0.0,2024.0
0.01,1393.0
0.02,1392.0
0.03,1391.0
0.04,1389.0
0.05,1388.0
0.06,1387.0
0.07,1386.0
0.08,1384.0
0.09,1383.0
0.1,1382.0
0.11,1381.0
0.12,1380.0
0.13,1378.0
0.14,1377.0
0.15,1376.0
0.16,1375.0
0.17,1374.0
0.18,1373.0
0.19,1372.0
0.2,1372.0
0.21,1371.0
0.22,1370.0
0.23,1369.0
0.24,1369.0
0.25,1368.0
0.26,1367.0
0.27,1367.0
0.28,1366.0
0.29,1366.0
0.3,1365.0
0.31,1365.0
0.32,1364.0
0.33,1364.0
0.34,1364.0
0.35,1363.0
0.36,1363.0
0.37,1363.0
0.38,1363.0
0.39,1362.0
0.4,1362.0
0.41,1362.0
0.42,1362.0
0.43,1362.0
0.44,1361.0
0.45,1361.0
0.46,1361.0
0.47,1361.0
0.48,1361.0
0.49,1361.0
0.5,1360.0
0.51,1360.0
0.52,1360.0
0.53,1360.0
0.54,1360.0
0.55,1360.0
0.56,1360.0
0.57,1360.0
0.58,1360.0
0.59,1360.0
0.6,1360.0
0.61,1360.0
0.62,1360.0
0.63,1360.0
0.64,1360.0
0.65,1360.0
0.66,1360.0
0.67,1360.0
0.68,1361.0
0.69,1361.0
0.7,1361.0
0.71,1362.0
0.72,1362.0
0.73,1363.0
0.74,1363.0
0.75,1364.0
0.76,1365.0
0.77,1366.0
0.78,1366.0
0.79,1367.0
0.8,1368.0
0.81,1369.0
0.82,1370.0
0.83,1371.0
0.84,1373.0
0.85,1374.0
0.86,1375.0
0.87,1377.0
0.88,1378.0
0.89,1380.0
0.9,1381.0
0.91,1383.0
0.92,1384.0
0.93,1386.0
0.94,1388.0
0.95,1389.0
0.96,1391.0
0.97,1393.0
0.98,1395.0
0.99,1397.0
1.0,1398.0
1.01,1400.0
1.02,1402.0
1.03,1404.0
1.04,1406.0
1.05,1408.0
1.06,1409.0
1.07,1411.0
1.08,1413.0
1.09,1415.0
1.1,1416.0
1.11,1418.0
1.12,1420.0
1.13,1421.0
1.14,1423.0
1.15,1425.0
1.16,1426.0
1.17,1428.0
1.18,1429.0
1.19,1431.0
1.2,1432.0
1.21,1433.0
1.22,1435.0
1.23,1436.0
1.24,1438.0
1.25,1439.0
1.26,1440.0
1.27,1441.0
1.28,1443.0
1.29,1444.0
1.3,1445.0
1.31,1447.0
1.32,1448.0
1.33,1449.0
1.34,1450.0
1.35,1452.0
1.36,1453.0
1.37,1455.0
1.38,1456.0
1.39,1457.0
1.4,1459.0
1.41,1460.0
1.42,1462.0
1.43,1464.0
1.44,1465.0
1.45,1467.0
1.46,1469.0
1.47,1470.0
1.48,1472.0
1.49,1474.0
1.5,1476.0
1.51,1478.0
1.52,1480.0
1.53,1482.0
1.54,1484.0
1.55,1486.0
1.56,1488.0
1.57,1490.0
1.58,1492.0
1.59,1495.0
1.6,1497.0
1.61,1499.0
1.62,1501.0
1.63,1503.0
1.64,1506.0
1.65,1508.0
1.66,1510.0
1.67,1512.0
1.68,1514.0
1.69,1517.0
1.7,1519.0
1.71,1521.0
1.72,1523.0
1.73,1525.0
1.74,1527.0
1.75,1529.0
1.76,1531.0
1.77,1533.0
1.78,1535.0
1.79,1537.0
1.8,1539.0
1.81,1541.0
1.82,1543.0
1.83,1545.0
1.84,1546.0
1.85,1548.0
1.86,1550.0
1.87,1552.0
1.88,1553.0
1.89,1555.0
1.9,1557.0
1.91,1558.0
1.92,1560.0
1.93,1562.0
1.94,1563.0
1.95,1565.0
1.96,1566.0
1.97,1568.0
1.98,1570.0
1.99,1572.0
2.0,1573.0
2.01,1575.0
2.02,1577.0
2.03,1579.0
2.04,1580.0
2.05,1582.0
2.06,1584.0
2.07,1586.0
2.08,1588.0
2.09,1590.0
2.1,1592.0
2.11,1594.0
2.12,1596.0
2.13,1599.0
2.14,1601.0
2.15,1603.0
2.16,1605.0
2.17,1608.0
2.18,1610.0
2.19,1612.0
2.2,1615.0
2.21,1617.0
2.22,1619.0
2.23,1622.0
2.24,1624.0
2.25,1627.0
2.26,1629.0
2.27,1632.0
2.28,1634.0
2.29,1637.0
2.3,1639.0
2.31,1642.0
2.32,1644.0
2.33,1646.0
