# Y/D TKE
-4.0000 0.3948
-3.9213 0.3534
-3.8425 0.3298
-3.7638 0.3113
-3.6850 0.3017
-3.6063 0.3156
-3.5276 0.3198
-3.4488 0.3256
-3.3701 0.3155
-3.2913 0.2989
-3.2126 0.2883
-3.1339 0.3028
-3.0551 0.3157
-2.9764 0.3248
-2.8976 0.3312
-2.8189 0.3340
-2.7402 0.3569
-2.6614 0.3522
-2.5827 0.3070
-2.5039 0.2557
-2.4252 0.2156
-2.3465 0.1880
-2.2677 0.1686
-2.1890 0.1496
-2.1102 0.1378
-2.0315 0.1297
-1.9528 0.1279
-1.8740 0.1322
-1.7953 0.1319
-1.7165 0.1472
-1.6378 0.1592
-1.5591 0.1606
-1.4803 0.1654
-1.4016 0.1671
-1.3228 0.1538
-1.2441 0.1376
-1.1654 0.1417
-1.0866 0.1525
-1.0079 0.1691
-0.9291 0.1890
-0.8504 0.1925
-0.7717 0.2154
-0.6929 0.2490
-0.6142 0.2669
-0.5354 0.2401
-0.4567 0.2114
-0.3780 0.1927
-0.2992 0.1558
-0.2205 0.1202
-0.1417 0.1146
-0.0630 0.1029
0.0157 0.0852
0.0945 0.1023
0.1732 0.0747
0.2520 0.0598
0.3307 0.0704
0.4094 0.0891
0.4882 0.1107
0.5669 0.1168
0.6457 0.1146
0.7244 0.1164
0.8031 0.1439
0.8819 0.1675
0.9606 0.1691
1.0394 0.1670
1.1181 0.1719
1.1969 0.1715
1.2756 0.1618
1.3543 0.1484
1.4331 0.1482
1.5118 0.1538
1.5906 0.1517
1.6693 0.1464
1.7480 0.1352
1.8268 0.1344
1.9055 0.1459
1.9843 0.1522
2.0630 0.1537
2.1417 0.1493
2.2205 0.1456
2.2992 0.1397
2.3780 0.1357
2.4567 0.1346
2.5354 0.1341
2.6142 0.1355
2.6929 0.1473
2.7717 0.1586
2.8504 0.1672
2.9291 0.1886
3.0079 0.2217
3.0866 0.2470
3.1654 0.2505
3.2441 0.2506
3.3228 0.2621
3.4016 0.2691
3.4803 0.2518
3.5591 0.2351
3.6378 0.2510
3.7165 0.2868
3.7953 0.2960
3.8740 0.2870
3.9528 0.2840
