# Y/D U V W
-4.0000 6.2515 -0.0541 -0.1577
-3.9213 6.2538 -0.0602 -0.1502
-3.8425 6.2693 -0.0679 -0.1309
-3.7638 6.2898 -0.0728 -0.1107
-3.6850 6.2985 -0.0706 -0.1069
-3.6063 6.3073 -0.0575 -0.1062
-3.5276 6.3277 -0.0398 -0.1037
-3.4488 6.3536 -0.0255 -0.0842
-3.3701 6.3672 -0.0185 -0.0616
-3.2913 6.3691 -0.0166 -0.0448
-3.2126 6.3660 -0.0149 -0.0457
-3.1339 6.3537 -0.0137 -0.0648
-3.0551 6.3373 -0.0113 -0.0746
-2.9764 6.3373 -0.0015 -0.0843
-2.8976 6.3596 0.0140 -0.1074
-2.8189 6.3714 0.0249 -0.1301
-2.7402 6.3696 0.0295 -0.1325
-2.6614 6.3853 0.0402 -0.1155
-2.5827 6.4303 0.0582 -0.0968
-2.5039 6.4563 0.0748 -0.0815
-2.4252 6.4505 0.0895 -0.0702
-2.3465 6.4375 0.1061 -0.0605
-2.2677 6.4205 0.1250 -0.0544
-2.1890 6.3989 0.1383 -0.0650
-2.1102 6.3716 0.1403 -0.0913
-2.0315 6.3674 0.1351 -0.1272
-1.9528 6.3919 0.1304 -0.1607
-1.8740 6.4016 0.1311 -0.1745
-1.7953 6.3870 0.1400 -0.1490
-1.7165 6.3499 0.1530 -0.1192
-1.6378 6.3227 0.1691 -0.1081
-1.5591 6.3073 0.1920 -0.0910
-1.4803 6.2920 0.2133 -0.0765
-1.4016 6.2839 0.2285 -0.0769
-1.3228 6.2826 0.2418 -0.0862
-1.2441 6.2763 0.2513 -0.1025
-1.1654 6.2659 0.2583 -0.1170
-1.0866 6.2722 0.2678 -0.1224
-1.0079 6.2883 0.2736 -0.1177
-0.9291 6.3152 0.2759 -0.1141
-0.8504 6.3444 0.2865 -0.1155
-0.7717 6.3476 0.3069 -0.1189
-0.6929 6.3241 0.3280 -0.1115
-0.6142 6.2926 0.3419 -0.1018
-0.5354 6.2628 0.3496 -0.0948
-0.4567 6.2457 0.3608 -0.0836
-0.3780 6.2512 0.3835 -0.0819
-0.2992 6.2651 0.4090 -0.1080
-0.2205 6.2706 0.4274 -0.1339
-0.1417 6.2594 0.4421 -0.1532
-0.0630 6.2439 0.4524 -0.1731
0.0157 6.2194 0.4553 -0.1851
0.0945 6.1769 0.4528 -0.1875
0.1732 6.1213 0.4459 -0.1745
0.2520 6.0443 0.4420 -0.1446
0.3307 5.9885 0.4460 -0.1273
0.4094 5.9599 0.4594 -0.1219
0.4882 5.9478 0.4725 -0.1098
0.5669 5.9424 0.4731 -0.0873
0.6457 5.9077 0.4698 -0.0880
0.7244 5.8451 0.4719 -0.1156
0.8031 5.7776 0.4747 -0.1465
0.8819 5.7189 0.4734 -0.1546
0.9606 5.6433 0.4675 -0.1318
1.0394 5.5810 0.4564 -0.1075
1.1181 5.5585 0.4446 -0.1021
1.1969 5.5428 0.4412 -0.1055
1.2756 5.5160 0.4451 -0.1035
1.3543 5.4967 0.4575 -0.1025
1.4331 5.4972 0.4822 -0.0961
1.5118 5.4881 0.5120 -0.0653
1.5906 5.4897 0.5398 -0.0254
1.6693 5.4883 0.5641 -0.0197
1.7480 5.4472 0.5823 -0.0286
1.8268 5.3882 0.5878 -0.0399
1.9055 5.3540 0.5820 -0.0441
1.9843 5.3438 0.5789 -0.0136
2.0630 5.3530 0.5893 0.0186
2.1417 5.3888 0.6101 0.0196
2.2205 5.4341 0.6343 0.0098
2.2992 5.4848 0.6572 -0.0210
2.3780 5.5314 0.6713 -0.0586
2.4567 5.5646 0.6738 -0.0830
2.5354 5.5977 0.6737 -0.0977
2.6142 5.6287 0.6784 -0.1039
2.6929 5.6519 0.6840 -0.1004
2.7717 5.6798 0.6849 -0.0958
2.8504 5.7179 0.6786 -0.0893
2.9291 5.7665 0.6689 -0.0739
3.0079 5.7973 0.6639 -0.0478
3.0866 5.7962 0.6548 -0.0294
3.1654 5.7815 0.6369 -0.0245
3.2441 5.7674 0.6177 -0.0087
3.3228 5.7550 0.5982 0.0040
3.4016 5.7404 0.5793 0.0024
3.4803 5.7151 0.5637 0.0087
3.5591 5.6725 0.5505 0.0369
3.6378 5.6023 0.5393 0.0690
3.7165 5.5167 0.5345 0.1034
3.7953 5.4425 0.5431 0.1558
3.8740 5.3546 0.5652 0.2165
3.9528 5.3060 0.5907 0.2500
