# Y/D U V W
-4.0000 5.7494 -0.0755 0.1923
-3.9213 5.7641 -0.0469 0.1787
-3.8425 5.8309 -0.0233 0.1555
-3.7638 5.9011 -0.0091 0.1142
-3.6850 5.9862 0.0024 0.0637
-3.6063 6.0379 0.0143 0.0359
-3.5276 6.0406 0.0253 0.0067
-3.4488 6.0471 0.0367 -0.0303
-3.3701 6.0864 0.0395 -0.0489
-3.2913 6.1483 0.0292 -0.0556
-3.2126 6.2229 0.0128 -0.0556
-3.1339 6.2822 -0.0035 -0.0541
-3.0551 6.3187 -0.0058 -0.0516
-2.9764 6.3286 0.0116 -0.0505
-2.8976 6.3222 0.0276 -0.0719
-2.8189 6.3130 0.0282 -0.0963
-2.7402 6.3100 0.0264 -0.1065
-2.6614 6.2950 0.0376 -0.0982
-2.5827 6.2911 0.0636 -0.0794
-2.5039 6.3192 0.0896 -0.0730
-2.4252 6.3408 0.1051 -0.0946
-2.3465 6.3736 0.1174 -0.1284
-2.2677 6.4017 0.1286 -0.1506
-2.1890 6.4140 0.1351 -0.1631
-2.1102 6.4186 0.1423 -0.1801
-2.0315 6.4171 0.1549 -0.1725
-1.9528 6.4217 0.1711 -0.1324
-1.8740 6.4215 0.1857 -0.1128
-1.7953 6.3729 0.1894 -0.1098
-1.7165 6.2869 0.1891 -0.0806
-1.6378 6.2231 0.1963 -0.0463
-1.5591 6.1868 0.2118 -0.0323
-1.4803 6.1714 0.2312 -0.0395
-1.4016 6.1907 0.2465 -0.0545
-1.3228 6.2297 0.2528 -0.0690
-1.2441 6.2589 0.2573 -0.0797
-1.1654 6.2586 0.2693 -0.0931
-1.0866 6.2640 0.2855 -0.0994
-1.0079 6.2817 0.2980 -0.0977
-0.9291 6.2831 0.3077 -0.0999
-0.8504 6.2776 0.3178 -0.1119
-0.7717 6.2679 0.3271 -0.0996
-0.6929 6.2598 0.3333 -0.0885
-0.6142 6.1290 0.3424 -0.0837
-0.5354 5.8662 0.3754 -0.0563
-0.4567 5.5725 0.4317 0.0014
-0.3780 5.1869 0.4712 0.0972
-0.2992 4.6626 0.4597 0.2245
-0.2205 4.0509 0.3996 0.3428
-0.1417 3.4920 0.3254 0.4458
-0.0630 3.1583 0.2770 0.5124
0.0157 3.0197 0.2492 0.4941
0.0945 3.0484 0.2414 0.3956
0.1732 3.1923 0.2746 0.1773
0.2520 3.2856 0.3309 -0.1399
0.3307 3.2873 0.3641 -0.4755
0.4094 3.2054 0.3513 -0.6738
0.4882 3.1372 0.3159 -0.6543
0.5669 3.1338 0.2842 -0.4799
0.6457 3.3330 0.2613 -0.2339
0.7244 3.8513 0.2634 -0.0651
0.8031 4.5169 0.3140 -0.0413
0.8819 5.0930 0.3908 -0.0641
0.9606 5.5866 0.4604 -0.0954
1.0394 5.9643 0.5131 -0.1082
1.1181 6.1593 0.5420 -0.0923
1.1969 6.2044 0.5511 -0.0784
1.2756 6.1937 0.5542 -0.0814
1.3543 6.1705 0.5582 -0.0906
1.4331 6.1611 0.5701 -0.0925
1.5118 6.1515 0.5896 -0.0847
1.5906 6.1316 0.6048 -0.0778
1.6693 6.1128 0.6143 -0.0757
1.7480 6.1087 0.6209 -0.0762
1.8268 6.1246 0.6259 -0.0721
1.9055 6.1444 0.6379 -0.0683
1.9843 6.1520 0.6603 -0.0719
2.0630 6.1480 0.6821 -0.0818
2.1417 6.1496 0.6939 -0.0939
2.2205 6.1654 0.6972 -0.0845
2.2992 6.1817 0.6966 -0.0686
2.3780 6.1799 0.6937 -0.0752
2.4567 6.1656 0.6880 -0.0904
2.5354 6.1438 0.6828 -0.0955
2.6142 6.1136 0.6820 -0.0863
2.6929 6.0939 0.6857 -0.0775
2.7717 6.0984 0.6919 -0.0730
2.8504 6.1070 0.6915 -0.0674
2.9291 6.0909 0.6807 -0.0692
3.0079 6.0581 0.6701 -0.0880
3.0866 6.0187 0.6607 -0.1094
3.1654 5.9783 0.6424 -0.1007
3.2441 5.9473 0.6166 -0.0632
3.3228 5.9246 0.5929 -0.0307
3.4016 5.9030 0.5727 0.0046
3.4803 5.8678 0.5569 0.0496
3.5591 5.8208 0.5523 0.0696
3.6378 5.7704 0.5602 0.0864
3.7165 5.7225 0.5793 0.1275
3.7953 5.6829 0.6013 0.1810
3.8740 5.6534 0.6113 0.2060
3.9528 5.6419 0.6030 0.2017
