# Y/D TKE
-4.0000 0.4593
-3.9213 0.4121
-3.8425 0.3528
-3.7638 0.2983
-3.6850 0.2759
-3.6063 0.2759
-3.5276 0.2894
-3.4488 0.2977
-3.3701 0.2831
-3.2913 0.2711
-3.2126 0.2723
-3.1339 0.2774
-3.0551 0.2916
-2.9764 0.2861
-2.8976 0.2758
-2.8189 0.2622
-2.7402 0.2570
-2.6614 0.2450
-2.5827 0.2351
-2.5039 0.2391
-2.4252 0.2361
-2.3465 0.2090
-2.2677 0.1789
-2.1890 0.1541
-2.1102 0.1490
-2.0315 0.1501
-1.9528 0.1516
-1.8740 0.1543
-1.7953 0.1662
-1.7165 0.1798
-1.6378 0.1829
-1.5591 0.1799
-1.4803 0.1845
-1.4016 0.1870
-1.3228 0.1851
-1.2441 0.1758
-1.1654 0.1530
-1.0866 0.1409
-1.0079 0.1443
-0.9291 0.1515
-0.8504 0.1626
-0.7717 0.1844
-0.6929 0.2237
-0.6142 0.2938
-0.5354 0.3763
-0.4567 0.4696
-0.3780 0.6014
-0.2992 0.7222
-0.2205 0.7863
-0.1417 0.7959
-0.0630 0.7212
0.0157 0.6567
0.0945 0.6128
0.1732 0.5669
0.2520 0.5218
0.3307 0.4916
0.4094 0.5086
0.4882 0.5283
0.5669 0.5310
0.6457 0.5504
0.7244 0.5956
0.8031 0.6881
0.8819 0.7655
0.9606 0.7375
1.0394 0.5867
1.1181 0.4206
1.1969 0.2975
1.2756 0.2076
1.3543 0.1631
1.4331 0.1462
1.5118 0.1350
1.5906 0.1420
1.6693 0.1717
1.7480 0.2051
1.8268 0.2237
1.9055 0.2132
1.9843 0.1879
2.0630 0.1737
2.1417 0.1717
2.2205 0.1607
2.2992 0.1382
2.3780 0.1221
2.4567 0.1179
2.5354 0.1259
2.6142 0.1403
2.6929 0.1446
2.7717 0.1445
2.8504 0.1551
2.9291 0.1636
3.0079 0.1565
3.0866 0.1520
3.1654 0.1507
3.2441 0.1507
3.3228 0.1546
3.4016 0.1622
3.4803 0.1758
3.5591 0.1972
3.6378 0.2177
3.7165 0.2225
3.7953 0.2113
3.8740 0.2151
3.9528 0.2367
