# Y/D U V W
-4.0000 5.7546 -0.1579 0.1846
-3.9213 5.7190 -0.1317 0.1885
-3.8425 5.7622 -0.1149 0.2017
-3.7638 5.8538 -0.0999 0.2011
-3.6850 5.9093 -0.0812 0.1620
-3.6063 5.9587 -0.0648 0.0956
-3.5276 6.0081 -0.0549 0.0222
-3.4488 6.0507 -0.0513 -0.0143
-3.3701 6.0884 -0.0495 -0.0274
-3.2913 6.1369 -0.0511 -0.0313
-3.2126 6.2095 -0.0526 -0.0346
-3.1339 6.2632 -0.0551 -0.0250
-3.0551 6.2930 -0.0666 -0.0105
-2.9764 6.2796 -0.0741 -0.0052
-2.8976 6.2790 -0.0676 -0.0352
-2.8189 6.3037 -0.0584 -0.0843
-2.7402 6.3067 -0.0556 -0.1072
-2.6614 6.2875 -0.0590 -0.0888
-2.5827 6.2916 -0.0643 -0.0551
-2.5039 6.3322 -0.0627 -0.0407
-2.4252 6.3737 -0.0500 -0.0662
-2.3465 6.3839 -0.0334 -0.1041
-2.2677 6.3960 -0.0181 -0.1282
-2.1890 6.4258 -0.0062 -0.1425
-2.1102 6.4500 0.0056 -0.1558
-2.0315 6.4540 0.0176 -0.1390
-1.9528 6.4311 0.0188 -0.1266
-1.8740 6.3836 0.0106 -0.1128
-1.7953 6.3262 0.0043 -0.0832
-1.7165 6.2855 0.0049 -0.0485
-1.6378 6.2466 0.0088 -0.0312
-1.5591 6.1866 0.0123 -0.0449
-1.4803 6.1568 0.0136 -0.0659
-1.4016 6.1784 0.0079 -0.0791
-1.3228 6.2159 -0.0027 -0.0900
-1.2441 6.2499 -0.0150 -0.1001
-1.1654 6.2583 -0.0311 -0.0811
-1.0866 6.2463 -0.0562 -0.0546
-1.0079 6.2343 -0.0908 -0.0285
-0.9291 6.2395 -0.1374 -0.0061
-0.8504 6.2495 -0.1958 -0.0043
-0.7717 6.2251 -0.2706 -0.0111
-0.6929 6.1770 -0.3809 -0.0304
-0.6142 6.1742 -0.5570 -0.0524
-0.5354 5.9348 -0.7510 -0.0118
-0.4567 4.3600 -0.7095 0.2587
-0.3780 4.0211 -0.4510 0.3463
-0.2992 4.0892 -0.2086 0.3939
-0.2205 4.0900 0.0252 0.5177
-0.1417 4.2964 0.2610 0.7335
-0.0630 5.5239 0.3594 0.2211
0.0157 6.1174 0.2559 -0.0751
0.0945 5.1082 0.2243 -0.5417
0.1732 4.3108 0.4277 -0.6254
0.2520 4.1387 0.7155 -0.4523
0.3307 4.2557 0.9695 -0.3181
0.4094 4.0396 1.2927 -0.2421
0.4882 5.0611 1.5729 -0.1602
0.5669 5.9345 1.5389 -0.1079
0.6457 6.1145 1.3267 -0.0918
0.7244 6.1131 1.1426 -0.0791
0.8031 6.0953 1.0117 -0.0597
0.8819 6.0638 0.9128 -0.0516
0.9606 6.0556 0.8454 -0.0535
1.0394 6.0758 0.8074 -0.0468
1.1181 6.1032 0.7899 -0.0400
1.1969 6.1253 0.7830 -0.0586
1.2756 6.1419 0.7785 -0.0845
1.3543 6.1735 0.7752 -0.0872
1.4331 6.2005 0.7753 -0.0681
1.5118 6.1996 0.7750 -0.0461
1.5906 6.1859 0.7737 -0.0551
1.6693 6.1725 0.7694 -0.0867
1.7480 6.1579 0.7573 -0.0941
1.8268 6.1344 0.7408 -0.0727
1.9055 6.1038 0.7261 -0.0517
1.9843 6.0800 0.7178 -0.0396
2.0630 6.0685 0.7215 -0.0333
2.1417 6.0775 0.7346 -0.0391
2.2205 6.1011 0.7460 -0.0428
2.2992 6.1043 0.7517 -0.0498
2.3780 6.0889 0.7453 -0.0680
2.4567 6.0772 0.7217 -0.0778
2.5354 6.0580 0.6946 -0.0815
2.6142 6.0417 0.6775 -0.0819
2.6929 6.0277 0.6657 -0.0910
2.7717 5.9992 0.6517 -0.0952
2.8504 5.9627 0.6338 -0.0886
2.9291 5.9283 0.6144 -0.0646
3.0079 5.8887 0.6018 -0.0290
3.0866 5.8482 0.6000 0.0017
3.1654 5.8086 0.6112 0.0279
3.2441 5.7885 0.6211 0.0476
3.3228 5.7646 0.6151 0.0551
3.4016 5.7338 0.6102 0.0697
3.4803 5.6879 0.6194 0.0927
3.5591 5.6391 0.6335 0.1088
3.6378 5.6051 0.6385 0.1350
3.7165 5.5927 0.6312 0.1645
3.7953 5.5759 0.6148 0.1657
3.8740 5.5631 0.5945 0.1749
3.9528 5.5733 0.5839 0.2303
