# Y/D TKE
-4.0000 0.3406
-3.9213 0.3735
-3.8425 0.3923
-3.7638 0.3760
-3.6850 0.3779
-3.6063 0.3939
-3.5276 0.3925
-3.4488 0.3555
-3.3701 0.3129
-3.2913 0.2825
-3.2126 0.2612
-3.1339 0.2607
-3.0551 0.2714
-2.9764 0.2643
-2.8976 0.2562
-2.8189 0.2465
-2.7402 0.2389
-2.6614 0.2423
-2.5827 0.2491
-2.5039 0.2461
-2.4252 0.2343
-2.3465 0.2285
-2.2677 0.2208
-2.1890 0.2057
-2.1102 0.1861
-2.0315 0.1705
-1.9528 0.1591
-1.8740 0.1494
-1.7953 0.1458
-1.7165 0.1447
-1.6378 0.1440
-1.5591 0.1529
-1.4803 0.1672
-1.4016 0.1844
-1.3228 0.2070
-1.2441 0.2425
-1.1654 0.2795
-1.0866 0.2710
-1.0079 0.2264
-0.9291 0.1808
-0.8504 0.1587
-0.7717 0.1532
-0.6929 0.1542
-0.6142 0.1579
-0.5354 0.1727
-0.4567 0.1884
-0.3780 0.1997
-0.2992 0.2303
-0.2205 0.2706
-0.1417 0.3032
-0.0630 0.3455
0.0157 0.4414
0.0945 0.5404
0.1732 0.5887
0.2520 0.6047
0.3307 0.6133
0.4094 0.6448
0.4882 0.6699
0.5669 0.6576
0.6457 0.6168
0.7244 0.5623
0.8031 0.5116
0.8819 0.4763
0.9606 0.4837
1.0394 0.4719
1.1181 0.4569
1.1969 0.4670
1.2756 0.4680
1.3543 0.4511
1.4331 0.4248
1.5118 0.3746
1.5906 0.3466
1.6693 0.3339
1.7480 0.3328
1.8268 0.3591
1.9055 0.3766
1.9843 0.3562
2.0630 0.3092
2.1417 0.2674
2.2205 0.2381
2.2992 0.2188
2.3780 0.2232
2.4567 0.2480
2.5354 0.2594
2.6142 0.2428
2.6929 0.2266
2.7717 0.2356
2.8504 0.2529
2.9291 0.2654
3.0079 0.2821
3.0866 0.2843
3.1654 0.2558
3.2441 0.2281
3.3228 0.2214
3.4016 0.2410
3.4803 0.2576
3.5591 0.2417
3.6378 0.2068
3.7165 0.1715
3.7953 0.1530
3.8740 0.1481
3.9528 0.1485
