# Y/D U V W
-4.0000 5.6831 -0.1523 0.0971
-3.9213 5.6495 -0.1152 0.1579
-3.8425 5.6521 -0.0531 0.2078
-3.7638 5.7078 0.0205 0.1901
-3.6850 5.8151 0.0815 0.1258
-3.6063 5.9392 0.1077 0.0696
-3.5276 6.0088 0.0992 0.0355
-3.4488 6.0469 0.0754 -0.0148
-3.3701 6.0736 0.0495 -0.0735
-3.2913 6.1102 0.0344 -0.1077
-3.2126 6.1753 0.0310 -0.1200
-3.1339 6.2404 0.0284 -0.1117
-3.0551 6.2757 0.0283 -0.0918
-2.9764 6.2926 0.0315 -0.0657
-2.8976 6.2939 0.0359 -0.0557
-2.8189 6.2898 0.0483 -0.0496
-2.7402 6.3033 0.0663 -0.0570
-2.6614 6.3199 0.0750 -0.0807
-2.5827 6.3458 0.0762 -0.0958
-2.5039 6.3893 0.0879 -0.1121
-2.4252 6.4074 0.1121 -0.1261
-2.3465 6.4120 0.1357 -0.1357
-2.2677 6.4278 0.1568 -0.1590
-2.1890 6.4331 0.1788 -0.1747
-2.1102 6.4248 0.2009 -0.1721
-2.0315 6.4062 0.2206 -0.1682
-1.9528 6.3735 0.2315 -0.1696
-1.8740 6.3430 0.2315 -0.1579
-1.7953 6.3222 0.2269 -0.1385
-1.7165 6.3095 0.2253 -0.1370
-1.6378 6.2968 0.2263 -0.1448
-1.5591 6.2784 0.2315 -0.1434
-1.4803 6.2449 0.2486 -0.1250
-1.4016 6.2096 0.2738 -0.0872
-1.3228 6.1768 0.3064 -0.0684
-1.2441 6.1637 0.3446 -0.0795
-1.1654 6.1779 0.3763 -0.0907
-1.0866 6.2028 0.3939 -0.1058
-1.0079 6.2200 0.3995 -0.1468
-0.9291 6.2285 0.3959 -0.1650
-0.8504 6.2265 0.3907 -0.1461
-0.7717 6.2008 0.3900 -0.1193
-0.6929 6.1700 0.3895 -0.1315
-0.6142 6.1395 0.3837 -0.1688
-0.5354 6.0641 0.3778 -0.1915
-0.4567 5.9744 0.3820 -0.1827
-0.3780 5.9073 0.3996 -0.1432
-0.2992 5.8573 0.4258 -0.0788
-0.2205 5.7837 0.4460 -0.0205
-0.1417 5.6258 0.4514 0.0049
-0.0630 5.3902 0.4509 0.0049
0.0157 5.1704 0.4495 0.0056
0.0945 4.9917 0.4474 0.0564
0.1732 4.8400 0.4561 0.1258
0.2520 4.6992 0.4773 0.1612
0.3307 4.5490 0.4923 0.1304
0.4094 4.4331 0.4777 0.0104
0.4882 4.3333 0.4303 -0.0953
0.5669 4.2596 0.3791 -0.1418
0.6457 4.2416 0.3620 -0.1493
0.7244 4.2899 0.3877 -0.1459
0.8031 4.4255 0.4178 -0.1890
0.8819 4.6132 0.4105 -0.2655
0.9606 4.7973 0.3776 -0.2842
1.0394 4.9468 0.3449 -0.2499
1.1181 5.0593 0.3309 -0.1841
1.1969 5.2231 0.3501 -0.1264
1.2756 5.4086 0.3928 -0.1178
1.3543 5.5852 0.4407 -0.1314
1.4331 5.7574 0.4839 -0.1236
1.5118 5.8916 0.5164 -0.1028
1.5906 5.9645 0.5364 -0.0824
1.6693 5.9930 0.5532 -0.0777
1.7480 6.0328 0.5742 -0.0969
1.8268 6.0909 0.6037 -0.1183
1.9055 6.1273 0.6372 -0.1209
1.9843 6.1332 0.6638 -0.0999
2.0630 6.1203 0.6812 -0.0727
2.1417 6.0833 0.6880 -0.0573
2.2205 6.0221 0.6861 -0.0471
2.2992 5.9651 0.6759 -0.0321
2.3780 5.9284 0.6647 -0.0212
2.4567 5.9147 0.6695 -0.0159
2.5354 5.9309 0.6872 -0.0188
2.6142 5.9580 0.7012 -0.0237
2.6929 5.9972 0.7077 -0.0185
2.7717 6.0281 0.7121 -0.0091
2.8504 6.0431 0.7200 -0.0052
2.9291 6.0465 0.7330 -0.0026
3.0079 6.0417 0.7502 -0.0092
3.0866 6.0447 0.7679 -0.0357
3.1654 6.0431 0.7760 -0.0569
3.2441 6.0152 0.7665 -0.0528
3.3228 5.9734 0.7439 -0.0392
3.4016 5.9464 0.7245 -0.0364
3.4803 5.9445 0.7139 -0.0387
3.5591 5.9377 0.7017 -0.0322
3.6378 5.9262 0.6806 -0.0255
3.7165 5.9376 0.6539 -0.0283
3.7953 5.9508 0.6326 -0.0249
3.8740 5.9400 0.6254 -0.0177
3.9528 5.9124 0.6327 -0.0105
