# Y/D U V W
-4.0000 5.6742 -0.0852 0.1205
-3.9213 5.6265 -0.0369 0.1657
-3.8425 5.6179 0.0102 0.1663
-3.7638 5.6654 0.0465 0.1339
-3.6850 5.7629 0.0729 0.0770
-3.6063 5.8842 0.0897 0.0034
-3.5276 5.9565 0.0846 -0.0318
-3.4488 6.0167 0.0506 -0.0359
-3.3701 6.1052 0.0074 -0.0366
-3.2913 6.1766 -0.0177 -0.0705
-3.2126 6.2127 -0.0184 -0.1020
-3.1339 6.2237 -0.0009 -0.0955
-3.0551 6.2287 0.0211 -0.0764
-2.9764 6.2523 0.0333 -0.0634
-2.8976 6.2892 0.0325 -0.0732
-2.8189 6.3153 0.0286 -0.0943
-2.7402 6.3259 0.0354 -0.0967
-2.6614 6.3316 0.0491 -0.0971
-2.5827 6.3486 0.0608 -0.1077
-2.5039 6.3780 0.0749 -0.1161
-2.4252 6.3806 0.0952 -0.1098
-2.3465 6.3612 0.1211 -0.1170
-2.2677 6.3739 0.1489 -0.1544
-2.1890 6.4076 0.1756 -0.1904
-2.1102 6.4297 0.1957 -0.1903
-2.0315 6.4229 0.2059 -0.1704
-1.9528 6.3884 0.2148 -0.1495
-1.8740 6.3465 0.2273 -0.1404
-1.7953 6.3162 0.2351 -0.1353
-1.7165 6.3076 0.2367 -0.1401
-1.6378 6.3184 0.2391 -0.1511
-1.5591 6.3229 0.2419 -0.1514
-1.4803 6.3112 0.2411 -0.1451
-1.4016 6.2703 0.2413 -0.1272
-1.3228 6.2141 0.2505 -0.0897
-1.2441 6.1759 0.2767 -0.0635
-1.1654 6.1751 0.3226 -0.0842
-1.0866 6.2026 0.3636 -0.1216
-1.0079 6.2308 0.3816 -0.1424
-0.9291 6.2540 0.3901 -0.1690
-0.8504 6.2591 0.3972 -0.1921
-0.7717 6.2519 0.4005 -0.1982
-0.6929 6.2611 0.4015 -0.1870
-0.6142 6.2661 0.3986 -0.1676
-0.5354 6.2294 0.3875 -0.1633
-0.4567 6.1826 0.3702 -0.1756
-0.3780 6.1350 0.3608 -0.1702
-0.2992 6.0412 0.3706 -0.1475
-0.2205 5.9396 0.3937 -0.1039
-0.1417 5.8217 0.4091 -0.0806
-0.0630 5.6975 0.4041 -0.0446
0.0157 5.5937 0.4015 0.0120
0.0945 5.4828 0.4241 0.0345
0.1732 5.3498 0.4694 0.0262
0.2520 5.2120 0.5188 0.0385
0.3307 5.0813 0.5474 0.0342
0.4094 4.9642 0.5485 0.0230
0.4882 4.8801 0.5427 0.0372
0.5669 4.7964 0.5453 0.0348
0.6457 4.7355 0.5391 -0.0175
0.7244 4.7479 0.5200 -0.0664
0.8031 4.7694 0.5071 -0.0639
0.8819 4.8077 0.5113 -0.0757
0.9606 4.8644 0.5225 -0.1369
1.0394 4.9112 0.5238 -0.1734
1.1181 4.9658 0.5185 -0.1916
1.1969 5.0191 0.5112 -0.2287
1.2756 5.0928 0.5061 -0.2259
1.3543 5.2063 0.5120 -0.2012
1.4331 5.3590 0.5231 -0.2034
1.5118 5.5002 0.5297 -0.2028
1.5906 5.6012 0.5239 -0.1584
1.6693 5.6947 0.5103 -0.1116
1.7480 5.7898 0.5086 -0.0983
1.8268 5.8775 0.5309 -0.1074
1.9055 5.9493 0.5711 -0.1061
1.9843 6.0011 0.6132 -0.0810
2.0630 6.0497 0.6468 -0.0586
2.1417 6.0882 0.6708 -0.0534
2.2205 6.1002 0.6857 -0.0523
2.2992 6.0854 0.6905 -0.0375
2.3780 6.0654 0.6867 -0.0238
2.4567 6.0155 0.6868 -0.0109
2.5354 5.9735 0.6922 -0.0077
2.6142 5.9453 0.6929 -0.0051
2.6929 5.9271 0.6937 0.0018
2.7717 5.9292 0.6962 0.0024
2.8504 5.9425 0.6889 0.0049
2.9291 5.9564 0.6786 0.0174
3.0079 5.9707 0.6917 0.0306
3.0866 5.9853 0.7241 0.0398
3.1654 6.0051 0.7489 0.0473
3.2441 6.0113 0.7631 0.0346
3.3228 5.9878 0.7763 0.0079
3.4016 5.9542 0.7863 -0.0037
3.4803 5.9373 0.7846 -0.0033
3.5591 5.9367 0.7686 -0.0047
3.6378 5.9339 0.7455 -0.0055
3.7165 5.9320 0.7281 -0.0123
3.7953 5.9446 0.7173 -0.0206
3.8740 5.9616 0.7026 -0.0177
3.9528 5.9637 0.6860 -0.0119
