# X VX VY VZ StdX StdY StdZ WSPD TKE
-2047.9999999999084 -0.8424336643078734 9.684364446889406 0.022745626771254707 0.6311109489641767 0.8070560414145155 0.5433549579541843 9.742035663516438 1.345013353731763
-2027.4170854270403 -0.8368094556468954 9.681400577662863 0.022244307050012322 0.6357868673349439 0.8067193924462353 0.5502156723086153 9.738874214956484 1.3582868076265024
-2006.834170854172 -0.8303799357244361 9.679683944560505 0.02211133185628534 0.6401535425473558 0.8110760983263039 0.550850941109825 9.736822756992083 1.3723491328318418
-1986.2512562812935 -0.826617475762239 9.680733923986658 0.022639112551887674 0.6485150726777705 0.8132351451517345 0.552230375433642 9.737996679196993 1.3881202799827312
-1965.6683417084253 -0.8240653659336977 9.68150076516021 0.019973035918215053 0.6601436118950368 0.8103233501131295 0.558042484481095 9.739235214467877 1.4046466338074461
-1945.085427135557 -0.8202271260529955 9.677055024813448 0.014145417871328064 0.6705953586240535 0.8047106978323664 0.5665293308695557 9.735108633651016 1.4186412926940362
-1924.502512562689 -0.8126322498964015 9.672294214957832 0.006115542684897505 0.6733175071815025 0.8036166148659485 0.5705847621020687 9.729774619165667 1.4250799871220667
-1903.9195979898207 -0.8057521475945012 9.67987598206176 0.0031358760268607477 0.673262742243275 0.8142183133488509 0.5641975106918395 9.73660928050721 1.4359654876590235
-1883.336683416942 -0.8010584923536265 9.689068723884168 -0.0011181591727377198 0.678255527041641 0.8232075801095049 0.5617906383268219 9.745627428404356 1.4549175880666834
-1862.7537688440739 -0.7968201769116703 9.69722786698453 -0.010719971932345225 0.6860318155048273 0.8258156567214657 0.5672395967654152 9.753827120323589 1.475805742553826
-1842.1708542712056 -0.7915677928231617 9.70481754469168 -0.02497123887437236 0.6942413898467854 0.8263926384022133 0.5723264850275576 9.761405364682684 1.493698550987471
-1821.5879396983373 -0.7806736295765287 9.703748755861072 -0.03968489071302279 0.697531542467039 0.8321374291655865 0.5763317474967579 9.759650174128891 1.5114725463834557
-1801.0050251254588 -0.779679945282463 9.697850177078681 -0.035288600319962886 0.6989598993039858 0.8390967331442513 0.573060376857583 9.753814040140817 1.5214912906963884
-1780.4221105525905 -0.7833282021785475 9.699625450555246 -0.03040628843238055 0.6998880543483886 0.8436873011017441 0.5661908356625056 9.755929822183026 1.5227560312532207
-1759.8391959797225 -0.7867676684308642 9.70880490614963 -0.03416027555131528 0.7015054079926945 0.837244213804678 0.5561628437251535 9.76549080027095 1.502934320006165
-1739.2562814068542 -0.7868590746621382 9.719714922002781 -0.045166517844105546 0.704593172987159 0.8316870321386087 0.5467258308184164 9.776591776605962 1.4879277261087942
-1718.6733668339862 -0.7868162554277011 9.728653791789966 -0.057403058515475634 0.708904612431184 0.8413759442507213 0.5379339361004779 9.785794256313892 1.5005931819461855
-1698.0904522611074 -0.7914898423099685 9.733430032922183 -0.06342699644901867 0.7102368975886773 0.8472261967441117 0.533156886226577 9.791106490408318 1.506800616172767
-1677.5075376882392 -0.8058170564270634 9.734785867077722 -0.06064379957510864 0.7046652504343482 0.8417468290657046 0.5307283095123636 9.793368429584204 1.488099642056381
-1656.924623115371 -0.8168878176573209 9.737560559975641 -0.051673744382933366 0.7008445586660608 0.8439917268374042 0.5318603983726027 9.79689979609358 1.4886829499593952
-1636.3417085425028 -0.8248250929587915 9.743872549762376 -0.042112242621308464 0.6973703052080346 0.8461225378024081 0.5312376858600804 9.803648720568805 1.4869105892456482
-1615.7587939696346 -0.8318400331239761 9.754069572652028 -0.036902784964386454 0.6913546421219162 0.8464544344274212 0.5230164730038681 9.813968548889637 1.4696171622472216
-1595.175879396756 -0.837213889617391 9.76262403849368 -0.03588486409129816 0.6898787885089326 0.8419690172007626 0.5108460335623524 9.822997123702828 1.4458771458800124
-1574.5929648238878 -0.8411898925584828 9.755782038186975 -0.02205712758304909 0.6496853460075916 0.7992181354036842 0.4830996721564734 9.813725054558773 1.2945685321596296
-1554.0100502510197 -0.8421346334279166 9.755259870721448 -0.017371472468764294 0.6420276031273902 0.7863568558686387 0.48307639748666953 9.812729016296458 1.2642806904811372
-1533.4271356781514 -0.8424056604701187 9.757248911221486 -0.015651424959059176 0.6354902622999672 0.7792752491305561 0.4838870020442876 9.81426643322214 1.245369096784275
-1512.8442211052834 -0.8417814976908453 9.76180772682245 -0.014031393681601471 0.632351290970101 0.7713043706891417 0.48485914158291377 9.818514972748984 1.229907944670077
-1492.2613065324047 -0.8376081406515091 9.764763835660014 -0.009179754354192268 0.6306332726328642 0.765206126524821 0.4866886151194382 9.820970611322515 1.220145591088433
-1471.6783919595366 -0.8380025731567 9.76331697147332 -0.004578949992467179 0.629104559661279 0.7647910117155824 0.48877555939448475 9.819434785012007 1.2196508772338142
-1451.0954773866683 -0.8429767853612046 9.762291048257218 -0.004188111074202777 0.6294169007529351 0.7637173477946091 0.49536268510934856 9.818795441260015 1.225056648482019
-1430.5125628138 -0.8478856353869344 9.76365904944982 -0.006126206328625933 0.630239378753619 0.7587587627759284 0.5014294936981702 9.820597442040807 1.2246895852736903
-1409.9296482409213 -0.8511053155674383 9.765543189308126 -0.008759358475703704 0.6302890329616754 0.7527932974045809 0.5043093235265639 9.822750014175584 1.2185694372198344
-1389.3467336680533 -0.8515380092104775 9.768495753733635 -0.012328984343146736 0.6328044496887244 0.7475064847384646 0.5036198154591338 9.825867643512916 1.212950067275741
-1368.763819095185 -0.8499822029046323 9.771791251485816 -0.01649077997369232 0.6391305163677974 0.7413783492767151 0.5008487630899231 9.829350042662767 1.2089956318568542
