# x	y
0.000000	0.000000
1526.752719	-1550.013493
5112.977265	953.465892
5063.983200	2526.578786
743.757925	-3995.031370
4287.190397	-666.912493
3.502837	1646.072425
2228.776491	2525.048691
1806.152375	4111.794239
5137.195083	123.134855
3058.726221	1391.359624
78.036379	429.190795
1793.461890	2874.644019
5031.182474	569.671200
3131.829119	109.932161
3164.874923	-298.164921
2487.120825	-1872.857644
-75.228160	-1764.411635
3075.690029	4637.323442
79.557960	1235.837534
2565.114891	1706.359006
747.734871	-3581.439866
3085.881512	4236.389090
1390.469395	3795.024404
4961.867364	3736.125013
1896.285378	-329.484213
5300.404581	4137.101020
119.011439	-747.762711
5086.355337	2140.282014
5142.535656	-300.304977
2535.570034	2116.606628
3116.829141	974.069902
1854.882172	592.666356
3026.779665	3750.190624
2482.976464	-2307.537293
2271.899680	-3923.873299
1876.754127	-1138.245406
158.525612	-346.577913
1928.825958	-732.802561
5029.285779	4520.033073
5021.751776	1326.346150
5054.277890	3255.882005
5056.994605	1736.099842
75.755551	-1176.387014
89.373617	819.675438
2461.450675	-2743.318881
1846.709137	85.219217
4329.972099	-1104.214271
3130.804113	535.603728
740.345994	-3196.758659
5749.506674	5649.551568
2153.462371	6815.062148
5333.979709	9316.028801
7025.457185	10215.802694
4098.942803	7677.805016
5303.284308	6324.712860
4098.586341	9658.953110
5229.742922	12449.613860
6758.561270	10949.857994
5272.254910	12831.408981
4949.521556	11668.785650
7029.725225	10603.047366
2135.103479	9187.916318
4134.534930	6887.223444
5301.818833	6846.755213
4489.911950	10194.620917
5135.931093	12078.696445
2368.486372	8877.340261
5622.016079	5279.463632
4040.665142	9270.745206
2442.155003	8491.720882
4099.514610	7287.087501
2410.497886	5471.290416
2095.635542	7992.166140
4106.170706	8459.456900
5476.336550	5977.137926
2186.316201	7202.983630
4075.659113	12075.654426
2069.803336	9579.783382
4118.999889	8070.278405
2128.515643	7599.083138
2366.822393	6330.358184
2557.450164	5916.550610
5457.684597	10513.951987
4084.325875	8858.721256
5390.415000	7238.909103
4000.385225	10598.370058
6503.164053	11318.810004
