# Y TKE
0.000000000000000000e+00 1.384992050953337328e+00
9.951807904057204723e+00 1.375549921471153958e+00
1.990361580811440945e+01 1.346617759782795742e+00
2.985542371217161417e+01 1.284942227871474385e+00
3.980723161622881889e+01 1.252215836510125468e+00
4.975903952028602362e+01 1.226807987303067282e+00
5.971084742434322834e+01 1.191055706676340531e+00
6.966265532840043306e+01 1.154893345971911289e+00
7.961446323245763779e+01 1.111162445848700608e+00
8.956627113651484251e+01 1.066977472632714141e+00
9.951807904057204723e+01 1.033420388665992062e+00
1.094698869446292520e+02 1.003258501541697489e+00
1.194216948486864567e+02 9.871503552721201391e-01
1.293735027527436614e+02 9.635421829680183015e-01
1.393253106568008661e+02 9.325609591225150208e-01
1.492771185608580709e+02 9.297766348424761906e-01
1.592289264649152756e+02 9.301155582026282564e-01
1.691807343689724803e+02 9.214871440537540925e-01
1.791325422730296850e+02 9.172155261220792388e-01
1.890843501770868897e+02 9.083892045262340620e-01
1.990361580811440945e+02 9.008442504698545017e-01
2.089879659852012992e+02 8.904928379567336183e-01
2.189397738892585039e+02 8.819032828415691583e-01
2.288915817933157086e+02 8.752696512181554755e-01
2.388433896973729134e+02 8.694471687860895193e-01
2.487951976014301181e+02 8.684364137031428399e-01
2.587470055054873228e+02 8.662421936126414312e-01
2.686988134095445275e+02 8.632429260629184142e-01
2.786506213136017323e+02 8.612660840534933637e-01
2.886024292176589370e+02 8.529380299208695337e-01
2.985542371217161417e+02 8.482010265880042255e-01
3.085060450257733464e+02 8.410419987462954827e-01
3.184578529298305511e+02 8.306677728001072847e-01
3.284096608338877559e+02 8.224451173410660676e-01
3.383614687379449606e+02 8.155298005900857294e-01
3.483132766420021653e+02 8.089889497376324679e-01
3.582650845460593700e+02 7.976191435099194704e-01
3.682168924501165748e+02 7.907153806898790105e-01
3.781687003541737795e+02 7.890888994225175868e-01
3.881205082582309842e+02 7.852327033799059164e-01
3.980723161622881889e+02 7.748382660294809154e-01
4.080241240663453937e+02 7.618745009518328448e-01
4.179759319704025984e+02 7.617964450809405763e-01
4.279277398744598031e+02 7.584571058337975513e-01
4.378795477785170078e+02 7.488859463221131385e-01
4.478313556825742126e+02 7.428152105626176782e-01
4.577831635866314173e+02 7.383085359983639906e-01
4.677349714906886220e+02 7.360677179632911793e-01
