# Y TKE
0.000000000000000000e+00 1.517004046832927111e+00
9.951807904057204723e+00 1.360134273065592980e+00
1.990361580811440945e+01 1.277927113405997517e+00
2.985542371217161417e+01 1.210156609892347301e+00
3.980723161622881889e+01 1.184529765262557044e+00
4.975903952028602362e+01 1.170257963987876959e+00
5.971084742434322834e+01 1.142222440335635358e+00
6.966265532840043306e+01 1.113329210227942401e+00
7.961446323245763779e+01 1.113338227830380056e+00
8.956627113651484251e+01 1.086809575068409028e+00
9.951807904057204723e+01 1.041892592424204622e+00
1.094698869446292520e+02 9.948868643597282846e-01
1.194216948486864567e+02 9.716075423206396167e-01
1.293735027527436614e+02 9.679830054188632849e-01
1.393253106568008661e+02 9.620353695963383966e-01
1.492771185608580709e+02 9.499537244795848157e-01
1.592289264649152756e+02 9.418536397854790909e-01
1.691807343689724803e+02 9.400614240412916711e-01
1.791325422730296850e+02 9.334063162087540277e-01
1.890843501770868897e+02 9.161960064664664838e-01
1.990361580811440945e+02 9.049410680765224146e-01
2.089879659852012992e+02 9.046395992519314921e-01
2.189397738892585039e+02 9.087520171987215623e-01
2.288915817933157086e+02 9.083091023821969756e-01
2.388433896973729134e+02 9.042305771594472130e-01
2.487951976014301181e+02 8.957607424824306497e-01
2.587470055054873228e+02 8.887386677194536455e-01
2.686988134095445275e+02 8.897582680592603932e-01
2.786506213136017323e+02 8.846997796862303698e-01
2.886024292176589370e+02 8.749176218847164455e-01
2.985542371217161417e+02 8.724053523271910748e-01
3.085060450257733464e+02 8.708254041923508826e-01
3.184578529298305511e+02 8.649224045400941696e-01
3.284096608338877559e+02 8.631918017232982354e-01
3.383614687379449606e+02 8.589074358873496351e-01
3.483132766420021653e+02 8.500101275700234771e-01
3.582650845460593700e+02 8.497782112231284657e-01
3.682168924501165748e+02 8.524720085280813597e-01
3.781687003541737795e+02 8.509790728258884718e-01
3.881205082582309842e+02 8.480986540197159584e-01
3.980723161622881889e+02 8.476582341779271834e-01
4.080241240663453937e+02 8.524361747421984603e-01
4.179759319704025984e+02 8.536848199928387393e-01
4.279277398744598031e+02 8.512681606011291979e-01
4.378795477785170078e+02 8.409311644446167966e-01
4.478313556825742126e+02 8.330142385015266715e-01
4.577831635866314173e+02 8.250136144562738583e-01
4.677349714906886220e+02 8.151198003994041263e-01
