# Y temperature_avg
0.000000000000000000e+00 3.068205409478158572e+02
9.951807904057204723e+00 3.066313825131932163e+02
1.990361580811440945e+01 3.064992015644819503e+02
2.985542371217161417e+01 3.064414517673711202e+02
3.980723161622881889e+01 3.064094803267615816e+02
4.975903952028602362e+01 3.063874062082314822e+02
5.971084742434322834e+01 3.063704708121767339e+02
6.966265532840043306e+01 3.063578232545449396e+02
7.961446323245763779e+01 3.063461967955375940e+02
8.956627113651484251e+01 3.063358899215700148e+02
9.951807904057204723e+01 3.063272250243542771e+02
1.094698869446292520e+02 3.063202225763435536e+02
1.194216948486864567e+02 3.063148416224102562e+02
1.293735027527436614e+02 3.063104391044571457e+02
1.393253106568008661e+02 3.063065453029878995e+02
1.492771185608580709e+02 3.063024528708706953e+02
1.592289264649152756e+02 3.062989104871052177e+02
1.691807343689724803e+02 3.062960694603560796e+02
1.791325422730296850e+02 3.062934448684467270e+02
1.890843501770868897e+02 3.062911882962418986e+02
1.990361580811440945e+02 3.062891282873629279e+02
2.089879659852012992e+02 3.062870853311212045e+02
2.189397738892585039e+02 3.062854577561193992e+02
2.288915817933157086e+02 3.062845165533462932e+02
2.388433896973729134e+02 3.062828095343824657e+02
2.487951976014301181e+02 3.062809843080634664e+02
2.587470055054873228e+02 3.062792279179731167e+02
2.686988134095445275e+02 3.062775338030721173e+02
2.786506213136017323e+02 3.062762962616379809e+02
2.886024292176589370e+02 3.062752485565832785e+02
2.985542371217161417e+02 3.062739844603083839e+02
3.085060450257733464e+02 3.062727080256396448e+02
3.184578529298305511e+02 3.062713561128572906e+02
3.284096608338877559e+02 3.062705287067472568e+02
3.383614687379449606e+02 3.062700563339882365e+02
3.483132766420021653e+02 3.062695846627678975e+02
3.582650845460593700e+02 3.062690952721911231e+02
3.682168924501165748e+02 3.062685007151316086e+02
3.781687003541737795e+02 3.062677578422263878e+02
3.881205082582309842e+02 3.062671716416792265e+02
3.980723161622881889e+02 3.062668792134285809e+02
4.080241240663453937e+02 3.062661736122493608e+02
4.179759319704025984e+02 3.062655456815846833e+02
4.279277398744598031e+02 3.062649394631033601e+02
4.378795477785170078e+02 3.062643978028785909e+02
4.478313556825742126e+02 3.062637814536509495e+02
4.577831635866314173e+02 3.062629911911617455e+02
4.677349714906886220e+02 3.062621895020154170e+02
