# Y Uh
0.000000000000000000e+00 2.265743773341712064e+00
9.951807904057204723e+00 5.717781352727384636e+00
1.990361580811440945e+01 7.243110568479681710e+00
2.985542371217161417e+01 7.826001804778995208e+00
3.980723161622881889e+01 8.138241196177053993e+00
4.975903952028602362e+01 8.330275130633582492e+00
5.971084742434322834e+01 8.489263102345574907e+00
6.966265532840043306e+01 8.636447343947395439e+00
7.961446323245763779e+01 8.766637754270973915e+00
8.956627113651484251e+01 8.887591625372994741e+00
9.951807904057204723e+01 8.981264669989505123e+00
1.094698869446292520e+02 9.049646787778289792e+00
1.194216948486864567e+02 9.109427817494596624e+00
1.293735027527436614e+02 9.174906576823554261e+00
1.393253106568008661e+02 9.228761633434661604e+00
1.492771185608580709e+02 9.264702327785865776e+00
1.592289264649152756e+02 9.298148017963837830e+00
1.691807343689724803e+02 9.339808475527755505e+00
1.791325422730296850e+02 9.378070600450476135e+00
1.890843501770868897e+02 9.411708652243923723e+00
1.990361580811440945e+02 9.434978637719847683e+00
2.089879659852012992e+02 9.453356144124921201e+00
2.189397738892585039e+02 9.470786688337751613e+00
2.288915817933157086e+02 9.492895222747609552e+00
2.388433896973729134e+02 9.512359264662149982e+00
2.487951976014301181e+02 9.528920647989254533e+00
2.587470055054873228e+02 9.547784839188288686e+00
2.686988134095445275e+02 9.569513818938530036e+00
2.786506213136017323e+02 9.593676249218413332e+00
2.886024292176589370e+02 9.616648976757604217e+00
2.985542371217161417e+02 9.628911357989705877e+00
3.085060450257733464e+02 9.638197072599789195e+00
3.184578529298305511e+02 9.651072064338629630e+00
3.284096608338877559e+02 9.665770864771447535e+00
3.383614687379449606e+02 9.677952367114244225e+00
3.483132766420021653e+02 9.687314595639419323e+00
3.582650845460593700e+02 9.696632146800068242e+00
3.682168924501165748e+02 9.705117403741827076e+00
3.781687003541737795e+02 9.713105040130395551e+00
3.881205082582309842e+02 9.720929898900676491e+00
3.980723161622881889e+02 9.727073326664976705e+00
4.080241240663453937e+02 9.737737409186065562e+00
4.179759319704025984e+02 9.746293443159284919e+00
4.279277398744598031e+02 9.750421300493576027e+00
4.378795477785170078e+02 9.753017392402760777e+00
4.478313556825742126e+02 9.750890714840810602e+00
4.577831635866314173e+02 9.746372775271202826e+00
4.677349714906886220e+02 9.741392222721946936e+00
