# Y velocityz_avg
0.000000000000000000e+00 -3.790958307085978045e-04
9.951807904057204723e+00 -4.299649891402388541e-03
1.990361580811440945e+01 -6.451233924693475447e-04
2.985542371217161417e+01 9.168969488641525584e-03
3.980723161622881889e+01 2.062842189194485920e-02
4.975903952028602362e+01 3.288431820344296652e-02
5.971084742434322834e+01 4.853956306250328812e-02
6.966265532840043306e+01 6.334876885463516794e-02
7.961446323245763779e+01 8.267970530891365077e-02
8.956627113651484251e+01 1.005599989233936925e-01
9.951807904057204723e+01 1.123564007281661059e-01
1.094698869446292520e+02 1.199624924790073377e-01
1.194216948486864567e+02 1.264562990661754205e-01
1.293735027527436614e+02 1.362021123740001782e-01
1.393253106568008661e+02 1.452360134083956200e-01
1.492771185608580709e+02 1.531914367316153380e-01
1.592289264649152756e+02 1.593007550669323646e-01
1.691807343689724803e+02 1.663050380623661562e-01
1.791325422730296850e+02 1.735236645284751467e-01
1.890843501770868897e+02 1.832961736812583342e-01
1.990361580811440945e+02 1.929982315916776436e-01
2.089879659852012992e+02 2.032096257560230546e-01
2.189397738892585039e+02 2.102732889841479325e-01
2.288915817933157086e+02 2.093531909897289878e-01
2.388433896973729134e+02 2.070469784898845977e-01
2.487951976014301181e+02 2.096599044021643932e-01
2.587470055054873228e+02 2.153602689179897334e-01
2.686988134095445275e+02 2.207146938031646355e-01
2.786506213136017323e+02 2.276121919765075607e-01
2.886024292176589370e+02 2.340520249716586121e-01
2.985542371217161417e+02 2.354813600862420697e-01
3.085060450257733464e+02 2.359609535739739528e-01
3.184578529298305511e+02 2.399096959462834744e-01
3.284096608338877559e+02 2.442490443178832460e-01
3.383614687379449606e+02 2.480236002081920577e-01
3.483132766420021653e+02 2.518213834305955690e-01
3.582650845460593700e+02 2.579254839959305712e-01
3.682168924501165748e+02 2.611444929504397883e-01
3.781687003541737795e+02 2.606662140970227304e-01
3.881205082582309842e+02 2.622022073190268254e-01
3.980723161622881889e+02 2.647803271690967741e-01
4.080241240663453937e+02 2.659893217367249041e-01
4.179759319704025984e+02 2.660566840981700709e-01
4.279277398744598031e+02 2.669969186050764054e-01
4.378795477785170078e+02 2.685202278522305641e-01
4.478313556825742126e+02 2.701026848739638830e-01
4.577831635866314173e+02 2.712837541080074244e-01
4.677349714906886220e+02 2.689646388324256621e-01
