# X VX VY VZ StdX StdY StdZ WSPD TKE
-2048.0000000000487 -0.796923587908316 9.492132223598691 0.04214552377849122 0.6620359496015719 0.8624281345868644 0.4665656953022686 9.54826530991525 1.39982761652058
-2027.4170854271845 -0.7934016125417755 9.494053847970498 0.04430081961928791 0.6670769381201973 0.8646031426752642 0.4522517348175654 9.550276551324899 1.3973426878295716
-2006.8341708543198 -0.7899150621592143 9.496307833058438 0.040748285748857596 0.6701861596466931 0.8657549519721033 0.44636177205077454 9.552465518377588 1.3986015495917032
-1986.251256281444 -0.7881347568303221 9.493170903331796 0.03847666858477529 0.6729755566385633 0.8612979775615195 0.4454327992405729 9.549406275810185 1.3941550839858232
-1965.6683417085794 -0.7848347162580456 9.486897333461572 0.03738616538011007 0.6724479591036956 0.8541158077567528 0.4482906220470833 9.54289968017304 1.383568594812518
-1945.085427135715 -0.7833877575136634 9.479771640468105 0.035876015053963 0.673894204405748 0.8494257094421478 0.4486487591019727 9.535751413598726 1.3770154824958558
-1924.5025125628506 -0.7812853662627063 9.481067438771504 0.03024451614292384 0.6745653529525835 0.8546679719312419 0.4543112750690879 9.536859743731311 1.3923550202804609
-1903.9195979899744 -0.779464445130251 9.481356259867638 0.023101099328203034 0.6718057817773103 0.8590904497151435 0.4620626109069971 9.536806907972426 1.404045062190906
-1883.33668341711 -0.7765352449022026 9.48067084856451 0.016183812680848245 0.667528947041282 0.8624827593450582 0.46853854722225563 9.53558642146342 1.410520993460496
-1862.7537688442455 -0.7727411741530965 9.481665568478547 0.008447781407153656 0.6630435713818263 0.8686503152767664 0.4760199866272577 9.535920361286705 1.4217500979233888
-1842.1708542713811 -0.7693524807953533 9.48714552781454 -0.0010767032165238434 0.6586227836023562 0.8796367371613277 0.48414928554573017 9.540737757241907 1.4419802419800474
-1821.5879396985051 -0.7693017624921787 9.4950382026965 -0.005627917032563823 0.658330377910296 0.8848481946618629 0.4930629287831141 9.548647726054238 1.4601443979381357
-1801.0050251256407 -0.7726629580223001 9.499705715445655 -0.009412123394738806 0.6570859346391613 0.8847673833636784 0.5012511994602415 9.553507220807873 1.4665733597196375
-1780.422110552776 -0.7786757699479647 9.503572081963549 -0.01342382879719261 0.6550642931984456 0.8839513691568164 0.5090886116065118 9.55768249785984 1.4701119213542502
-1759.8391959799117 -0.786652359359279 9.50735209708405 -0.016638185741622676 0.6518668223673927 0.8858959590942331 0.5158127365635011 9.561853795521653 1.4759933158801546
-1739.256281407047 -0.7950343616098762 9.508821156010423 -0.017787599500972615 0.6474981598224852 0.890248880838687 0.5185192047777881 9.563704790281417 1.4806879018602663
-1718.673366834171 -0.8027386201335156 9.504234790869571 -0.015211642467256703 0.6477785807620897 0.8929093597656026 0.5208202676537503 9.559867148866708 1.4885139927494309
-1698.0904522613066 -0.806765476828857 9.501861888255005 -0.01446854926302333 0.652783767705283 0.8954379077103789 0.5254912020809643 9.558252322846542 1.5046482666106584
-1677.5075376884422 -0.8072324305582819 9.498469687885565 -0.014627499246128838 0.6599777088716046 0.8990535014477259 0.5314284351140507 9.555449054846763 1.5267442481431053
-1656.9246231155778 -0.805746111922931 9.491085763297134 -0.014161035950506152 0.6650326969022976 0.9029710386845026 0.5356908904659865 9.548377860990707 1.5447484785620025
-1636.3417085427018 -0.8025914399889046 9.479578467668436 -0.010007646886135289 0.6629568518993492 0.9054579705939182 0.5377348884228541 9.536634996405027 1.5485719662841162
-1615.7587939698371 -0.8041843835036298 9.470951219922192 -0.004845481263302095 0.6629194984729097 0.9026811070365153 0.542444708746122 9.528307265633151 1.5488124872314506
-1595.1758793969727 -0.8092107116651975 9.462704182291045 -0.00012183748930369659 0.6677551034129836 0.9001609207468089 0.5489219299899524 9.520940367462885 1.5577830760205724
-1574.5929648241083 -0.8111894894605411 9.454177129937664 0.00379004917139761 0.6706933688763027 0.9020682979858826 0.5555014730715331 9.512908523047948 1.5723889754638087
-1554.0100502512323 -0.8102410596450589 9.44403933364983 0.008841798255971402 0.6737393778133355 0.9072334555085183 0.5599167867033069 9.503004539475361 1.5906913529970175
-1533.427135678368 -0.806490657118464 9.433406282127208 0.013475295021223157 0.6777391178304539 0.9186516688151352 0.5618819623969696 9.492467539104569 1.6190968265936465
-1512.8442211055033 -0.8018250708327528 9.431473104246324 0.012159494283574596 0.707173320938384 0.9421861419466748 0.580673244900783 9.492415299182783 1.7255284400839164
-1492.2613065326389 -0.7963931669590761 9.430760640746477 0.006697993608103161 0.7187717182255637 0.9503732619306355 0.5836837165862594 9.492285146831835 1.761562512059197
-1471.6783919597742 -0.7895400553473457 9.428670005764575 -0.00047807905489362303 0.732116865909561 0.9635289540717517 0.5839267579306464 9.490854597831108 1.806684300058861
-1451.0954773868984 -0.7766762619443995 9.42889813387739 -0.009498809356263163 0.7403651439241293 0.9643791681073121 0.581936296633489 9.490694608302219 1.8179052292841145
-1430.5125628140338 -0.762406943270982 9.425750666520376 -0.0237645181642646 0.7472077626099205 0.962902821793223 0.5783972075165001 9.48707218662014 1.8201703467250598
-1409.9296482411694 -0.7497115154413143 9.432020138923498 -0.029192897605507088 0.754393676953768 0.963955320703672 0.5835704646238776 9.492935840693946 1.839442988497801
-1389.346733668305 -0.7296052228817835 9.439420697309238 -0.035611729491908724 0.7581627362134522 0.959633756967578 0.5882342539797656 9.498914812435059 1.8426848844800805
-1368.763819095429 -0.6949242636177256 9.43283613077984 -0.04750447020156889 0.7567050400748658 0.9666310821825447 0.5896386493266478 9.489598591464832 1.856009184581463
