# Y/D U V W
-4.000000000000000000e+00 5.939168218333334970e+00 5.032618574349995155e-01 4.700310103633330988e-02
-3.950000000000000622e+00 5.946849591666667934e+00 5.087251228249998203e-01 2.329014647398332943e-02
-3.900000000000001243e+00 5.947364229999990037e+00 5.046520298136669691e-01 1.211919041751664469e-02
-3.849999999999998757e+00 5.939562791666664232e+00 5.042423219999995210e-01 1.935014907533334078e-02
-3.799999999999999378e+00 5.934206291666668243e+00 5.043178564383332674e-01 3.451178260466666869e-02
-3.750000000000000000e+00 5.942570950000003904e+00 4.994791733398158406e-01 4.271019845833330664e-02
-3.700000000000000622e+00 5.947601920000005649e+00 4.932285434783333922e-01 5.032352985716667670e-02
-3.650000000000001243e+00 5.936456771666663634e+00 4.881874275806667440e-01 5.633678759339996733e-02
-3.599999999999998757e+00 5.924011998333337914e+00 4.926487036951665011e-01 5.671806978649999303e-02
-3.549999999999999378e+00 5.932983029999995495e+00 5.014987657883337446e-01 5.378898712933332521e-02
-3.500000000000000000e+00 5.944669286666666608e+00 5.157909936191494849e-01 4.831014660414993667e-02
-3.450000000000000622e+00 5.961248411666666414e+00 5.311028190133337823e-01 3.823115598383335784e-02
-3.400000000000001243e+00 5.993245806666670283e+00 5.440820927983331945e-01 2.281174562599998235e-02
-3.349999999999998757e+00 6.030130655000006001e+00 5.498403201049999467e-01 5.527749151666670746e-03
-3.299999999999999378e+00 6.066100478333338764e+00 5.488144950663332855e-01 -1.520774711866667780e-02
-3.250000000000000000e+00 6.117047038333335074e+00 5.478432880716659348e-01 -4.295446348483329679e-02
-3.200000000000000622e+00 6.175632383333333308e+00 5.542377007354999385e-01 -7.469866195016666710e-02
-3.150000000000001243e+00 6.221216188333332120e+00 5.628831969466664420e-01 -1.014582423308334064e-01
-3.099999999999998757e+00 6.226651136666669473e+00 5.733390727666661801e-01 -9.529792178616658394e-02
-3.049999999999999378e+00 6.218277541666658692e+00 5.823774604268329158e-01 -7.326968848999997064e-02
-3.000000000000000000e+00 6.213203279999998330e+00 5.865901363006666980e-01 -5.355865554786667926e-02
-2.950000000000000622e+00 6.215550838333332884e+00 5.828056329366669841e-01 -6.084336881483333459e-02
-2.900000000000001243e+00 6.223146125000007522e+00 5.792161598461661454e-01 -8.680964749836662941e-02
-2.849999999999998757e+00 6.235801444999990117e+00 5.778417134969998648e-01 -1.073053875004999491e-01
-2.799999999999999378e+00 6.233894054999999490e+00 5.799405286866663456e-01 -1.129316949677333509e-01
-2.750000000000000000e+00 6.224725090000005068e+00 5.861549090249997818e-01 -1.071058033658334324e-01
-2.700000000000000622e+00 6.248330331666665849e+00 5.970773176583336062e-01 -1.027866116459999063e-01
-2.650000000000001243e+00 6.272053433333339534e+00 6.071185047666673995e-01 -1.010324093666667283e-01
-2.599999999999998757e+00 6.275520511666672796e+00 6.148786651769998501e-01 -1.097222970116664975e-01
-2.549999999999999378e+00 6.282314616666661244e+00 6.219272021999991962e-01 -1.087909207116665583e-01
-2.500000000000000000e+00 6.308622046666675587e+00 6.189199895183333799e-01 -9.714996000864999093e-02
-2.450000000000000622e+00 6.338441055000000546e+00 6.024008337666660884e-01 -8.393736718166672217e-02
-2.400000000000001243e+00 6.337951588333327280e+00 5.817424804480005873e-01 -7.114307954166670944e-02
