# Y/D U V W
-4.000000000000000000e+00 5.966416121666664907e+00 4.070682985466664849e-01 2.596323708333330912e-02
-3.950000000000000622e+00 5.967313300000002485e+00 4.137945125638999855e-01 1.810795014799999880e-02
-3.900000000000001243e+00 5.960259693333338937e+00 4.015937322951662058e-01 2.980210794516665457e-02
-3.849999999999998757e+00 5.938985843333333570e+00 3.817870308681668434e-01 3.962168781449990768e-02
-3.799999999999999378e+00 5.951444093333335239e+00 3.831251557466662239e-01 2.313222387666668059e-02
-3.750000000000000000e+00 5.949530614999995137e+00 3.925727884083331509e-01 8.806519505166659004e-03
-3.700000000000000622e+00 5.949877153333336111e+00 3.963149982093331913e-01 2.189928870833332195e-02
-3.650000000000001243e+00 5.893708413333332174e+00 3.923640202146667644e-01 4.619549928666665667e-02
-3.599999999999998757e+00 5.888275500000000662e+00 3.926297761728334001e-01 6.343277153750005726e-02
-3.549999999999999378e+00 5.918627001666665777e+00 3.916183514083331207e-01 6.768637845833337663e-02
-3.500000000000000000e+00 5.955049316666668702e+00 3.842898938080169802e-01 5.324497278150000512e-02
-3.450000000000000622e+00 5.941714301666668696e+00 3.765509954646666380e-01 4.038348851800000611e-02
-3.400000000000001243e+00 5.960497121666673337e+00 3.821612822946161558e-01 2.306687398999997599e-02
-3.349999999999998757e+00 5.955345953333335274e+00 3.943042706316662871e-01 -2.490556656500038032e-03
-3.299999999999999378e+00 5.944653008333321331e+00 3.938350445871666716e-01 -1.325758127166601482e-03
-3.250000000000000000e+00 5.926489694999999891e+00 3.975028266133333599e-01 -7.297786903649999997e-03
-3.200000000000000622e+00 5.917665266666665147e+00 4.049612877158328961e-01 -2.091436454183331906e-02
-3.150000000000001243e+00 5.918528878333334298e+00 4.252603604423331185e-01 -2.566341645068337396e-02
-3.099999999999998757e+00 5.920052189999995385e+00 4.217446270316664303e-01 -1.418167239433333095e-02
-3.049999999999999378e+00 5.940254248333327602e+00 4.218957243266664991e-01 8.873296154283335374e-03
-3.000000000000000000e+00 5.943633246666665038e+00 4.233042161696663475e-01 1.853593694016664184e-02
-2.950000000000000622e+00 5.943173293333333440e+00 4.143089085700000784e-01 1.389856300516668051e-02
-2.900000000000001243e+00 5.928055790000003711e+00 4.132186781671661757e-01 1.458731888050003242e-02
-2.849999999999998757e+00 5.938524373333330608e+00 4.207223047666662774e-01 1.975500473899998929e-02
-2.799999999999999378e+00 5.945702796666664014e+00 4.128761523540004919e-01 4.162406013166662644e-02
