# Y/D U V W
-4.000000000000000000e+00 5.828244045000011475e+00 3.946502644433332319e-01 -4.810150122499980661e-03
-3.950000000000000622e+00 5.816675154999997766e+00 3.991854306021669352e-01 7.353004290666680619e-03
-3.900000000000001243e+00 5.838724913333331656e+00 4.107458032831667327e-01 1.519546027583333625e-02
-3.849999999999998757e+00 5.828444206666661742e+00 4.172831757866668489e-01 1.847824136400000664e-02
-3.799999999999999378e+00 5.817862406666663766e+00 4.268710965458336615e-01 1.197122931700000427e-02
-3.750000000000000000e+00 5.866478391666666958e+00 4.412692730789999906e-01 -8.880514677166653423e-03
-3.700000000000000622e+00 5.907523659999997179e+00 4.540600031671666037e-01 -9.276718282333331830e-03
-3.650000000000001243e+00 5.902725420000001222e+00 4.596388237899998175e-01 -2.407445214083330995e-02
-3.599999999999998757e+00 5.904981444999993556e+00 4.674088717991667363e-01 -2.249756623149996165e-02
-3.549999999999999378e+00 5.912414540000001217e+00 4.732252224303333810e-01 -1.660446545949996119e-02
-3.500000000000000000e+00 5.934782120000003935e+00 4.738029003933335592e-01 -3.247322266133337298e-02
-3.450000000000000622e+00 5.919931983333333037e+00 4.565820699525330317e-01 -3.452502621500007363e-02
-3.400000000000001243e+00 5.912648800000001259e+00 4.312475901766665287e-01 -1.577595445240003585e-02
-3.349999999999998757e+00 5.919767126666670265e+00 4.239964434588336384e-01 -3.412411451333334598e-03
-3.299999999999999378e+00 5.937451708333332689e+00 4.350337151099999966e-01 -1.518323302633329576e-02
-3.250000000000000000e+00 5.944571593333330739e+00 4.404828723808336122e-01 -1.094207913999997034e-02
-3.200000000000000622e+00 5.958132313333333485e+00 4.498192850200000703e-01 7.786413019166703656e-03
-3.150000000000001243e+00 5.965982928333333213e+00 4.541530912649996976e-01 3.159982173999997812e-02
-3.099999999999998757e+00 5.976449626666667569e+00 4.471658696249999343e-01 5.307565577333332729e-02
-3.049999999999999378e+00 5.999972150000001392e+00 4.499857950849998067e-01 6.233469381883332411e-02
-3.000000000000000000e+00 6.035652671666663416e+00 4.591596155633334564e-01 3.173969715550003373e-02
-2.950000000000000622e+00 6.127696201666663178e+00 4.714946437816674440e-01 -2.249865329333334760e-02
-2.900000000000001243e+00 6.240348903333330810e+00 4.741278428566671477e-01 -6.208000267633339425e-02
-2.849999999999998757e+00 6.317631253333329866e+00 4.810633968989998510e-01 -8.966953849666661758e-02
-2.799999999999999378e+00 6.381560781666671289e+00 4.887841113250004921e-01 -1.135585814538332544e-01
-2.750000000000000000e+00 6.421509896666671935e+00 4.975964232399999743e-01 -1.407171524766668014e-01
-2.700000000000000622e+00 6.459332368333338792e+00 5.042427929796663433e-01 -1.421567820933331838e-01
-2.650000000000001243e+00 6.467104421666672209e+00 5.121724561433335099e-01 -1.436557302583333084e-01
-2.599999999999998757e+00 6.456116479999996827e+00 5.287344028433332843e-01 -1.391556408316666771e-01
-2.549999999999999378e+00 6.453390831666670380e+00 5.553430973166666451e-01 -1.457411569551667341e-01
-2.500000000000000000e+00 6.477995828333332540e+00 5.733214782225004580e-01 -1.575459263981666691e-01
-2.450000000000000622e+00 6.456781701666665541e+00 5.756505708083333728e-01 -1.472219195098333211e-01
-2.400000000000001243e+00 6.424399456666665564e+00 5.814164832583330611e-01 -1.070605974958333262e-01
-2.349999999999998757e+00 6.438213579999999325e+00 5.809839415333333257e-01 -8.146170816251661895e-02
-2.299999999999999378e+00 6.485818498333329352e+00 5.741770904933333197e-01 -8.930522884283330354e-02
-2.250000000000000000e+00 6.493384086666664778e+00 5.654533253018331207e-01 -1.084129089513335004e-01
-2.200000000000000622e+00 6.491025776666665692e+00 5.595381327761661527e-01 -1.142993049118333215e-01
-2.150000000000001243e+00 6.514108488333337554e+00 5.696445454914165207e-01 -1.104813257298333240e-01
-2.099999999999998757e+00 6.523017040000000044e+00 5.895288110720000585e-01 -9.910484970329662413e-02
-2.049999999999999378e+00 6.503526473333331559e+00 5.879764520733335997e-01 -7.926635225333336643e-02
-2.000000000000000000e+00 6.474053866666666046e+00 5.591621257216662366e-01 -6.571968092591669308e-02
