# Y/D U V W
-4.000000000000000000e+00 5.934919896666664307e+00 3.916764602100000769e-01 8.386536500216662526e-02
-3.950000000000000622e+00 5.934469835000002469e+00 3.737046830433335964e-01 8.233142456416664423e-02
-3.900000000000001243e+00 5.896705099999997479e+00 3.551637704800003070e-01 7.613364857983338785e-02
-3.849999999999998757e+00 5.873154621666668795e+00 3.380194581183328939e-01 7.219400814333339078e-02
-3.799999999999999378e+00 5.803084941666663887e+00 3.460812666300002172e-01 6.673064015049987030e-02
-3.750000000000000000e+00 5.800172865000002176e+00 3.616479967233336423e-01 5.962520720666660001e-02
-3.700000000000000622e+00 5.837250306666668109e+00 3.635328014033332167e-01 7.251296645766670823e-02
-3.650000000000001243e+00 5.842647771666674039e+00 3.616278587978328796e-01 4.660585842656666394e-02
-3.599999999999998757e+00 5.855158099999997035e+00 3.705789535628338238e-01 2.732487362416667967e-02
-3.549999999999999378e+00 5.886953353333331584e+00 3.987567903533335012e-01 3.822136481250002632e-02
-3.500000000000000000e+00 5.890992943333333010e+00 4.069330758104994783e-01 2.983758259499998122e-02
-3.450000000000000622e+00 5.874470353333337336e+00 4.160098550916670468e-01 4.084204491766670053e-02
-3.400000000000001243e+00 5.882153543333333623e+00 4.284146589533333049e-01 4.630567141066669473e-02
-3.349999999999998757e+00 5.872595846666663455e+00 4.545238098381667036e-01 3.138520198666673588e-02
-3.299999999999999378e+00 5.880535580000007201e+00 4.596683084653336304e-01 1.503018282833332338e-02
-3.250000000000000000e+00 5.910328416666668971e+00 4.516937962933331163e-01 1.521432128166670325e-02
-3.200000000000000622e+00 5.939848370000001765e+00 4.541455711483332602e-01 1.534477200666662343e-02
-3.150000000000001243e+00 5.973187169999998325e+00 4.486661981850005310e-01 -4.097619000716693459e-03
-3.099999999999998757e+00 6.011887906666673054e+00 4.426100964903339485e-01 -1.094654166000000317e-02
-3.049999999999999378e+00 6.026656708333335999e+00 4.481467367533337187e-01 -5.544063507833331926e-03
-3.000000000000000000e+00 6.042541909999998850e+00 4.488254185951669473e-01 4.830735021166666573e-03
-2.950000000000000622e+00 6.061968266666662331e+00 4.415094788483334698e-01 1.638026349866665218e-02
-2.900000000000001243e+00 6.114513038333332595e+00 4.302610604133330074e-01 6.962675351666704204e-03
-2.849999999999998757e+00 6.139002773333333884e+00 4.267900215633328997e-01 -2.738581831618331491e-02
-2.799999999999999378e+00 6.141179586666663859e+00 4.460433649633335773e-01 -3.955219287850000875e-02
-2.750000000000000000e+00 6.148813041666660872e+00 4.387980222133330832e-01 -5.651051384166660974e-02
-2.700000000000000622e+00 6.154117201666672088e+00 4.358733991688335530e-01 -6.912493352106668931e-02
-2.650000000000001243e+00 6.155439486666669069e+00 4.396200614300003195e-01 -7.923778382633335504e-02
-2.599999999999998757e+00 6.157475679999998341e+00 4.588841829033332709e-01 -6.222528123883330070e-02
-2.549999999999999378e+00 6.170618011666664238e+00 4.708988598019668848e-01 -4.462830556833332490e-02
-2.500000000000000000e+00 6.149991360000004015e+00 4.792452379766674042e-01 -4.175247445733331481e-02
-2.450000000000000622e+00 6.184513766666671408e+00 4.866766059950000112e-01 -7.851412370278336439e-02
-2.400000000000001243e+00 6.220773478333334161e+00 4.870763347775002305e-01 -1.108682382643331743e-01
-2.349999999999998757e+00 6.230207551666671506e+00 4.795995847083335817e-01 -1.056732474816666351e-01
-2.299999999999999378e+00 6.228632490000000743e+00 4.809777095159996629e-01 -1.132483049700000605e-01
-2.250000000000000000e+00 6.237278344999997337e+00 4.909246371883335680e-01 -1.107334089889332740e-01
-2.200000000000000622e+00 6.233870683333332607e+00 4.829880986426663414e-01 -1.041834343666667717e-01
-2.150000000000001243e+00 6.238831138333332582e+00 5.035522823621665367e-01 -1.011140166483333463e-01
-2.099999999999998757e+00 6.264217258333329319e+00 5.162062933833339029e-01 -1.064073439931334103e-01
-2.049999999999999378e+00 6.249124961666664646e+00 5.329031946586669788e-01 -5.338159756433333292e-02
-2.000000000000000000e+00 6.248498510000001005e+00 5.473144026049996391e-01 -4.930000716000000616e-02
-1.950000000000000622e+00 6.278308466666658205e+00 5.724871772250001989e-01 -5.213827857266658400e-02
-1.900000000000001465e+00 6.243335970000000401e+00 5.801089953251665765e-01 -2.453201100166665233e-02
-1.849999999999998535e+00 6.234292839999999281e+00 5.793447297450005085e-01 -2.682256901799998788e-02
-1.799999999999999378e+00 6.241930596666663611e+00 5.671019952350000448e-01 -2.241421152750000534e-02
-1.750000000000000000e+00 6.239042819999998990e+00 5.915279438341658480e-01 1.414756039333346562e-03
-1.700000000000000622e+00 6.241432611666666297e+00 6.048223261680002460e-01 -1.041283613524998479e-02
-1.650000000000001465e+00 6.285703864999995005e+00 6.186829127293335118e-01 -2.272529717499995744e-02
-1.599999999999998535e+00 6.357299665000001099e+00 6.265707344708341120e-01 -3.983444475566662313e-02
-1.549999999999999378e+00 6.412848210000002602e+00 6.338418797333327248e-01 -5.953258838166669564e-02
-1.500000000000000000e+00 6.442335844999999672e+00 6.439161143133335097e-01 -9.908425254830011131e-02
-1.450000000000000622e+00 6.500122716666671963e+00 6.423377671816663526e-01 -1.207236496133335391e-01
-1.400000000000001465e+00 6.481460360000005139e+00 6.359505203526658601e-01 -1.291609141150001638e-01
-1.349999999999998535e+00 6.452652610000001232e+00 6.407066607146663095e-01 -1.016789428533334122e-01
-1.299999999999999378e+00 6.481789544999998043e+00 6.447933430766666918e-01 -1.101126111811665670e-01
-1.250000000000000000e+00 6.454187536666668557e+00 6.275872074833337422e-01 -6.867618421799992490e-02
-1.200000000000000622e+00 6.458512881666670147e+00 6.230358415527827987e-01 -5.550353214715007116e-02
-1.150000000000001465e+00 6.484748728333337375e+00 6.236911388466660489e-01 -6.174857938833334253e-02
-1.099999999999998535e+00 6.471253121666669550e+00 6.079806999000005874e-01 -7.368862575500013945e-02
-1.049999999999999378e+00 6.489608620000002936e+00 6.018115196547567658e-01 -4.904035189666668820e-02
-1.000000000000000000e+00 6.447068883333330724e+00 5.813378057087170703e-01 -3.331168992451666311e-02
-9.500000000000007327e-01 6.409424988333331186e+00 5.663274284033329442e-01 -2.410253353566666618e-02
-9.000000000000014655e-01 6.360913665000003547e+00 5.671370364899999128e-01 -1.153145152833344239e-03
