# Y/D TKE
-4.0000 0.1954
-3.9213 0.2179
-3.8425 0.2270
-3.7638 0.2271
-3.6850 0.2349
-3.6063 0.2509
-3.5276 0.2509
-3.4488 0.2264
-3.3701 0.1970
-3.2913 0.1769
-3.2126 0.1683
-3.1339 0.1648
-3.0551 0.1614
-2.9764 0.1552
-2.8976 0.1461
-2.8189 0.1412
-2.7402 0.1417
-2.6614 0.1459
-2.5827 0.1453
-2.5039 0.1577
-2.4252 0.1874
-2.3465 0.2197
-2.2677 0.2395
-2.1890 0.2649
-2.1102 0.2947
-2.0315 0.3101
-1.9528 0.3190
-1.8740 0.3282
-1.7953 0.3191
-1.7165 0.2936
-1.6378 0.2845
-1.5591 0.2718
-1.4803 0.2806
-1.4016 0.2904
-1.3228 0.2865
-1.2441 0.3057
-1.1654 0.3512
-1.0866 0.3956
-1.0079 0.4208
-0.9291 0.4191
-0.8504 0.4462
-0.7717 0.4960
-0.6929 0.5196
-0.6142 0.5061
-0.5354 0.4923
-0.4567 0.5002
-0.3780 0.4714
-0.2992 0.4033
-0.2205 0.3654
-0.1417 0.4022
-0.0630 0.4779
0.0157 0.4732
0.0945 0.4235
0.1732 0.3605
0.2520 0.3309
0.3307 0.3394
0.4094 0.3493
0.4882 0.3366
0.5669 0.3327
0.6457 0.3443
0.7244 0.3306
0.8031 0.3096
0.8819 0.2930
0.9606 0.2641
1.0394 0.2284
1.1181 0.2322
1.1969 0.2468
1.2756 0.2263
1.3543 0.2013
1.4331 0.1952
1.5118 0.2051
1.5906 0.2087
1.6693 0.2039
1.7480 0.1957
1.8268 0.2017
1.9055 0.2202
1.9843 0.2421
2.0630 0.2693
2.1417 0.2886
2.2205 0.3024
2.2992 0.3169
2.3780 0.3393
2.4567 0.3548
2.5354 0.3711
2.6142 0.3878
2.6929 0.3915
2.7717 0.3807
2.8504 0.3750
2.9291 0.3863
3.0079 0.3903
3.0866 0.3571
3.1654 0.3090
3.2441 0.2801
3.3228 0.2767
3.4016 0.2609
3.4803 0.2316
3.5591 0.2125
3.6378 0.2162
3.7165 0.2271
3.7953 0.2104
3.8740 0.1860
3.9528 0.1749
