# Y/D U V W
-4.0000 6.3212 0.1893 -0.0100
-3.9213 6.3470 0.2053 -0.0672
-3.8425 6.3502 0.2101 -0.1023
-3.7638 6.3324 0.1956 -0.1113
-3.6850 6.3250 0.1783 -0.1068
-3.6063 6.3300 0.1681 -0.1059
-3.5276 6.3638 0.1669 -0.1191
-3.4488 6.4094 0.1825 -0.1375
-3.3701 6.4291 0.2125 -0.1352
-3.2913 6.4354 0.2397 -0.1308
-3.2126 6.4424 0.2556 -0.1259
-3.1339 6.4806 0.2639 -0.1392
-3.0551 6.5343 0.2686 -0.1638
-2.9764 6.5564 0.2757 -0.1701
-2.8976 6.5662 0.2878 -0.1703
-2.8189 6.5813 0.2991 -0.1799
-2.7402 6.5938 0.3042 -0.1796
-2.6614 6.6025 0.3070 -0.1738
-2.5827 6.6080 0.3138 -0.1692
-2.5039 6.6018 0.3193 -0.1639
-2.4252 6.5818 0.3226 -0.1777
-2.3465 6.5555 0.3349 -0.1977
-2.2677 6.5460 0.3529 -0.2202
-2.1890 6.5385 0.3665 -0.2450
-2.1102 6.5185 0.3715 -0.2527
-2.0315 6.4775 0.3670 -0.2456
-1.9528 6.4230 0.3575 -0.2382
-1.8740 6.3747 0.3553 -0.2200
-1.7953 6.3335 0.3673 -0.1810
-1.7165 6.2917 0.3877 -0.1234
-1.6378 6.2601 0.4170 -0.0590
-1.5591 6.2480 0.4591 -0.0041
-1.4803 6.2612 0.4965 0.0367
-1.4016 6.3282 0.5121 0.0478
-1.3228 6.4145 0.5125 0.0238
-1.2441 6.4583 0.5099 0.0225
-1.1654 6.4560 0.5081 0.0636
-1.0866 6.4051 0.4978 0.1086
-1.0079 6.3221 0.4804 0.1303
-0.9291 6.2480 0.4727 0.1423
-0.8504 6.2035 0.4883 0.1678
-0.7717 6.2033 0.5270 0.1977
-0.6929 6.1909 0.5697 0.2088
-0.6142 6.1490 0.5987 0.2137
-0.5354 6.1603 0.6075 0.1867
-0.4567 6.2152 0.5964 0.1443
-0.3780 6.2490 0.5681 0.1082
-0.2992 6.2637 0.5368 0.0759
-0.2205 6.2773 0.5188 0.0604
-0.1417 6.2951 0.5124 0.0492
-0.0630 6.2926 0.5050 0.0289
0.0157 6.2700 0.4828 0.0075
0.0945 6.2469 0.4453 -0.0091
0.1732 6.2357 0.4112 -0.0090
0.2520 6.2487 0.4005 -0.0077
0.3307 6.2738 0.4012 -0.0281
0.4094 6.3037 0.3904 -0.0430
0.4882 6.3295 0.3740 -0.0377
0.5669 6.3374 0.3576 -0.0171
0.6457 6.3286 0.3405 0.0018
0.7244 6.3285 0.3321 0.0096
0.8031 6.3218 0.3386 0.0107
0.8819 6.3167 0.3607 0.0319
0.9606 6.3212 0.3918 0.0638
1.0394 6.3209 0.4272 0.0723
1.1181 6.3270 0.4613 0.0553
1.1969 6.3514 0.4800 0.0182
1.2756 6.4096 0.4862 -0.0393
1.3543 6.4740 0.4895 -0.0970
1.4331 6.5045 0.4894 -0.1272
1.5118 6.5160 0.4811 -0.1360
1.5906 6.5375 0.4702 -0.1422
1.6693 6.5646 0.4703 -0.1547
1.7480 6.5888 0.4825 -0.1742
1.8268 6.5931 0.5017 -0.1937
1.9055 6.5801 0.5262 -0.2063
1.9843 6.5733 0.5481 -0.2073
2.0630 6.5811 0.5582 -0.1961
2.1417 6.5987 0.5605 -0.1758
2.2205 6.6072 0.5674 -0.1640
2.2992 6.6019 0.5874 -0.1622
2.3780 6.5776 0.6102 -0.1680
2.4567 6.5212 0.6260 -0.1846
2.5354 6.4645 0.6421 -0.1933
2.6142 6.4377 0.6558 -0.1869
2.6929 6.4243 0.6580 -0.1676
2.7717 6.4057 0.6480 -0.1421
2.8504 6.3776 0.6332 -0.1304
2.9291 6.3335 0.6260 -0.1276
3.0079 6.2889 0.6253 -0.1058
3.0866 6.2537 0.6293 -0.0631
3.1654 6.2215 0.6483 -0.0248
3.2441 6.1795 0.6780 0.0011
3.3228 6.1327 0.7013 0.0280
3.4016 6.0996 0.7241 0.0410
3.4803 6.0919 0.7565 0.0184
3.5591 6.1009 0.7814 -0.0159
3.6378 6.1201 0.7875 -0.0508
3.7165 6.1509 0.7827 -0.0864
3.7953 6.1849 0.7794 -0.1050
3.8740 6.2190 0.7841 -0.1010
3.9528 6.2365 0.7915 -0.0921
