# Y/D U V W
-4.0000 6.4443 -0.0344 -0.1282
-3.9213 6.4939 -0.0379 -0.1369
-3.8425 6.5284 -0.0374 -0.1258
-3.7638 6.5434 -0.0260 -0.1258
-3.6850 6.5375 -0.0036 -0.1214
-3.6063 6.5346 0.0220 -0.1294
-3.5276 6.5585 0.0516 -0.1581
-3.4488 6.5713 0.0756 -0.1798
-3.3701 6.5730 0.0860 -0.1711
-3.2913 6.5942 0.0959 -0.1530
-3.2126 6.6261 0.1166 -0.1381
-3.1339 6.6588 0.1453 -0.1349
-3.0551 6.7039 0.1712 -0.1480
-2.9764 6.7528 0.1875 -0.1522
-2.8976 6.7766 0.1980 -0.1525
-2.8189 6.7773 0.2079 -0.1604
-2.7402 6.7646 0.2181 -0.1693
-2.6614 6.7593 0.2324 -0.1768
-2.5827 6.7591 0.2495 -0.1844
-2.5039 6.7478 0.2623 -0.1866
-2.4252 6.7375 0.2738 -0.1867
-2.3465 6.7234 0.2898 -0.1856
-2.2677 6.6902 0.3184 -0.1938
-2.1890 6.6442 0.3563 -0.1861
-2.1102 6.6092 0.3847 -0.1475
-2.0315 6.5801 0.3973 -0.1061
-1.9528 6.5620 0.3983 -0.0825
-1.8740 6.5383 0.3982 -0.0838
-1.7953 6.4660 0.4022 -0.0818
-1.7165 6.3954 0.4030 -0.0905
-1.6378 6.3743 0.3940 -0.0949
-1.5591 6.3560 0.3788 -0.0826
-1.4803 6.3567 0.3740 -0.0702
-1.4016 6.3806 0.3892 -0.0406
-1.3228 6.3930 0.4100 -0.0230
-1.2441 6.3746 0.4170 0.0038
-1.1654 6.3259 0.4029 0.0552
-1.0866 6.2517 0.3891 0.0974
-1.0079 6.1965 0.3975 0.1260
-0.9291 6.1866 0.4102 0.1355
-0.8504 6.1910 0.4069 0.1456
-0.7717 6.1515 0.3961 0.1710
-0.6929 6.0646 0.3943 0.1919
-0.6142 6.0162 0.4041 0.1975
-0.5354 6.0702 0.4104 0.1731
-0.4567 6.1656 0.4085 0.1313
-0.3780 6.2440 0.4127 0.1104
-0.2992 6.3054 0.4240 0.0982
-0.2205 6.3503 0.4369 0.0852
-0.1417 6.3819 0.4545 0.0828
-0.0630 6.3799 0.4748 0.0764
0.0157 6.3856 0.4868 0.0380
0.0945 6.4444 0.4844 -0.0236
0.1732 6.5160 0.4717 -0.0905
0.2520 6.5542 0.4557 -0.1438
0.3307 6.5760 0.4459 -0.1573
0.4094 6.6140 0.4480 -0.1362
0.4882 6.6500 0.4551 -0.0995
0.5669 6.6678 0.4602 -0.0864
0.6457 6.6750 0.4610 -0.0960
0.7244 6.6814 0.4635 -0.1000
0.8031 6.6925 0.4734 -0.1016
0.8819 6.7035 0.4884 -0.1011
0.9606 6.7215 0.5097 -0.0997
1.0394 6.7497 0.5376 -0.1029
1.1181 6.7713 0.5674 -0.1195
1.1969 6.7780 0.5977 -0.1508
1.2756 6.7728 0.6227 -0.1792
1.3543 6.7600 0.6332 -0.1966
1.4331 6.7337 0.6295 -0.1989
1.5118 6.6889 0.6161 -0.1760
1.5906 6.6519 0.5977 -0.1369
1.6693 6.6521 0.5860 -0.0957
1.7480 6.6477 0.5858 -0.0776
1.8268 6.6072 0.5927 -0.0784
1.9055 6.5570 0.6051 -0.0763
1.9843 6.5323 0.6200 -0.0763
2.0630 6.5085 0.6297 -0.0729
2.1417 6.4455 0.6319 -0.0618
2.2205 6.3721 0.6382 -0.0414
2.2992 6.3394 0.6589 -0.0460
2.3780 6.3522 0.6898 -0.0772
2.4567 6.3792 0.7168 -0.0955
2.5354 6.3794 0.7314 -0.0964
2.6142 6.3747 0.7344 -0.1060
2.6929 6.3985 0.7373 -0.1204
2.7717 6.4458 0.7508 -0.1218
2.8504 6.4915 0.7683 -0.1325
2.9291 6.5109 0.7851 -0.1572
3.0079 6.5093 0.8027 -0.1688
3.0866 6.5057 0.8213 -0.1662
3.1654 6.5064 0.8414 -0.1635
3.2441 6.5043 0.8616 -0.1626
3.3228 6.5028 0.8779 -0.1761
3.4016 6.4976 0.8905 -0.2029
3.4803 6.4891 0.9029 -0.2118
3.5591 6.4848 0.9145 -0.1881
3.6378 6.4904 0.9225 -0.1520
3.7165 6.5048 0.9310 -0.1262
3.7953 6.5191 0.9438 -0.1169
3.8740 6.5314 0.9559 -0.1210
3.9528 6.5494 0.9608 -0.1281
