# Y/D U V W
-4.0000 6.4767 -0.0050 -0.1071
-3.9213 6.4992 0.0207 -0.1251
-3.8425 6.5076 0.0402 -0.1373
-3.7638 6.5246 0.0503 -0.1444
-3.6850 6.5553 0.0533 -0.1414
-3.6063 6.5904 0.0533 -0.1346
-3.5276 6.6190 0.0547 -0.1459
-3.4488 6.6402 0.0650 -0.1617
-3.3701 6.6478 0.0823 -0.1552
-3.2913 6.6624 0.1032 -0.1426
-3.2126 6.6837 0.1236 -0.1377
-3.1339 6.7025 0.1373 -0.1403
-3.0551 6.7266 0.1480 -0.1652
-2.9764 6.7391 0.1608 -0.1871
-2.8976 6.7369 0.1692 -0.1837
-2.8189 6.7415 0.1708 -0.1804
-2.7402 6.7511 0.1793 -0.1899
-2.6614 6.7498 0.1957 -0.2027
-2.5827 6.7365 0.2090 -0.2083
-2.5039 6.7352 0.2210 -0.2100
-2.4252 6.7478 0.2408 -0.1821
-2.3465 6.7212 0.2667 -0.1445
-2.2677 6.6621 0.2863 -0.1346
-2.1890 6.6184 0.2964 -0.1293
-2.1102 6.6034 0.2987 -0.1193
-2.0315 6.5963 0.2906 -0.1324
-1.9528 6.5955 0.2837 -0.1687
-1.8740 6.5836 0.2827 -0.1856
-1.7953 6.5402 0.2806 -0.1752
-1.7165 6.4795 0.2771 -0.1454
-1.6378 6.4338 0.2729 -0.1283
-1.5591 6.3979 0.2696 -0.1082
-1.4803 6.3275 0.2640 -0.0704
-1.4016 6.2529 0.2610 -0.0362
-1.3228 6.1927 0.2672 0.0130
-1.2441 6.1639 0.2784 0.0736
-1.1654 6.1608 0.2942 0.1397
-1.0866 6.1727 0.3119 0.2025
-1.0079 6.1479 0.3209 0.2427
-0.9291 6.0878 0.3221 0.2625
-0.8504 6.0751 0.3259 0.2562
-0.7717 6.1078 0.3395 0.2072
-0.6929 6.1617 0.3637 0.1154
-0.6142 6.2266 0.3870 0.0419
-0.5354 6.3008 0.4029 0.0083
-0.4567 6.3987 0.4212 -0.0257
-0.3780 6.4540 0.4391 -0.0675
-0.2992 6.4514 0.4441 -0.0868
-0.2205 6.4370 0.4444 -0.0915
-0.1417 6.4619 0.4511 -0.0780
-0.0630 6.5319 0.4574 -0.0712
0.0157 6.6008 0.4532 -0.1089
0.0945 6.6339 0.4437 -0.1361
0.1732 6.6319 0.4399 -0.1256
0.2520 6.6423 0.4473 -0.1072
0.3307 6.6774 0.4619 -0.0966
0.4094 6.7195 0.4780 -0.1003
0.4882 6.7549 0.4948 -0.1267
0.5669 6.7896 0.5120 -0.1586
0.6457 6.8111 0.5273 -0.1774
0.7244 6.8184 0.5402 -0.1776
0.8031 6.8226 0.5516 -0.1631
0.8819 6.8237 0.5587 -0.1523
0.9606 6.8133 0.5546 -0.1512
1.0394 6.7829 0.5422 -0.1564
1.1181 6.7435 0.5328 -0.1691
1.1969 6.7004 0.5346 -0.1653
1.2756 6.6629 0.5501 -0.1275
1.3543 6.6310 0.5695 -0.0739
1.4331 6.5948 0.5805 -0.0380
1.5118 6.5684 0.5856 -0.0219
1.5906 6.5621 0.5927 -0.0240
1.6693 6.5300 0.5994 -0.0308
1.7480 6.4535 0.6069 -0.0323
1.8268 6.4040 0.6209 -0.0352
1.9055 6.3914 0.6351 -0.0369
1.9843 6.3792 0.6393 -0.0336
2.0630 6.3763 0.6338 -0.0530
2.1417 6.4059 0.6367 -0.0991
2.2205 6.4606 0.6612 -0.1302
2.2992 6.5225 0.6985 -0.1318
2.3780 6.5637 0.7354 -0.1230
2.4567 6.5712 0.7663 -0.1195
2.5354 6.5630 0.7887 -0.1309
2.6142 6.5582 0.8003 -0.1536
2.6929 6.5514 0.8043 -0.1722
2.7717 6.5408 0.8073 -0.1807
2.8504 6.5301 0.8119 -0.1802
2.9291 6.5332 0.8172 -0.1695
3.0079 6.5503 0.8229 -0.1552
3.0866 6.5584 0.8320 -0.1465
3.1654 6.5634 0.8480 -0.1437
3.2441 6.5709 0.8683 -0.1398
3.3228 6.5620 0.8853 -0.1422
3.4016 6.5426 0.8941 -0.1574
3.4803 6.5429 0.9022 -0.1685
3.5591 6.5664 0.9148 -0.1614
3.6378 6.5742 0.9219 -0.1509
3.7165 6.5519 0.9235 -0.1401
3.7953 6.5303 0.9255 -0.1232
3.8740 6.5174 0.9231 -0.1118
3.9528 6.4907 0.9187 -0.1104
