# X VX VY VY VZ
-1.020000000000000000e+03 -8.499608166586308799e-01 1.000185787679727945e+01 -7.750054382049677282e-02
-1.010000000000000000e+03 -8.501602269974226633e-01 9.996437821658069822e+00 -7.875643696721983111e-02
-1.000000000000000000e+03 -8.500488369178693659e-01 9.991374575019200677e+00 -8.026720641670846701e-02
-9.900000000000000000e+02 -8.494597972219983806e-01 9.986843770694555644e+00 -8.249869004961001007e-02
-9.800000000000000000e+02 -8.501131419849257131e-01 9.979311583447124434e+00 -8.307792689183708668e-02
-9.700000000000000000e+02 -8.508013094600451742e-01 9.970465758891743135e+00 -8.343611350212050415e-02
-9.600000000000000000e+02 -8.513931793873265041e-01 9.962461610666277778e+00 -8.452238929813429835e-02
-9.500000000000000000e+02 -8.517981522016369045e-01 9.956398676259222924e+00 -8.680444331210404596e-02
-9.400000000000000000e+02 -8.522549456625080344e-01 9.952650806065348021e+00 -9.037236042387791768e-02
-9.300000000000000000e+02 -8.522224458312213091e-01 9.952673128640560307e+00 -9.445684539324411544e-02
-9.200000000000000000e+02 -8.553885626397100816e-01 9.945885080270389977e+00 -9.673584687254778436e-02
-9.100000000000000000e+02 -8.593581228362543456e-01 9.935722072441850017e+00 -9.860585692520990042e-02
-9.000000000000000000e+02 -8.624567993700217317e-01 9.925926802765525636e+00 -1.011320271955629124e-01
-8.900000000000000000e+02 -8.649893880616553732e-01 9.915890438595088341e+00 -1.044530298183767858e-01
-8.800000000000000000e+02 -8.673554049166405377e-01 9.905202750999434258e+00 -1.082244009151940856e-01
-8.700000000000000000e+02 -8.693724975825156687e-01 9.895249973375758401e+00 -1.109706844093892586e-01
-8.600000000000000000e+02 -8.704862453401651656e-01 9.888669123485792412e+00 -1.095563218511448056e-01
-8.500000000000000000e+02 -8.714802434781435680e-01 9.883162702702188440e+00 -1.078308516652476401e-01
-8.400000000000000000e+02 -8.721591922728747504e-01 9.877471102982863016e+00 -1.078769652126810447e-01
-8.300000000000000000e+02 -8.722779520995787017e-01 9.870968604142088765e+00 -1.081932390739609728e-01
-8.200000000000000000e+02 -8.715128117571026012e-01 9.863734959241376998e+00 -1.102792000350392154e-01
-8.100000000000000000e+02 -8.719219172318037892e-01 9.856504519122678332e+00 -1.128379089775925354e-01
-8.000000000000000000e+02 -8.742526121793966487e-01 9.849906342716138852e+00 -1.141148530461771199e-01
-7.900000000000000000e+02 -8.776655196575960938e-01 9.844220994139558201e+00 -1.151101076398611395e-01
-7.800000000000000000e+02 -8.820694054671747164e-01 9.839427143039705115e+00 -1.160296088648575252e-01
-7.700000000000000000e+02 -8.862180904183956098e-01 9.835337790467507446e+00 -1.168774679684879275e-01
-7.600000000000000000e+02 -8.907132353478872666e-01 9.834002936578734477e+00 -1.185555130072723090e-01
-7.500000000000000000e+02 -8.916321243972005206e-01 9.828267588900807539e+00 -1.189109998133629914e-01
-7.400000000000000000e+02 -8.896249364872270693e-01 9.817644620403603639e+00 -1.180774323810001164e-01
-7.300000000000000000e+02 -8.881987006516199878e-01 9.807959111577735811e+00 -1.175864440619321105e-01
-7.200000000000000000e+02 -8.870709862733687778e-01 9.798589415015701576e+00 -1.165582849824224332e-01
-7.100000000000000000e+02 -8.867987541183515177e-01 9.790118532751144187e+00 -1.161190951222884904e-01
-7.000000000000000000e+02 -8.879361665555672856e-01 9.783982852778139616e+00 -1.171256797670731375e-01
-6.900000000000000000e+02 -8.892292878031095027e-01 9.781792869049107608e+00 -1.173476036197873967e-01
-6.800000000000000000e+02 -8.892392956205329435e-01 9.780170225666845241e+00 -1.162433728861385351e-01
-6.700000000000000000e+02 -8.884848201198688455e-01 9.776214302440447312e+00 -1.154970096365559168e-01
-6.600000000000000000e+02 -8.874034413770280905e-01 9.771936705278729818e+00 -1.155355988750548374e-01
-6.500000000000000000e+02 -8.870894853309742034e-01 9.768119580296025006e+00 -1.155096130447812175e-01
-6.400000000000000000e+02 -8.870388888006780492e-01 9.762425042415035392e+00 -1.154041372525703574e-01
-6.300000000000000000e+02 -8.856559868911823008e-01 9.753118445466416375e+00 -1.157612176017991240e-01
-6.200000000000000000e+02 -8.833507432200958798e-01 9.742641065607211104e+00 -1.158510509513968056e-01
-6.100000000000000000e+02 -8.809870409418202319e-01 9.732164897563642114e+00 -1.159047313078223757e-01
-6.000000000000000000e+02 -8.785326920851906918e-01 9.720834209022283900e+00 -1.158583428062150422e-01
-5.900000000000000000e+02 -8.759395660660537208e-01 9.709299408137422205e+00 -1.160558618931566699e-01
-5.800000000000000000e+02 -8.738782824095678858e-01 9.697768428234621041e+00 -1.148418216922571788e-01
-5.700000000000000000e+02 -8.730210016153655550e-01 9.686363416110781444e+00 -1.110993112056714027e-01
-5.600000000000000000e+02 -8.718620914181832715e-01 9.677027956855617674e+00 -1.077435146645800562e-01
-5.500000000000000000e+02 -8.708088477386638493e-01 9.669195059181557639e+00 -1.040960786300057922e-01
-5.400000000000000000e+02 -8.689209059245160960e-01 9.663282591781486630e+00 -1.010846263463179989e-01
-5.300000000000000000e+02 -8.653835770773639080e-01 9.660042692872810477e+00 -9.898502731262151522e-02
-5.200000000000000000e+02 -8.614670508778293767e-01 9.657057083934461161e+00 -9.710258474217538238e-02
-5.100000000000000000e+02 -8.586855808578243154e-01 9.651907573660951201e+00 -9.591701613553874073e-02
-5.000000000000000000e+02 -8.568445581998200833e-01 9.646449632155681186e+00 -9.498567229415491586e-02
-4.900000000000000000e+02 -8.554738667945679387e-01 9.640906875659053910e+00 -9.357792222170394081e-02
