# X VX VY VY VZ
-1.019999999987864385e+03 -1.264753537990435328e+00 9.526918556775797242e+00 -1.950609711437922555e-01
-1.009999999987983415e+03 -1.261919107693317166e+00 9.519813153059741850e+00 -1.908881087583984282e-01
-9.999999999881023314e+02 -1.257975999646560483e+00 9.513023931161896485e+00 -1.892759644714094303e-01
-9.899999999882213615e+02 -1.253397701249047369e+00 9.506747384961352410e+00 -1.899562473865351042e-01
-9.799999999883402779e+02 -1.249354104842476998e+00 9.500141480683298667e+00 -1.917461122851833177e-01
-9.699999999884593080e+02 -1.246055944325058951e+00 9.493320099891191077e+00 -1.944439970208944601e-01
-9.599999999885782245e+02 -1.242444278931055246e+00 9.487740055703200781e+00 -1.979625373152593404e-01
-9.499999999886972546e+02 -1.237932847863770780e+00 9.484050063798379782e+00 -1.999547438310403102e-01
-9.399999999888161710e+02 -1.234776901421484663e+00 9.479541314327681434e+00 -1.995459177304194642e-01
-9.299999999889352011e+02 -1.232786275705668677e+00 9.475709806780683309e+00 -1.980789560105750968e-01
-9.199999999890542313e+02 -1.230434535958887077e+00 9.473406953479273085e+00 -1.958514789899945541e-01
-9.099999999891731477e+02 -1.228759701005347260e+00 9.471841636693985933e+00 -1.951893049656718004e-01
-8.999999999892920641e+02 -1.230757029118396240e+00 9.469388628804768615e+00 -1.944638397027758370e-01
-8.899999999894110942e+02 -1.232524052581149387e+00 9.468155005116631884e+00 -1.915144007993595521e-01
-8.799999999895301244e+02 -1.231899275604886101e+00 9.468314842017493405e+00 -1.883064153808940711e-01
-8.699999999896490408e+02 -1.229881372052048949e+00 9.469164094711707946e+00 -1.865674598948151852e-01
-8.599999999897680709e+02 -1.227960612753175695e+00 9.470840406425953262e+00 -1.861545312601894930e-01
-8.499999999898869874e+02 -1.226373694042969253e+00 9.473134866442338264e+00 -1.852265227248779123e-01
-8.399999999900060175e+02 -1.224299503269274503e+00 9.476050375923973590e+00 -1.854087389094644933e-01
-8.299999999901249339e+02 -1.222148663657919521e+00 9.477756181747658104e+00 -1.865387416333297577e-01
-8.199999999902439640e+02 -1.221482057783921382e+00 9.478967837432342947e+00 -1.878533942217087693e-01
-8.099999999903629941e+02 -1.221942997428833166e+00 9.479977645523723240e+00 -1.880007675403070067e-01
-7.999999999904819106e+02 -1.222915296275528085e+00 9.480355775831563747e+00 -1.893333378439712444e-01
-7.899999999906008270e+02 -1.223767112675146151e+00 9.480798058754190905e+00 -1.916937609049595703e-01
-7.799999999907198571e+02 -1.224292600287340216e+00 9.483071969386706712e+00 -1.938160215149620780e-01
-7.699999999908388872e+02 -1.225641867210006897e+00 9.487736110882664775e+00 -1.956164605029178938e-01
-7.599999999909578037e+02 -1.229224709321137698e+00 9.491801649565084986e+00 -1.967745826230453410e-01
-7.499999999910768338e+02 -1.235344801867142239e+00 9.494229770099362753e+00 -1.976273163912364295e-01
-7.399999999911958639e+02 -1.242685907188599836e+00 9.495221055658943143e+00 -1.993055253030577012e-01
-7.299999999913147803e+02 -1.249365156086281736e+00 9.497629043476614186e+00 -2.036719279262887150e-01
-7.199999999914336968e+02 -1.253646964874405079e+00 9.499304609077148243e+00 -2.078675772578885139e-01
-7.099999999915527269e+02 -1.255609194549813346e+00 9.500259019673443106e+00 -2.111788649576531729e-01
-6.999999999916717570e+02 -1.256353101108557135e+00 9.500596692506155350e+00 -2.135590543272437580e-01
-6.899999999917906734e+02 -1.257022443188461569e+00 9.502612300924575095e+00 -2.148409067150603979e-01
-6.799999999919095899e+02 -1.257722497993740030e+00 9.505986608400986526e+00 -2.144417980629296783e-01
-6.699999999920286200e+02 -1.258579780120982372e+00 9.507845291830811618e+00 -2.123410376046983294e-01
-6.599999999921476501e+02 -1.257834078453822224e+00 9.507633166439465100e+00 -2.101601404593871902e-01
-6.499999999922665666e+02 -1.254004864699916899e+00 9.506477667421473043e+00 -2.092621767813891698e-01
-6.399999999923855967e+02 -1.247351112694412345e+00 9.507595131898010976e+00 -2.087452843000575653e-01
-6.299999999925046268e+02 -1.240750271061152432e+00 9.509785000542553490e+00 -2.090593366269168640e-01
-6.199999999926235432e+02 -1.236306896058118276e+00 9.510184961984531782e+00 -2.083333794572263531e-01
-6.099999999927424597e+02 -1.231399759834505225e+00 9.508717912273668915e+00 -2.052513249193731459e-01
-5.999999999928614898e+02 -1.225321437248180212e+00 9.507020650973698750e+00 -2.004855387056454774e-01
-5.899999999929805199e+02 -1.220085720645079919e+00 9.505188833346217336e+00 -1.952048649284069404e-01
-5.799999999930994363e+02 -1.216839165022946867e+00 9.502307193528459095e+00 -1.905685108023593421e-01
-5.699999999932183528e+02 -1.215753828198810726e+00 9.497956158716361230e+00 -1.868906521930214504e-01
-5.599999999933373829e+02 -1.216312477972426143e+00 9.493005886296508322e+00 -1.830284908158052448e-01
-5.499999999934564130e+02 -1.218188296436902407e+00 9.488919230642624214e+00 -1.799619284972445998e-01
-5.399999999935753294e+02 -1.220200778853696599e+00 9.485626876960763454e+00 -1.791407756972429044e-01
-5.299999999936943595e+02 -1.221449676020341490e+00 9.482924725350692086e+00 -1.808854238539953363e-01
-5.199999999938133897e+02 -1.223402374429624295e+00 9.480942324929310772e+00 -1.830962218760742166e-01
-5.099999999939323061e+02 -1.225980356616845901e+00 9.479009873319412804e+00 -1.845878272926398667e-01
-4.999999999940512225e+02 -1.228004064901756731e+00 9.476588688514091530e+00 -1.858322365027496315e-01
-4.899999999941702526e+02 -1.229767345025005065e+00 9.472428469696577480e+00 -1.874786625452317668e-01
