# Y/D U V W
-4.0000 5.6344 -0.1470 0.1078
-3.9213 5.5819 -0.0971 0.1821
-3.8425 5.5916 -0.0309 0.2170
-3.7638 5.6534 0.0281 0.2000
-3.6850 5.7715 0.0842 0.1293
-3.6063 5.9269 0.1145 0.0384
-3.5276 6.0090 0.0984 -0.0049
-3.4488 6.0417 0.0603 -0.0164
-3.3701 6.0988 0.0209 -0.0485
-3.2913 6.1668 -0.0013 -0.0955
-3.2126 6.2166 0.0023 -0.1222
-3.1339 6.2427 0.0186 -0.1053
-3.0551 6.2526 0.0322 -0.0764
-2.9764 6.2724 0.0394 -0.0535
-2.8976 6.3010 0.0397 -0.0608
-2.8189 6.3121 0.0375 -0.0795
-2.7402 6.3222 0.0435 -0.0824
-2.6614 6.3307 0.0538 -0.0913
-2.5827 6.3532 0.0612 -0.1076
-2.5039 6.3817 0.0702 -0.1175
-2.4252 6.3831 0.0881 -0.1131
-2.3465 6.3723 0.1178 -0.1227
-2.2677 6.3986 0.1498 -0.1646
-2.1890 6.4287 0.1761 -0.1912
-2.1102 6.4289 0.1976 -0.1852
-2.0315 6.4092 0.2163 -0.1720
-1.9528 6.3789 0.2316 -0.1624
-1.8740 6.3456 0.2394 -0.1554
-1.7953 6.3166 0.2360 -0.1435
-1.7165 6.3047 0.2301 -0.1425
-1.6378 6.3088 0.2276 -0.1527
-1.5591 6.3039 0.2279 -0.1497
-1.4803 6.2722 0.2360 -0.1349
-1.4016 6.2194 0.2526 -0.1024
-1.3228 6.1698 0.2784 -0.0661
-1.2441 6.1477 0.3162 -0.0613
-1.1654 6.1614 0.3551 -0.0844
-1.0866 6.1922 0.3798 -0.0976
-1.0079 6.2142 0.3960 -0.1251
-0.9291 6.2304 0.4110 -0.1728
-0.8504 6.2295 0.4173 -0.1973
-0.7717 6.2138 0.4161 -0.1871
-0.6929 6.2098 0.4188 -0.1755
-0.6142 6.2002 0.4187 -0.1782
-0.5354 6.1488 0.4072 -0.1931
-0.4567 6.0927 0.3970 -0.1969
-0.3780 6.0424 0.4031 -0.1808
-0.2992 5.9614 0.4179 -0.1402
-0.2205 5.8728 0.4335 -0.0959
-0.1417 5.7569 0.4531 -0.0763
-0.0630 5.6048 0.4608 -0.0274
0.0157 5.4384 0.4581 0.0239
0.0945 5.2864 0.4663 0.0448
0.1732 5.1521 0.4824 0.0549
0.2520 4.9914 0.5044 0.0993
0.3307 4.8511 0.5288 0.1355
0.4094 4.7370 0.5407 0.0865
0.4882 4.6293 0.5258 0.0143
0.5669 4.5393 0.4964 -0.0402
0.6457 4.5143 0.4836 -0.0857
0.7244 4.5405 0.4813 -0.0936
0.8031 4.6072 0.4708 -0.1166
0.8819 4.6922 0.4511 -0.1620
0.9606 4.7683 0.4269 -0.2035
1.0394 4.8638 0.4084 -0.2318
1.1181 4.9584 0.4008 -0.2578
1.1969 5.0651 0.3998 -0.2396
1.2756 5.2228 0.4038 -0.1905
1.3543 5.3826 0.4172 -0.1579
1.4331 5.5436 0.4413 -0.1469
1.5118 5.6929 0.4675 -0.1327
1.5906 5.8145 0.4878 -0.1137
1.6693 5.8923 0.5057 -0.0978
1.7480 5.9324 0.5302 -0.0891
1.8268 5.9815 0.5631 -0.0897
1.9055 6.0396 0.6036 -0.0893
1.9843 6.0888 0.6485 -0.0900
2.0630 6.1091 0.6817 -0.0794
2.1417 6.1003 0.6877 -0.0672
2.2205 6.0724 0.6771 -0.0566
2.2992 6.0326 0.6730 -0.0481
2.3780 5.9871 0.6783 -0.0312
2.4567 5.9325 0.6835 -0.0019
2.5354 5.9157 0.6857 0.0060
2.6142 5.9252 0.6885 -0.0044
2.6929 5.9448 0.6912 -0.0118
2.7717 5.9800 0.6895 -0.0042
2.8504 6.0129 0.6909 0.0065
2.9291 6.0261 0.7026 0.0101
3.0079 6.0345 0.7218 0.0210
3.0866 6.0466 0.7454 0.0299
3.1654 6.0409 0.7695 0.0113
3.2441 6.0130 0.7876 -0.0159
3.3228 5.9821 0.7936 -0.0233
3.4016 5.9564 0.7814 -0.0162
3.4803 5.9336 0.7578 -0.0133
3.5591 5.9212 0.7401 -0.0209
3.6378 5.9241 0.7304 -0.0278
3.7165 5.9346 0.7177 -0.0274
3.7953 5.9408 0.6984 -0.0238
3.8740 5.9440 0.6790 -0.0214
3.9528 5.9517 0.6680 -0.0183
