# Y/D U V W
-4.0000 5.6885 -0.0952 0.1217
-3.9213 5.7208 -0.0794 0.1196
-3.8425 5.7787 -0.0414 0.1601
-3.7638 5.8667 0.0114 0.1551
-3.6850 5.9750 0.0503 0.1060
-3.6063 6.0654 0.0623 0.0597
-3.5276 6.0857 0.0590 0.0415
-3.4488 6.0601 0.0533 0.0152
-3.3701 6.0726 0.0488 -0.0438
-3.2913 6.1252 0.0426 -0.0899
-3.2126 6.2041 0.0347 -0.0905
-3.1339 6.2748 0.0276 -0.0846
-3.0551 6.3109 0.0215 -0.1006
-2.9764 6.3325 0.0216 -0.1152
-2.8976 6.3460 0.0329 -0.1019
-2.8189 6.3456 0.0525 -0.0726
-2.7402 6.3406 0.0711 -0.0656
-2.6614 6.3429 0.0924 -0.0841
-2.5827 6.3529 0.1148 -0.0952
-2.5039 6.3705 0.1313 -0.0987
-2.4252 6.3833 0.1417 -0.1233
-2.3465 6.3899 0.1457 -0.1351
-2.2677 6.4007 0.1524 -0.1460
-2.1890 6.4079 0.1671 -0.1594
-2.1102 6.4007 0.1850 -0.1774
-2.0315 6.3784 0.2018 -0.1809
-1.9528 6.3480 0.2179 -0.1522
-1.8740 6.3445 0.2333 -0.1225
-1.7953 6.3329 0.2427 -0.1195
-1.7165 6.3070 0.2438 -0.1282
-1.6378 6.2788 0.2419 -0.1209
-1.5591 6.2592 0.2481 -0.1015
-1.4803 6.2254 0.2671 -0.0812
-1.4016 6.1854 0.2950 -0.0675
-1.3228 6.1724 0.3290 -0.0779
-1.2441 6.2000 0.3550 -0.1105
-1.1654 6.2203 0.3588 -0.1432
-1.0866 6.2286 0.3502 -0.1525
-1.0079 6.2303 0.3454 -0.1399
-0.9291 6.2199 0.3542 -0.1151
-0.8504 6.2151 0.3706 -0.0966
-0.7717 6.2246 0.3766 -0.0910
-0.6929 6.1846 0.3720 -0.0943
-0.6142 6.1056 0.3695 -0.1164
-0.5354 5.9869 0.3671 -0.1467
-0.4567 5.8423 0.3688 -0.1412
-0.3780 5.7334 0.3915 -0.0626
-0.2992 5.5997 0.4325 0.0080
-0.2205 5.3468 0.4753 0.0345
-0.1417 5.0198 0.5132 0.1071
-0.0630 4.7013 0.5334 0.1965
0.0157 4.4141 0.5105 0.2069
0.0945 4.1254 0.4452 0.1781
0.1732 3.8546 0.3651 0.1622
0.2520 3.6112 0.3078 0.0903
0.3307 3.4498 0.2934 -0.0173
0.4094 3.4513 0.3156 -0.1492
0.4882 3.5952 0.3468 -0.3126
0.5669 3.7595 0.3458 -0.4162
0.6457 3.9545 0.2982 -0.3880
0.7244 4.2147 0.2375 -0.2692
0.8031 4.4621 0.2198 -0.1627
0.8819 4.6452 0.2618 -0.0924
0.9606 4.8125 0.3342 -0.0561
1.0394 5.0144 0.4029 -0.0501
1.1181 5.2792 0.4485 -0.0840
1.1969 5.6020 0.4797 -0.1204
1.2756 5.8890 0.5136 -0.1153
1.3543 6.0586 0.5457 -0.0972
1.4331 6.1310 0.5658 -0.0895
1.5118 6.1541 0.5773 -0.0953
1.5906 6.1520 0.5911 -0.1039
1.6693 6.1421 0.6137 -0.1007
1.7480 6.1427 0.6406 -0.0928
1.8268 6.1432 0.6593 -0.0837
1.9055 6.1221 0.6632 -0.0715
1.9843 6.0857 0.6558 -0.0627
2.0630 6.0647 0.6491 -0.0511
2.1417 6.0621 0.6564 -0.0380
2.2205 6.0559 0.6791 -0.0420
2.2992 6.0528 0.7042 -0.0652
2.3780 6.0740 0.7217 -0.0830
2.4567 6.1025 0.7305 -0.0787
2.5354 6.1107 0.7303 -0.0581
2.6142 6.1117 0.7236 -0.0435
2.6929 6.1061 0.7150 -0.0404
2.7717 6.0772 0.7088 -0.0403
2.8504 6.0540 0.7094 -0.0459
2.9291 6.0610 0.7105 -0.0511
3.0079 6.0652 0.7059 -0.0457
3.0866 6.0388 0.7010 -0.0375
3.1654 5.9989 0.7016 -0.0389
3.2441 5.9596 0.7068 -0.0497
3.3228 5.9382 0.7081 -0.0650
3.4016 5.9331 0.6965 -0.0717
3.4803 5.9246 0.6709 -0.0574
3.5591 5.9090 0.6399 -0.0335
3.6378 5.8734 0.6184 -0.0127
3.7165 5.8256 0.6072 0.0223
3.7953 5.7950 0.5984 0.0553
3.8740 5.7894 0.5975 0.0721
3.9528 5.7736 0.6035 0.0857
