# Y/D U V W
-4.0000 5.7405 -0.1361 0.0932
-3.9213 5.7185 -0.1012 0.1417
-3.8425 5.7131 -0.0540 0.1875
-3.7638 5.7681 0.0019 0.1618
-3.6850 5.8647 0.0576 0.1118
-3.6063 5.9631 0.0892 0.0788
-3.5276 6.0307 0.0921 0.0551
-3.4488 6.0646 0.0769 0.0001
-3.3701 6.0681 0.0538 -0.0659
-3.2913 6.1044 0.0414 -0.1008
-3.2126 6.1765 0.0418 -0.1027
-3.1339 6.2481 0.0388 -0.1038
-3.0551 6.2947 0.0292 -0.1120
-2.9764 6.3147 0.0221 -0.1029
-2.8976 6.3164 0.0267 -0.0830
-2.8189 6.2997 0.0474 -0.0583
-2.7402 6.2993 0.0712 -0.0499
-2.6614 6.3217 0.0856 -0.0711
-2.5827 6.3578 0.0956 -0.0911
-2.5039 6.3930 0.1147 -0.1049
-2.4252 6.4070 0.1377 -0.1227
-2.3465 6.4099 0.1501 -0.1345
-2.2677 6.4123 0.1600 -0.1502
-2.1890 6.4127 0.1782 -0.1660
-2.1102 6.4169 0.1995 -0.1759
-2.0315 6.4047 0.2177 -0.1833
-1.9528 6.3664 0.2289 -0.1743
-1.8740 6.3446 0.2326 -0.1497
-1.7953 6.3281 0.2347 -0.1329
-1.7165 6.3013 0.2365 -0.1315
-1.6378 6.2665 0.2369 -0.1364
-1.5591 6.2471 0.2437 -0.1259
-1.4803 6.2299 0.2647 -0.0982
-1.4016 6.1995 0.2919 -0.0704
-1.3228 6.1739 0.3222 -0.0629
-1.2441 6.1719 0.3563 -0.0800
-1.1654 6.1850 0.3800 -0.1078
-1.0866 6.1983 0.3852 -0.1414
-1.0079 6.2115 0.3769 -0.1550
-0.9291 6.2148 0.3679 -0.1269
-0.8504 6.2083 0.3684 -0.0924
-0.7717 6.1848 0.3755 -0.0819
-0.6929 6.1361 0.3801 -0.1037
-0.6142 6.0754 0.3765 -0.1434
-0.5354 5.9712 0.3713 -0.1806
-0.4567 5.8683 0.3768 -0.1961
-0.3780 5.8216 0.3954 -0.1504
-0.2992 5.7828 0.4162 -0.0286
-0.2205 5.6083 0.4354 0.0687
-0.1417 5.3450 0.4626 0.0434
-0.0630 5.0790 0.4946 0.0262
0.0157 4.8578 0.5194 0.0816
0.0945 4.6768 0.5147 0.1433
0.1732 4.4827 0.4666 0.1904
0.2520 4.2221 0.3996 0.1809
0.3307 3.9858 0.3601 0.0534
0.4094 3.8985 0.3616 -0.1165
0.4882 3.8955 0.3632 -0.2167
0.5669 3.9762 0.3512 -0.2648
0.6457 4.1016 0.3428 -0.2699
0.7244 4.2605 0.3415 -0.2755
0.8031 4.5090 0.3446 -0.2800
0.8819 4.7479 0.3462 -0.2667
0.9606 4.8918 0.3461 -0.2200
1.0394 4.9869 0.3554 -0.1449
1.1181 5.1173 0.3790 -0.1074
1.1969 5.3204 0.4105 -0.1033
1.2756 5.5783 0.4511 -0.1021
1.3543 5.8113 0.4974 -0.0920
1.4331 5.9783 0.5377 -0.0824
1.5118 6.0673 0.5645 -0.0825
1.5906 6.0976 0.5807 -0.0931
1.6693 6.1174 0.5963 -0.1006
1.7480 6.1361 0.6162 -0.1001
1.8268 6.1441 0.6390 -0.0967
1.9055 6.1427 0.6589 -0.0893
1.9843 6.1188 0.6704 -0.0764
2.0630 6.0598 0.6715 -0.0682
2.1417 6.0021 0.6636 -0.0575
2.2205 5.9781 0.6548 -0.0401
2.2992 5.9843 0.6591 -0.0318
2.3780 6.0043 0.6801 -0.0408
2.4567 6.0208 0.7048 -0.0551
2.5354 6.0422 0.7230 -0.0611
2.6142 6.0616 0.7350 -0.0506
2.6929 6.0714 0.7413 -0.0309
2.7717 6.0783 0.7435 -0.0166
2.8504 6.0726 0.7439 -0.0125
2.9291 6.0511 0.7462 -0.0257
3.0079 6.0446 0.7497 -0.0481
3.0866 6.0480 0.7466 -0.0604
3.1654 6.0221 0.7340 -0.0517
3.2441 5.9739 0.7198 -0.0319
3.3228 5.9377 0.7144 -0.0247
3.4016 5.9317 0.7143 -0.0261
3.4803 5.9321 0.7059 -0.0253
3.5591 5.9269 0.6827 -0.0303
3.6378 5.9275 0.6490 -0.0360
3.7165 5.9132 0.6219 -0.0223
3.7953 5.8745 0.6118 0.0001
3.8740 5.8353 0.6106 0.0090
3.9528 5.8146 0.6100 0.0203
