# Y/D U V W
-4.0000 6.1424 -0.0714 -0.1267
-3.9213 6.1266 -0.0840 -0.1448
-3.8425 6.1294 -0.0924 -0.1347
-3.7638 6.1447 -0.0915 -0.0984
-3.6850 6.1695 -0.0810 -0.0814
-3.6063 6.1918 -0.0702 -0.0973
-3.5276 6.2168 -0.0659 -0.1095
-3.4488 6.2392 -0.0620 -0.0953
-3.3701 6.2575 -0.0503 -0.0705
-3.2913 6.2629 -0.0366 -0.0450
-3.2126 6.2498 -0.0251 -0.0313
-3.1339 6.2369 -0.0123 -0.0188
-3.0551 6.2456 -0.0033 -0.0237
-2.9764 6.2567 0.0044 -0.0553
-2.8976 6.2642 0.0178 -0.0970
-2.8189 6.2788 0.0340 -0.1106
-2.7402 6.3014 0.0444 -0.1185
-2.6614 6.3150 0.0480 -0.1289
-2.5827 6.3146 0.0513 -0.1089
-2.5039 6.3081 0.0649 -0.0556
-2.4252 6.3087 0.0893 -0.0273
-2.3465 6.3124 0.1154 -0.0493
-2.2677 6.3192 0.1389 -0.0900
-2.1890 6.3347 0.1506 -0.1220
-2.1102 6.3541 0.1471 -0.1478
-2.0315 6.3740 0.1325 -0.1748
-1.9528 6.3907 0.1169 -0.1812
-1.8740 6.3880 0.1097 -0.1706
-1.7953 6.3692 0.1076 -0.1396
-1.7165 6.3436 0.1020 -0.0958
-1.6378 6.3106 0.0921 -0.0630
-1.5591 6.2813 0.0875 -0.0534
-1.4803 6.2635 0.0987 -0.0635
-1.4016 6.2390 0.1283 -0.0584
-1.3228 6.2246 0.1642 -0.0599
-1.2441 6.2134 0.1929 -0.0889
-1.1654 6.2241 0.2143 -0.1305
-1.0866 6.2189 0.2345 -0.1421
-1.0079 6.1751 0.2547 -0.1071
-0.9291 6.1467 0.2721 -0.0790
-0.8504 6.1603 0.2890 -0.0607
-0.7717 6.1897 0.3051 -0.0476
-0.6929 6.2181 0.3135 -0.0587
-0.6142 6.2473 0.3178 -0.0822
-0.5354 6.2557 0.3225 -0.1065
-0.4567 6.2427 0.3220 -0.1289
-0.3780 6.2400 0.3173 -0.1432
-0.2992 6.2561 0.3168 -0.1461
-0.2205 6.2849 0.3221 -0.1482
-0.1417 6.2867 0.3317 -0.1354
-0.0630 6.2525 0.3488 -0.1125
0.0157 6.2247 0.3717 -0.1007
0.0945 6.2083 0.3920 -0.0937
0.1732 6.1974 0.4053 -0.0905
0.2520 6.2034 0.4143 -0.1020
0.3307 6.2142 0.4211 -0.1194
0.4094 6.2200 0.4217 -0.1366
0.4882 6.2182 0.4207 -0.1355
0.5669 6.2289 0.4257 -0.1152
0.6457 6.2441 0.4378 -0.0925
0.7244 6.2326 0.4556 -0.0694
0.8031 6.1969 0.4691 -0.0552
0.8819 6.1603 0.4735 -0.0482
0.9606 6.1325 0.4832 -0.0359
1.0394 6.1205 0.5017 -0.0378
1.1181 6.1164 0.5172 -0.0564
1.1969 6.1324 0.5288 -0.0740
1.2756 6.1659 0.5410 -0.0925
1.3543 6.2033 0.5522 -0.1174
1.4331 6.2354 0.5610 -0.1348
1.5118 6.2540 0.5694 -0.1494
1.5906 6.2585 0.5758 -0.1638
1.6693 6.2458 0.5812 -0.1601
1.7480 6.2253 0.5921 -0.1512
1.8268 6.2116 0.6052 -0.1490
1.9055 6.1986 0.6163 -0.1481
1.9843 6.1867 0.6320 -0.1492
2.0630 6.1823 0.6544 -0.1583
2.1417 6.1745 0.6752 -0.1604
2.2205 6.1580 0.6892 -0.1412
2.2992 6.1403 0.6994 -0.1135
2.3780 6.1191 0.7045 -0.0872
2.4567 6.1052 0.6995 -0.0616
2.5354 6.0887 0.6855 -0.0339
2.6142 6.0462 0.6642 -0.0171
2.6929 5.9921 0.6358 -0.0181
2.7717 5.9493 0.6156 -0.0183
2.8504 5.9262 0.6158 -0.0106
2.9291 5.9095 0.6253 0.0129
3.0079 5.9023 0.6323 0.0299
3.0866 5.9118 0.6339 0.0135
3.1654 5.9170 0.6285 0.0048
3.2441 5.8820 0.6159 0.0295
3.3228 5.8331 0.5967 0.0626
3.4016 5.7962 0.5732 0.0977
3.4803 5.7478 0.5544 0.1370
3.5591 5.6779 0.5501 0.1853
3.6378 5.6156 0.5679 0.2389
3.7165 5.5726 0.6033 0.2779
3.7953 5.5542 0.6432 0.2858
3.8740 5.5641 0.6794 0.2637
3.9528 5.5845 0.7082 0.2167
