# Y/D U V W
-4.0000 5.6837 -0.1576 0.0753
-3.9213 5.6406 -0.1318 0.1446
-3.8425 5.6127 -0.0831 0.2116
-3.7638 5.6519 -0.0121 0.2087
-3.6850 5.7421 0.0598 0.1494
-3.6063 5.8623 0.0988 0.0870
-3.5276 5.9527 0.0992 0.0460
-3.4488 5.9945 0.0827 0.0125
-3.3701 6.0290 0.0588 -0.0465
-3.2913 6.0703 0.0395 -0.0929
-3.2126 6.1365 0.0310 -0.1187
-3.1339 6.2056 0.0244 -0.1169
-3.0551 6.2417 0.0197 -0.0943
-2.9764 6.2583 0.0205 -0.0637
-2.8976 6.2662 0.0228 -0.0535
-2.8189 6.2722 0.0266 -0.0492
-2.7402 6.2827 0.0354 -0.0474
-2.6614 6.2903 0.0423 -0.0689
-2.5827 6.3099 0.0445 -0.0800
-2.5039 6.3400 0.0576 -0.0932
-2.4252 6.3619 0.0850 -0.1098
-2.3465 6.3740 0.1134 -0.1267
-2.2677 6.3892 0.1368 -0.1532
-2.1890 6.4006 0.1584 -0.1735
-2.1102 6.4000 0.1794 -0.1718
-2.0315 6.3785 0.1996 -0.1615
-1.9528 6.3377 0.2145 -0.1461
-1.8740 6.3032 0.2172 -0.1349
-1.7953 6.2854 0.2103 -0.1193
-1.7165 6.2725 0.2020 -0.1151
-1.6378 6.2670 0.2016 -0.1228
-1.5591 6.2566 0.2048 -0.1284
-1.4803 6.2280 0.2123 -0.1146
-1.4016 6.1986 0.2315 -0.0702
-1.3228 6.1788 0.2591 -0.0339
-1.2441 6.1649 0.2906 -0.0313
-1.1654 6.1550 0.3200 -0.0501
-1.0866 6.1642 0.3405 -0.0811
-1.0079 6.1870 0.3536 -0.1152
-0.9291 6.2010 0.3638 -0.1307
-0.8504 6.2080 0.3697 -0.1299
-0.7717 6.2153 0.3708 -0.1269
-0.6929 6.2323 0.3644 -0.1113
-0.6142 6.2540 0.3511 -0.1203
-0.5354 6.2598 0.3424 -0.1368
-0.4567 6.2604 0.3429 -0.1267
-0.3780 6.2582 0.3480 -0.1060
-0.2992 6.2519 0.3560 -0.0962
-0.2205 6.2178 0.3678 -0.0905
-0.1417 6.1708 0.3812 -0.0792
-0.0630 6.1437 0.3883 -0.0772
0.0157 6.1358 0.3866 -0.0896
0.0945 6.1184 0.3856 -0.0855
0.1732 6.1072 0.3921 -0.0517
0.2520 6.0998 0.4045 -0.0321
0.3307 6.0965 0.4222 -0.0464
0.4094 6.0949 0.4444 -0.0731
0.4882 6.1032 0.4660 -0.1088
0.5669 6.1293 0.4841 -0.1506
0.6457 6.1436 0.4974 -0.1816
0.7244 6.1326 0.5030 -0.1808
0.8031 6.1190 0.5019 -0.1604
0.8819 6.1291 0.4997 -0.1554
0.9606 6.1510 0.5000 -0.1540
1.0394 6.1646 0.5043 -0.1382
1.1181 6.1622 0.5111 -0.1136
1.1969 6.1571 0.5191 -0.0941
1.2756 6.1334 0.5273 -0.0732
1.3543 6.0938 0.5304 -0.0524
1.4331 6.0594 0.5256 -0.0391
1.5118 6.0319 0.5316 -0.0309
1.5906 6.0111 0.5613 -0.0456
1.6693 6.0027 0.5943 -0.0762
1.7480 5.9991 0.6148 -0.1060
1.8268 6.0070 0.6279 -0.1258
1.9055 6.0202 0.6427 -0.1186
1.9843 6.0107 0.6519 -0.0944
2.0630 5.9818 0.6470 -0.0707
2.1417 5.9563 0.6366 -0.0532
2.2205 5.9380 0.6302 -0.0431
2.2992 5.9167 0.6326 -0.0428
2.3780 5.8933 0.6425 -0.0483
2.4567 5.9055 0.6562 -0.0440
2.5354 5.9372 0.6751 -0.0257
2.6142 5.9603 0.6970 -0.0060
2.6929 5.9800 0.7116 -0.0042
2.7717 5.9933 0.7181 -0.0178
2.8504 6.0041 0.7254 -0.0289
2.9291 6.0085 0.7372 -0.0363
3.0079 6.0076 0.7507 -0.0550
3.0866 6.0104 0.7576 -0.0700
3.1654 5.9916 0.7499 -0.0697
3.2441 5.9542 0.7286 -0.0550
3.3228 5.9235 0.7065 -0.0345
3.4016 5.9073 0.6954 -0.0246
3.4803 5.8947 0.6915 -0.0240
3.5591 5.8795 0.6831 -0.0211
3.6378 5.8817 0.6642 -0.0202
3.7165 5.8978 0.6408 -0.0232
3.7953 5.9018 0.6241 -0.0234
3.8740 5.8855 0.6221 -0.0216
3.9528 5.8640 0.6300 -0.0184
