# Y/D U V W
-4.0000 5.6611 -0.0927 0.1262
-3.9213 5.6930 -0.0779 0.1114
-3.8425 5.7264 -0.0483 0.1494
-3.7638 5.7821 0.0002 0.1693
-3.6850 5.8906 0.0422 0.1302
-3.6063 6.0086 0.0575 0.0783
-3.5276 6.0614 0.0544 0.0480
-3.4488 6.0448 0.0501 0.0297
-3.3701 6.0399 0.0492 -0.0209
-3.2913 6.0811 0.0462 -0.0770
-3.2126 6.1518 0.0389 -0.0902
-3.1339 6.2264 0.0303 -0.0845
-3.0551 6.2737 0.0207 -0.0889
-2.9764 6.2974 0.0151 -0.1150
-2.8976 6.3122 0.0181 -0.1088
-2.8189 6.3139 0.0307 -0.0793
-2.7402 6.3092 0.0469 -0.0632
-2.6614 6.3074 0.0652 -0.0680
-2.5827 6.3102 0.0865 -0.0810
-2.5039 6.3223 0.1067 -0.0831
-2.4252 6.3342 0.1243 -0.0984
-2.3465 6.3460 0.1355 -0.1203
-2.2677 6.3629 0.1423 -0.1377
-2.1890 6.3806 0.1510 -0.1546
-2.1102 6.3759 0.1663 -0.1659
-2.0315 6.3575 0.1835 -0.1774
-1.9528 6.3210 0.1968 -0.1589
-1.8740 6.2959 0.2111 -0.1145
-1.7953 6.2973 0.2250 -0.0994
-1.7165 6.2881 0.2302 -0.1128
-1.6378 6.2631 0.2278 -0.1122
-1.5591 6.2299 0.2268 -0.0938
-1.4803 6.1954 0.2389 -0.0671
-1.4016 6.1536 0.2616 -0.0442
-1.3228 6.1290 0.2870 -0.0439
-1.2441 6.1389 0.3149 -0.0731
-1.1654 6.1773 0.3324 -0.1116
-1.0866 6.1883 0.3319 -0.1366
-1.0079 6.1762 0.3216 -0.1377
-0.9291 6.1725 0.3145 -0.1153
-0.8504 6.1738 0.3213 -0.0930
-0.7717 6.1892 0.3315 -0.0898
-0.6929 6.2029 0.3294 -0.1061
-0.6142 6.1851 0.3215 -0.1121
-0.5354 6.1679 0.3207 -0.0907
-0.4567 6.1740 0.3314 -0.0673
-0.3780 6.1853 0.3458 -0.0620
-0.2992 6.1812 0.3580 -0.0738
-0.2205 6.1624 0.3632 -0.0674
-0.1417 6.1287 0.3561 -0.0663
-0.0630 6.0980 0.3498 -0.0785
0.0157 6.0922 0.3530 -0.0724
0.0945 6.0936 0.3629 -0.0530
0.1732 6.0853 0.3821 -0.0595
0.2520 6.0720 0.4104 -0.0940
0.3307 6.0822 0.4341 -0.1226
0.4094 6.1141 0.4454 -0.1345
0.4882 6.1328 0.4551 -0.1420
0.5669 6.1303 0.4669 -0.1526
0.6457 6.1256 0.4767 -0.1493
0.7244 6.1341 0.4831 -0.1271
0.8031 6.1557 0.4841 -0.1154
0.8819 6.1706 0.4819 -0.1051
0.9606 6.1652 0.4845 -0.0832
1.0394 6.1571 0.4935 -0.0609
1.1181 6.1535 0.5007 -0.0478
1.1969 6.1356 0.5051 -0.0379
1.2756 6.0994 0.5174 -0.0359
1.3543 6.0765 0.5432 -0.0474
1.4331 6.0675 0.5735 -0.0694
1.5118 6.0526 0.5975 -0.0903
1.5906 6.0401 0.6169 -0.1039
1.6693 6.0407 0.6345 -0.1041
1.7480 6.0427 0.6481 -0.0928
1.8268 6.0369 0.6554 -0.0763
1.9055 6.0227 0.6516 -0.0635
1.9843 6.0144 0.6419 -0.0524
2.0630 6.0194 0.6439 -0.0424
2.1417 6.0149 0.6630 -0.0472
2.2205 6.0087 0.6894 -0.0681
2.2992 6.0246 0.7110 -0.0901
2.3780 6.0507 0.7225 -0.0894
2.4567 6.0567 0.7255 -0.0700
2.5354 6.0527 0.7219 -0.0514
2.6142 6.0561 0.7136 -0.0439
2.6929 6.0405 0.7031 -0.0423
2.7717 6.0102 0.6974 -0.0472
2.8504 6.0078 0.6972 -0.0551
2.9291 6.0223 0.6949 -0.0537
3.0079 6.0042 0.6883 -0.0436
3.0866 5.9616 0.6848 -0.0379
3.1654 5.9224 0.6919 -0.0424
3.2441 5.8944 0.7034 -0.0563
3.3228 5.8863 0.7028 -0.0656
3.4016 5.8808 0.6830 -0.0602
3.4803 5.8655 0.6532 -0.0363
3.5591 5.8406 0.6260 -0.0223
3.6378 5.8021 0.6074 -0.0010
3.7165 5.7607 0.5941 0.0342
3.7953 5.7494 0.5886 0.0590
3.8740 5.7490 0.5954 0.0665
3.9528 5.7272 0.6017 0.0834
