# Y/D U V W
-4.0000 5.7354 -0.0517 0.1318
-3.9213 5.7036 -0.0204 0.1282
-3.8425 5.7311 -0.0016 0.1168
-3.7638 5.7717 0.0134 0.0913
-3.6850 5.7788 0.0289 0.0622
-3.6063 5.8147 0.0430 0.0390
-3.5276 5.9036 0.0479 0.0084
-3.4488 5.9881 0.0271 -0.0259
-3.3701 6.0743 -0.0070 -0.0525
-3.2913 6.1467 -0.0324 -0.0704
-3.2126 6.1629 -0.0449 -0.0872
-3.1339 6.1488 -0.0401 -0.0893
-3.0551 6.1464 -0.0236 -0.0762
-2.9764 6.1542 -0.0085 -0.0560
-2.8976 6.1828 0.0019 -0.0461
-2.8189 6.2362 0.0113 -0.0528
-2.7402 6.2727 0.0225 -0.0685
-2.6614 6.2878 0.0345 -0.0808
-2.5827 6.3061 0.0471 -0.0848
-2.5039 6.3287 0.0633 -0.0898
-2.4252 6.3429 0.0864 -0.0936
-2.3465 6.3499 0.1108 -0.1198
-2.2677 6.3491 0.1311 -0.1539
-2.1890 6.3609 0.1451 -0.1801
-2.1102 6.3804 0.1533 -0.1878
-2.0315 6.3998 0.1611 -0.1752
-1.9528 6.4009 0.1741 -0.1437
-1.8740 6.3672 0.1928 -0.1232
-1.7953 6.3303 0.2079 -0.1208
-1.7165 6.3025 0.2154 -0.1123
-1.6378 6.3008 0.2211 -0.1105
-1.5591 6.3133 0.2282 -0.1262
-1.4803 6.3119 0.2297 -0.1407
-1.4016 6.2903 0.2207 -0.1487
-1.3228 6.2656 0.2099 -0.1490
-1.2441 6.2481 0.2136 -0.1205
-1.1654 6.2260 0.2397 -0.0832
-1.0866 6.1936 0.2781 -0.0671
-1.0079 6.1821 0.3183 -0.0771
-0.9291 6.2014 0.3544 -0.1062
-0.8504 6.2207 0.3788 -0.1338
-0.7717 6.2318 0.3893 -0.1498
-0.6929 6.2538 0.3895 -0.1569
-0.6142 6.2885 0.3859 -0.1548
-0.5354 6.3171 0.3837 -0.1393
-0.4567 6.3217 0.3835 -0.1271
-0.3780 6.3182 0.3882 -0.1241
-0.2992 6.3185 0.3996 -0.1266
-0.2205 6.3026 0.4102 -0.1289
-0.1417 6.2820 0.4116 -0.1319
-0.0630 6.2737 0.4080 -0.1345
0.0157 6.2635 0.4076 -0.1385
0.0945 6.2231 0.4117 -0.1213
0.1732 6.1723 0.4183 -0.0890
0.2520 6.1337 0.4257 -0.0733
0.3307 6.1109 0.4350 -0.0593
0.4094 6.0858 0.4444 -0.0404
0.4882 6.0567 0.4578 -0.0170
0.5669 6.0428 0.4821 -0.0126
0.6457 6.0481 0.5116 -0.0360
0.7244 6.0717 0.5380 -0.0766
0.8031 6.1061 0.5591 -0.1241
0.8819 6.1280 0.5709 -0.1659
0.9606 6.1451 0.5705 -0.1838
1.0394 6.1690 0.5622 -0.1854
1.1181 6.1879 0.5542 -0.1902
1.1969 6.1920 0.5546 -0.1964
1.2756 6.1801 0.5644 -0.1890
1.3543 6.1702 0.5788 -0.1694
1.4331 6.1543 0.5933 -0.1424
1.5118 6.1276 0.6022 -0.1142
1.5906 6.1009 0.6068 -0.0883
1.6693 6.0788 0.6108 -0.0784
1.7480 6.0641 0.6117 -0.0765
1.8268 6.0399 0.6148 -0.0716
1.9055 6.0041 0.6216 -0.0658
1.9843 5.9723 0.6269 -0.0633
2.0630 5.9777 0.6348 -0.0756
2.1417 6.0154 0.6421 -0.0918
2.2205 6.0341 0.6405 -0.0981
2.2992 6.0281 0.6374 -0.0744
2.3780 6.0096 0.6446 -0.0338
2.4567 5.9956 0.6554 -0.0116
2.5354 5.9751 0.6571 -0.0103
2.6142 5.9233 0.6477 -0.0072
2.6929 5.8686 0.6356 0.0115
2.7717 5.8391 0.6308 0.0436
2.8504 5.8311 0.6384 0.0632
2.9291 5.8312 0.6532 0.0659
3.0079 5.8346 0.6737 0.0633
3.0866 5.8467 0.7036 0.0503
3.1654 5.8699 0.7340 0.0352
3.2441 5.9101 0.7535 0.0119
3.3228 5.9452 0.7604 -0.0187
3.4016 5.9527 0.7585 -0.0252
3.4803 5.9361 0.7467 -0.0139
3.5591 5.9061 0.7233 -0.0173
3.6378 5.8826 0.6979 -0.0207
3.7165 5.8794 0.6843 -0.0196
3.7953 5.8912 0.6832 -0.0275
3.8740 5.9121 0.6811 -0.0398
3.9528 5.9205 0.6708 -0.0417
