# Y/D U V W
-4.0000 5.7301 -0.1040 0.1737
-3.9213 5.7250 -0.0706 0.1744
-3.8425 5.7981 -0.0574 0.1749
-3.7638 5.8589 -0.0582 0.1623
-3.6850 5.9014 -0.0523 0.1208
-3.6063 5.9690 -0.0239 0.0696
-3.5276 6.0352 0.0165 0.0237
-3.4488 6.0376 0.0402 -0.0141
-3.3701 6.0375 0.0419 -0.0415
-3.2913 6.0896 0.0264 -0.0518
-3.2126 6.1580 0.0015 -0.0415
-3.1339 6.2197 -0.0201 -0.0425
-3.0551 6.2653 -0.0229 -0.0341
-2.9764 6.2724 -0.0070 -0.0195
-2.8976 6.2538 0.0022 -0.0365
-2.8189 6.2464 -0.0062 -0.0928
-2.7402 6.2658 -0.0153 -0.1255
-2.6614 6.2632 -0.0082 -0.1106
-2.5827 6.2546 0.0156 -0.0728
-2.5039 6.2763 0.0493 -0.0650
-2.4252 6.3066 0.0808 -0.0832
-2.3465 6.3272 0.1000 -0.1065
-2.2677 6.3546 0.1102 -0.1313
-2.1890 6.3691 0.1161 -0.1474
-2.1102 6.3727 0.1154 -0.1613
-2.0315 6.3818 0.1192 -0.1612
-1.9528 6.3947 0.1327 -0.1385
-1.8740 6.3880 0.1439 -0.1288
-1.7953 6.3344 0.1493 -0.1239
-1.7165 6.2431 0.1526 -0.0851
-1.6378 6.1643 0.1593 -0.0347
-1.5591 6.1124 0.1740 -0.0087
-1.4803 6.0943 0.1920 -0.0253
-1.4016 6.1182 0.2044 -0.0643
-1.3228 6.1597 0.2135 -0.0815
-1.2441 6.1841 0.2177 -0.0909
-1.1654 6.1991 0.2204 -0.1104
-1.0866 6.2150 0.2320 -0.1166
-1.0079 6.2361 0.2447 -0.1169
-0.9291 6.2325 0.2498 -0.1109
-0.8504 6.2189 0.2467 -0.0990
-0.7717 6.2172 0.2470 -0.0931
-0.6929 6.1875 0.2555 -0.0796
-0.6142 6.1523 0.2662 -0.0682
-0.5354 6.1327 0.2768 -0.0678
-0.4567 6.1021 0.2874 -0.0594
-0.3780 6.0680 0.3034 -0.0325
-0.2992 6.0466 0.3274 -0.0178
-0.2205 6.0654 0.3550 -0.0377
-0.1417 6.0875 0.3733 -0.0672
-0.0630 6.0993 0.3801 -0.0903
0.0157 6.1085 0.3870 -0.1180
0.0945 6.1209 0.3999 -0.1371
0.1732 6.1386 0.4131 -0.1359
0.2520 6.1669 0.4207 -0.1421
0.3307 6.1973 0.4262 -0.1464
0.4094 6.2101 0.4315 -0.1369
0.4882 6.2040 0.4381 -0.1220
0.5669 6.1947 0.4464 -0.1015
0.6457 6.1846 0.4547 -0.0875
0.7244 6.1703 0.4662 -0.0802
0.8031 6.1613 0.4807 -0.0640
0.8819 6.1451 0.4893 -0.0431
0.9606 6.1092 0.4891 -0.0349
1.0394 6.0775 0.4891 -0.0453
1.1181 6.0703 0.4974 -0.0609
1.1969 6.0791 0.5124 -0.0742
1.2756 6.0847 0.5288 -0.0865
1.3543 6.0708 0.5411 -0.0913
1.4331 6.0445 0.5496 -0.0877
1.5118 6.0360 0.5606 -0.0840
1.5906 6.0482 0.5738 -0.0744
1.6693 6.0714 0.5884 -0.0713
1.7480 6.0956 0.6079 -0.0794
1.8268 6.1082 0.6303 -0.0881
1.9055 6.1059 0.6485 -0.0864
1.9843 6.0950 0.6566 -0.0846
2.0630 6.0931 0.6536 -0.0803
2.1417 6.0996 0.6452 -0.0700
2.2205 6.0994 0.6428 -0.0765
2.2992 6.0866 0.6483 -0.0964
2.3780 6.0731 0.6561 -0.1026
2.4567 6.0625 0.6633 -0.0961
2.5354 6.0543 0.6655 -0.0827
2.6142 6.0609 0.6657 -0.0751
2.6929 6.0704 0.6626 -0.0703
2.7717 6.0491 0.6481 -0.0684
2.8504 6.0176 0.6267 -0.0811
2.9291 5.9902 0.6100 -0.0985
3.0079 5.9524 0.5985 -0.1003
3.0866 5.9167 0.5838 -0.0661
3.1654 5.8897 0.5624 -0.0150
3.2441 5.8638 0.5396 0.0130
3.3228 5.8306 0.5274 0.0260
3.4016 5.7836 0.5283 0.0500
3.4803 5.7432 0.5419 0.0677
3.5591 5.7164 0.5637 0.0878
3.6378 5.6803 0.5789 0.1399
3.7165 5.6321 0.5808 0.1870
3.7953 5.6114 0.5688 0.2018
3.8740 5.6081 0.5507 0.1981
3.9528 5.6040 0.5349 0.1857
