# Y/D U V W
-4.0000 5.7217 -0.0866 0.1854
-3.9213 5.7180 -0.0523 0.1796
-3.8425 5.7712 -0.0252 0.1639
-3.7638 5.8453 -0.0077 0.1274
-3.6850 5.9387 0.0041 0.0716
-3.6063 6.0003 0.0159 0.0403
-3.5276 6.0040 0.0283 0.0197
-3.4488 6.0027 0.0411 -0.0199
-3.3701 6.0327 0.0474 -0.0424
-3.2913 6.0884 0.0406 -0.0524
-3.2126 6.1607 0.0256 -0.0551
-3.1339 6.2231 0.0081 -0.0557
-3.0551 6.2712 0.0003 -0.0510
-2.9764 6.2866 0.0108 -0.0490
-2.8976 6.2840 0.0275 -0.0585
-2.8189 6.2757 0.0353 -0.0896
-2.7402 6.2700 0.0351 -0.1042
-2.6614 6.2597 0.0410 -0.0994
-2.5827 6.2427 0.0601 -0.0796
-2.5039 6.2561 0.0851 -0.0658
-2.4252 6.2771 0.1054 -0.0776
-2.3465 6.3036 0.1182 -0.1125
-2.2677 6.3356 0.1277 -0.1395
-2.1890 6.3534 0.1359 -0.1549
-2.1102 6.3598 0.1415 -0.1709
-2.0315 6.3579 0.1498 -0.1792
-1.9528 6.3562 0.1628 -0.1512
-1.8740 6.3643 0.1783 -0.1173
-1.7953 6.3443 0.1897 -0.1085
-1.7165 6.2818 0.1917 -0.0965
-1.6378 6.1958 0.1918 -0.0606
-1.5591 6.1306 0.1984 -0.0238
-1.4803 6.0924 0.2101 -0.0188
-1.4016 6.0878 0.2233 -0.0408
-1.3228 6.1168 0.2357 -0.0596
-1.2441 6.1593 0.2411 -0.0682
-1.1654 6.1842 0.2416 -0.0778
-1.0866 6.1786 0.2449 -0.0922
-1.0079 6.1851 0.2546 -0.0998
-0.9291 6.2013 0.2645 -0.0935
-0.8504 6.2051 0.2660 -0.0870
-0.7717 6.2060 0.2676 -0.0920
-0.6929 6.1857 0.2748 -0.0947
-0.6142 6.1636 0.2821 -0.0883
-0.5354 6.1618 0.2912 -0.0811
-0.4567 6.1597 0.3013 -0.0739
-0.3780 6.1411 0.3109 -0.0613
-0.2992 6.1107 0.3212 -0.0334
-0.2205 6.0867 0.3332 -0.0205
-0.1417 6.0799 0.3472 -0.0446
-0.0630 6.0832 0.3631 -0.0682
0.0157 6.0875 0.3788 -0.0857
0.0945 6.0923 0.3918 -0.1104
0.1732 6.1121 0.4046 -0.1218
0.2520 6.1439 0.4195 -0.1297
0.3307 6.1700 0.4303 -0.1410
0.4094 6.1871 0.4349 -0.1454
0.4882 6.1879 0.4399 -0.1387
0.5669 6.1797 0.4472 -0.1213
0.6457 6.1722 0.4556 -0.0977
0.7244 6.1645 0.4649 -0.0787
0.8031 6.1584 0.4741 -0.0617
0.8819 6.1553 0.4865 -0.0440
0.9606 6.1474 0.5029 -0.0276
1.0394 6.1232 0.5149 -0.0210
1.1181 6.1050 0.5204 -0.0340
1.1969 6.0933 0.5272 -0.0605
1.2756 6.0723 0.5358 -0.0858
1.3543 6.0617 0.5487 -0.0997
1.4331 6.0496 0.5644 -0.0958
1.5118 6.0261 0.5755 -0.0857
1.5906 6.0122 0.5843 -0.0795
1.6693 6.0247 0.5914 -0.0774
1.7480 6.0574 0.5950 -0.0697
1.8268 6.0861 0.6038 -0.0659
1.9055 6.0950 0.6243 -0.0739
1.9843 6.0888 0.6464 -0.0831
2.0630 6.0865 0.6593 -0.0955
2.1417 6.1002 0.6649 -0.0913
2.2205 6.1161 0.6684 -0.0704
2.2992 6.1166 0.6702 -0.0702
2.3780 6.1044 0.6662 -0.0855
2.4567 6.0894 0.6584 -0.0967
2.5354 6.0655 0.6540 -0.0932
2.6142 6.0432 0.6559 -0.0817
2.6929 6.0383 0.6620 -0.0732
2.7717 6.0522 0.6659 -0.0653
2.8504 6.0497 0.6600 -0.0633
2.9291 6.0237 0.6494 -0.0772
3.0079 5.9890 0.6424 -0.1013
3.0866 5.9494 0.6309 -0.1101
3.1654 5.9093 0.6095 -0.0822
3.2441 5.8841 0.5844 -0.0406
3.3228 5.8648 0.5638 -0.0101
3.4016 5.8424 0.5471 0.0265
3.4803 5.8047 0.5366 0.0633
3.5591 5.7557 0.5394 0.0714
3.6378 5.7084 0.5532 0.0916
3.7165 5.6686 0.5744 0.1397
3.7953 5.6329 0.5933 0.1874
3.8740 5.6126 0.5964 0.2038
3.9528 5.6099 0.5827 0.2008
