1.000000000000000000e+00 9.768795826028164875e-01 9.164208070771068249e-01 8.384115853859507306e-01 7.496951427725635497e-01 6.648688049966097191e-01 6.109535574201047092e-01 5.752756060536751148e-01 4.913030830452385089e-01 4.259866191512667877e-01 3.484040912998703221e-01 2.838480274291724226e-01 2.427033961754923030e-01 2.244348776998646433e-01 2.061960136225770845e-01 1.670235538122968877e-01 1.258971299070263672e-01 1.150095308120368393e-01 1.439508004427149102e-01 1.876131909657401953e-01 2.098581001300325044e-01 2.112865498828034039e-01 2.205754650929801775e-01 1.910293027876118765e-01 1.851791460215351515e-01 1.893388047325023915e-01 2.059925329591193732e-01 2.339986461006761387e-01 2.478617799236229602e-01 2.275180454902912819e-01 1.877046036746817248e-01 1.512907581617656538e-01 1.417742623757680953e-01 1.668781386779775722e-01 2.012473937050861805e-01 2.181565396591336192e-01 2.118239019164518677e-01 1.840868489487001158e-01 1.304813329116851495e-01 1.326325667470092673e-01 1.356902510499121972e-01 1.447173520757293330e-01 1.622172794986858346e-01 1.813027061700996645e-01 1.899054118421515391e-01 1.769116772641920743e-01 1.480694894677532236e-01 1.259975079422078204e-01 1.245020328143805477e-01 1.400858831741723654e-01 1.582242556004230249e-01 1.625007241384200385e-01 1.470389638037064572e-01 1.237184689435673057e-01 1.788073128248900134e-01 1.074131635948126773e-01 4.110174898750115768e-02 3.358200092708791412e-02 7.885486637835478763e-02 1.411601228409737063e-01 1.801156275837388909e-01 1.575645872521811708e-01 7.564765891767530337e-02 -1.281379950104468389e-02 -7.941533629891411872e-02 -1.153379783194017350e-01 -1.195923837245172067e-01 -1.040114846498610829e-01 -8.356731132178056576e-02 -4.792069863492579018e-02 -1.029021844076912495e-01 -1.363258755715664183e-01 -1.484203624536558908e-01 -1.523169150422829798e-01 -1.645335037492088592e-01 -1.734474588005072149e-01 -1.483834678226736425e-01 -9.209451315562702800e-02 -3.801471447040367241e-02 -5.250054505773460098e-03 1.701955996839850382e-02 5.223674400072758628e-02 1.020427127133517603e-01 1.446097054239701973e-01 1.899423140788881470e-01 2.388506223142152773e-01 2.774713795281159578e-01 2.749432448628740255e-01 2.218329964155218992e-01 1.577273266686333442e-01 1.277164708987680031e-01 1.240696398936315253e-01 1.226961393294366542e-01 1.060204415521023291e-01 6.984966005543495615e-02 3.414628962918291044e-02 1.613680062060800224e-02 1.583263680312116395e-02 2.450054924595473915e-02 1.055943713406364559e-01 1.309800307470773417e-01 1.538286798753970008e-01 1.546445672568669827e-01 1.235801810505072762e-01 7.124323172504820612e-02 2.008909253794427183e-02 -1.666614079008385541e-02 -4.088530292189173493e-02 -5.540136760961535817e-02 -6.252424219254593130e-02 -6.309604586350792133e-02
1.000000000000000000e+00 9.680915636825520032e-01 8.691673926463153732e-01 7.347376834255254785e-01 6.031763957649758368e-01 4.951349336709616189e-01 4.206850740791610588e-01 3.755126824188305124e-01 3.445497430499063207e-01 3.113658824198410335e-01 2.894149373242306256e-01 2.781453427841266701e-01 2.827726013006354733e-01 3.056758384514812188e-01 3.249276306703772210e-01 3.251673839499388818e-01 3.172294278605529150e-01 3.087464486907372518e-01 3.033487348853436960e-01 3.002485565486401886e-01 2.948169184075146165e-01 2.951707156933185972e-01 3.205056334715690736e-01 2.563293412120248860e-01 3.009968191429476803e-01 3.261092803267480744e-01 3.130639286985192338e-01 2.678281712724069341e-01 2.327064898819541372e-01 2.310278695195037701e-01 2.575148694719684994e-01 2.899757155843215584e-01 2.944099113501097986e-01 2.545502045941973046e-01 2.082775158916552183e-01 1.906895443226687414e-01 1.912469833278257481e-01 1.769865570560027745e-01 8.600718472358385991e-02 5.924115215829150322e-02 9.053659540929537286e-02 1.574872493265432050e-01 2.227186221999090388e-01 2.510357305425711671e-01 2.357987187564094256e-01 2.038902761472421166e-01 1.756101211704940435e-01 1.422983326065031806e-01 9.854456587113195887e-02 6.674276520687208447e-02 6.146744585453640247e-02 7.081579049147421201e-02 8.031292477735482715e-02 8.415805868409101387e-02 4.801400997304911683e-02 4.281090644616511454e-02 3.028928955230194772e-02 1.091045685318329898e-02 -1.617588811152956621e-02 -4.818611071944035179e-02 -7.120914779006728978e-02 -8.310905812524717329e-02 -1.067581431560988697e-01 -1.504133910247384964e-01 -1.933342482710024568e-01 -2.175050634369295743e-01 -2.229067936988412546e-01 -2.208639555570712232e-01 -2.330945077604404669e-01 -2.133927312912876351e-01 -2.408696436307098676e-01 -2.682819259270340373e-01 -2.755619260849105912e-01 -2.593536916914220281e-01 -2.390157576097561853e-01 -2.275715096138454796e-01 -2.127129562816607589e-01 -1.754880981863362055e-01 -1.172843208487774208e-01 -5.677311574405553840e-02 -1.333372623530403901e-02 1.566003849439384296e-02 4.649185537088535575e-02 7.924435012619915342e-02 9.590749883964490297e-02 9.586117230439671066e-02 5.109489804925482909e-02 2.081571725949739500e-03 -1.470338975224800768e-02 4.294532160751165194e-03 2.676539959965509863e-02 2.086806257188346392e-02 -6.382761205917530239e-03 -2.566669960951264984e-02 -2.371740899351380133e-02 -1.368107475913874285e-02 -1.440196940043710246e-02 -4.031337183799451468e-02 -9.389247002763197181e-02 -1.274586639175960823e-01 -1.409369493678877816e-01 -1.302674045243149004e-01 -1.088700204893343904e-01 -9.879751390158465763e-02 -1.049204622116786112e-01 -1.179610872742058308e-01 -1.291396327161607460e-01 -1.306564756241659908e-01 -1.156925083456428749e-01 -8.403224644639412100e-02 -4.934227969506341932e-02
1.000000000000000000e+00 9.512451138341007084e-01 8.502506809020168310e-01 7.412144392567113771e-01 6.430249501923730460e-01 5.919013335572622658e-01 5.691885168774972747e-01 5.176794096768975173e-01 4.579377244750611475e-01 3.939106191749142116e-01 2.984700592071672376e-01 2.354012244650069419e-01 2.189623402864367130e-01 2.193841020447015178e-01 2.179026503838940587e-01 2.141656803305462542e-01 2.065722553926123972e-01 1.908428760142609482e-01 1.638562177592901570e-01 1.437313220517976997e-01 1.583216703315773188e-01 2.042133755313636778e-01 2.554137036470281452e-01 2.528554771148482927e-01 2.500627238766497951e-01 2.126257776158162471e-01 1.630563452629514021e-01 1.221759382063720423e-01 1.044640628307569180e-01 1.029107698658259656e-01 1.036743826633039628e-01 1.112249186680054625e-01 1.231232537408049194e-01 1.245320815355612509e-01 1.137669889840814685e-01 9.700828291584351337e-02 7.676256505138380482e-02 5.621781429608515429e-02 1.753479191402474990e-01 1.539103105168825869e-01 1.284908333520307921e-01 1.047456861337422024e-01 8.879913389408898572e-02 7.929903999297491235e-02 6.289094096623290553e-02 2.926769780314945196e-02 -1.884101591786207369e-02 -6.789348397766901966e-02 -1.023999212115786761e-01 -1.052202482577575954e-01 -8.355317054809270616e-02 -7.389083183827098444e-02 -9.439450432222583343e-02 -1.363700633062927270e-01 -1.558162037545541279e-01 -1.819625926328498899e-01 -1.587596816590168824e-01 -1.203746256580658786e-01 -1.016507923738588504e-01 -1.059963630962152126e-01 -1.210296171467728499e-01 -1.318868248176478242e-01 -1.283525791192222099e-01 -1.212713849283722778e-01 -1.298646047748120147e-01 -1.599700641774894627e-01 -2.022007062489235008e-01 -2.396503369235623015e-01 -2.609858797101263783e-01 -2.525212612216093944e-01 -2.529743496619420995e-01 -2.538904776223047666e-01 -2.467442696174531047e-01 -2.245356458183206116e-01 -1.867271471611878231e-01 -1.436437064402450725e-01 -1.006077977061297646e-01 -6.754757215619511257e-02 -6.053414691531913000e-02 -8.122498046407392036e-02 -1.116633573350350184e-01 -1.171818966272235307e-01 -6.961422636101670391e-02 2.929234857887126099e-03 1.902498369443299600e-02 1.548413101090837830e-02 -5.352714429150493523e-03 1.613894967808487957e-02 8.894757715852631696e-02 1.471483767313338797e-01 1.433230987379634780e-01 1.013078602749583890e-01 6.634433677647912087e-02 5.807428641300193400e-02 6.292410537318864072e-02 6.547139013153394083e-02 6.539300448246924968e-02 6.046993257561877194e-02 4.610179177181666921e-02 -7.359396269164571180e-02 -1.189377576011283605e-01 -1.218942189255918518e-01 -9.630749899779118828e-02 -9.307612653390419377e-02 -1.354066358559427863e-01 -1.844230032907598626e-01 -1.785485663129179057e-01 -1.169023764432402385e-01 -6.716269024292779999e-02 -6.692976044083623344e-02 -8.343010545849273429e-02
9.999999999999997780e-01 9.670924819133459582e-01 8.835623022739717003e-01 8.063629380750562126e-01 7.573992978662953401e-01 7.166740612887989581e-01 6.654460664313939233e-01 6.006116305770842212e-01 5.019094846692775391e-01 4.319049614054882857e-01 3.699644349289686884e-01 3.260033348288303712e-01 3.021495695106064527e-01 2.953512954797951062e-01 3.087066080969405601e-01 3.326797398134459516e-01 3.428457281231956921e-01 3.360547397369709199e-01 3.325037580742746801e-01 3.420880367189596538e-01 3.507648170231110751e-01 3.416857877276205380e-01 3.142983724126146572e-01 2.494190406387278569e-01 2.207116613551733109e-01 2.100713997107543085e-01 2.180475299754875418e-01 2.298689213088415673e-01 2.270105043902848618e-01 2.005791751714432747e-01 1.688604501408732805e-01 1.546108339654915509e-01 1.568086783837980280e-01 1.573182823165709676e-01 1.475010769889384954e-01 1.392253290921187658e-01 1.493590227861859299e-01 1.783169904989561350e-01 1.275235447951909018e-01 1.187839386627761312e-01 7.115431850990373841e-02 1.614545362418164489e-03 -4.044153625461856943e-02 -4.500054959085696832e-02 -5.057977732759186273e-02 -9.810248524789680347e-02 -1.743623034817077810e-01 -2.294973483269544812e-01 -2.400972010280904845e-01 -2.098405923832712960e-01 -1.703868471114640959e-01 -1.617291126865426920e-01 -1.900988674560704639e-01 -2.263091400616616677e-01 -2.914965442691446751e-01 -2.546695949950158466e-01 -2.241364165485023319e-01 -2.119482955997158968e-01 -2.088454872245827931e-01 -2.029758985031605567e-01 -1.860030473945219753e-01 -1.639002973351166015e-01 -1.391646535106625393e-01 -1.063039966323074265e-01 -7.313573628879545263e-02 -5.489347486045066671e-02 -6.059703313595554697e-02 -7.828001782855595336e-02 -8.411407157398588519e-02 -1.482688018947216635e-01 -1.293030064265872359e-01 -1.013882901182827645e-01 -6.105809367823313016e-02 -2.853909240675675182e-02 -1.887045069022011412e-02 -2.352847828245343414e-02 -3.598351438139699848e-02 -5.065284438085435048e-02 -5.376380425557822362e-02 -4.035017048905862463e-02 -2.415818373754744994e-02 -1.993169617507102934e-02 -3.273256062346133893e-02 -6.179953583216805935e-02 -3.802676993185553217e-02 -8.143900084500318992e-02 -1.207841907221266359e-01 -1.284722403589872164e-01 -9.625434813937622236e-02 -4.819380585378287701e-02 -1.393958293795149843e-02 -1.617641540415089285e-02 -4.693085178643128380e-02 -6.875391313838150054e-02 -5.637144069417283215e-02 -7.667048471906185228e-03 6.792803872998010029e-02 1.458202260630858671e-01 1.995891787468407619e-01 7.758457059717911719e-02 8.505363468771735824e-02 8.455059660171199143e-02 6.638718917378008677e-02 5.914239194964452523e-02 9.485730318733807953e-02 1.604389528796561215e-01 2.192229251517780753e-01 2.403013602110738445e-01 2.074766683514791821e-01 1.438148376057218625e-01 9.705395817639113354e-02
1.000000000000000000e+00 9.743623491868277364e-01 9.178113589717571408e-01 8.336467436875907300e-01 7.269245338408227841e-01 6.151471589916003291e-01 5.128791462382179533e-01 4.335312249764537995e-01 4.303306721276873859e-01 3.787561462470985241e-01 3.475563560140878527e-01 3.395367355685881550e-01 3.316859138381241801e-01 3.055523696262553712e-01 2.694098811044655650e-01 2.459485391917808905e-01 2.449466555567237080e-01 2.483227985162481666e-01 2.313816697840978542e-01 1.989900980516912665e-01 1.737799387353938518e-01 1.603128500514220955e-01 1.500403123300678709e-01 2.119754790807142908e-01 2.380676653221816264e-01 2.353945194199470459e-01 2.103618694360808172e-01 1.808194319553501073e-01 1.536356576900916593e-01 1.263109905784196851e-01 9.667424080021198851e-02 6.659159559278014784e-02 3.477010124368316163e-02 -3.898298532396233130e-03 -4.344315237923811190e-02 -6.097207618556200331e-02 -3.296060658501739210e-02 3.239994466455439759e-02 8.398227007772010588e-02 5.046313573646480505e-02 1.667718590806926927e-03 -1.249362193363475447e-02 1.328699746273253809e-02 4.566536561755868417e-02 5.039419762360267119e-02 1.531664583485150936e-02 -5.510020186714228302e-02 -1.390112519957736603e-01 -2.070854003375105779e-01 -2.394267396368179313e-01 -2.372414943012488286e-01 -2.253527322434465685e-01 -2.258290981935988928e-01 -2.485444903882234879e-01 -2.429641241123056128e-01 -2.431107501220600153e-01 -2.300370967021391488e-01 -2.053281798962078852e-01 -1.774953627898888942e-01 -1.633067809145622717e-01 -1.706492931561475190e-01 -1.844142510792182166e-01 -1.827704783760057405e-01 -1.556757253327407664e-01 -1.025866441029238130e-01 -3.021848667468273603e-02 3.775072067671263881e-02 7.293235108539609934e-02 7.426919076384125296e-02 4.616848343859977777e-02 -8.278473536052992745e-04 -4.401763492921409449e-02 -7.173059838360010265e-02 -7.893225794916693128e-02 -6.616807944247518614e-02 -4.911690420458793283e-02 -5.207741957133694283e-02 -8.106263832978483075e-02 -1.205663848482561723e-01 -1.487317566059546403e-01 -1.541294969116231151e-01 -1.450574746848071472e-01 -1.422270758275988867e-01 -1.583548650102459820e-01 -2.507877398266865621e-01 -2.493119873656013674e-01 -2.089595297437563393e-01 -1.404533925630200020e-01 -7.937686368686325267e-02 -5.647509751621102719e-02 -4.912895892285031041e-02 -2.751826663508749951e-02 6.900607325363182151e-03 3.723245040349701385e-02 4.830382300360812342e-02 4.048640273337282547e-02 3.767752709278514300e-02 5.360441060817287134e-02 8.195846974186932199e-02 1.055242786920145004e-01 1.251374707529227803e-01 1.177926148614780594e-01 9.322116843495394101e-02 8.084670637911951785e-02 9.093292245894708803e-02 1.139088272872778446e-01 1.271721167531414121e-01 1.076796928942912179e-01 6.048016992516189183e-02 1.541158759625510695e-02 -1.465825874871606871e-02
1.000000000000000000e+00 9.602734519627135201e-01 8.528924938688358104e-01 7.134714123370607952e-01 5.763631980110842656e-01 4.578468563332522834e-01 3.697848117312075300e-01 3.184069037211323394e-01 2.565284150256504914e-01 2.519845035268179489e-01 2.474592654368377720e-01 2.473849174050152533e-01 2.531920123613671247e-01 2.498495260946567986e-01 2.307071080857800993e-01 2.047318332049138379e-01 1.637536569743396897e-01 9.864652556182852694e-02 3.898693751361134024e-02 1.341331985103046999e-02 2.440247593520684932e-02 4.999954011238730289e-02 5.832276931175123941e-02 1.127239949551484682e-01 1.006112091283302007e-01 9.274721930058216213e-02 9.846129588981024361e-02 1.140151409052346659e-01 1.391943250190630643e-01 1.786753673728873615e-01 2.156924785783757570e-01 2.166987327347761616e-01 1.597270365712620543e-01 6.008085857920496264e-02 -2.882578561743388834e-02 -5.499936450056087250e-02 -2.080740010082268027e-02 2.274352976227124803e-02 6.818569030236394657e-02 1.758382399859729356e-02 -6.267058094648531030e-02 -1.159898828924140618e-01 -1.164332393868957455e-01 -8.697569207456029572e-02 -6.463833863497454868e-02 -8.081943060331844841e-02 -1.501986641105114151e-01 -2.288265090778699162e-01 -2.551908745807535683e-01 -2.237954921798567531e-01 -1.795800650044959701e-01 -1.618210462643247805e-01 -1.733639873144667554e-01 -1.847492753724763737e-01 -1.146443586620142785e-01 -1.171554044462762151e-01 -1.269413486957835235e-01 -1.426429625803586621e-01 -1.556881219170004327e-01 -1.503156610080340905e-01 -1.160201895583947429e-01 -6.724365218127713317e-02 -3.217967360958232798e-02 -2.487120462007714680e-02 -2.749967800637028240e-02 -1.849666577980847021e-02 -4.287470502931109775e-03 1.432594332408991316e-03 1.063116860258114110e-02 3.301169206902211661e-02 1.819580404227826367e-02 3.854585325196559914e-02 7.346947364298529737e-02 9.834910739214129671e-02 1.146747039277002944e-01 1.295911038278179661e-01 1.332959683802616702e-01 1.100561253970023523e-01 6.329668705197430412e-02 1.048395825756723992e-02 -2.907499804799145923e-02 -3.734840388147280671e-02 -1.063908420496766441e-02 2.784844948827917832e-02 2.571267834989626050e-02 2.551645784028297448e-02 1.986583609389295027e-02 5.390608480814494848e-03 -1.878770695997328266e-02 -4.189102607486244051e-02 -5.738844051293045395e-02 -6.166794288826044773e-02 -4.125820768096236796e-02 8.236572595933685376e-03 5.655070237973001956e-02 7.626316972736102429e-02 7.418426758360571749e-02 6.868748531617029085e-02 6.834873909333831488e-02 1.079536278363846663e-01 1.480350932457776547e-01 1.540333375979526243e-01 1.299500462749289542e-01 1.005720977531208565e-01 7.420714828317948042e-02 5.293919097549489028e-02 5.654639955380730276e-02 8.984842857422112306e-02 1.265505992147355208e-01 1.406366100003328123e-01 1.207048693980291992e-01
1.000000000000000000e+00 9.661830895304225342e-01 8.621389775011674139e-01 7.363346093953376803e-01 6.585425503781328072e-01 6.348354545978541763e-01 6.288547840864042726e-01 5.995760093769720855e-01 5.428454412831962284e-01 4.741037473325436791e-01 4.388931210352102763e-01 4.333379761202376113e-01 4.201918482313662939e-01 3.669872817345927740e-01 2.994532820422479147e-01 2.723556438341078745e-01 2.853770083663785262e-01 2.969474688998796075e-01 2.726687557848082033e-01 2.087337203616600190e-01 1.387216182748607085e-01 1.058353786119762691e-01 1.113436539652716550e-01 2.027251417796488431e-01 1.957321003451854002e-01 1.777931687939687810e-01 1.568679354372443657e-01 1.438703072231322100e-01 1.468579807351522715e-01 1.540171906335617291e-01 1.466957292621323683e-01 1.155881543206103840e-01 6.296394733043808589e-02 1.214500421834065029e-02 -9.725325652268967946e-03 7.349713413810091351e-04 3.294313351939088391e-02 6.576135165294352825e-02 7.617298484898295252e-02 1.473492805097300837e-02 -1.406013072604613001e-02 -4.112229966894438878e-03 2.013060069152444037e-02 2.665185689639768679e-02 -1.153442204949070224e-02 -6.957622418528484898e-02 -1.012860648751766901e-01 -1.007215717543215039e-01 -8.562152702667955029e-02 -7.720668424491287929e-02 -9.156254325623253143e-02 -1.196392399319581301e-01 -1.357163169701694483e-01 -1.228857130829214273e-01 -1.596898906457255018e-01 -1.530008646621322244e-01 -1.634968452168102382e-01 -1.672833315600578130e-01 -1.516016817369180147e-01 -1.201387956250602185e-01 -8.309061998618341716e-02 -6.230560674438911928e-02 -8.064324776017568752e-02 -1.345241692147760293e-01 -1.934627878418014313e-01 -2.256275715997041742e-01 -2.171952358693773344e-01 -1.944772191225234426e-01 -1.906547899316609895e-01 -1.427878587050933068e-01 -1.391855478630515397e-01 -1.160638319903410792e-01 -6.208851839067940082e-02 1.129434583202863079e-03 2.787698065939652955e-02 6.180568298133044293e-03 -2.513462235135684522e-02 -1.715298323480361417e-02 4.397347497327812327e-02 1.207860324332370727e-01 1.709583893103570895e-01 1.768765681234473197e-01 1.522557646920666974e-01 1.229322006138598988e-01 1.779885591041661941e-01 2.051754923938638731e-01 2.047214955325009633e-01 1.757009461612634438e-01 1.388011152439862228e-01 1.121441573713117673e-01 1.044569738163632494e-01 1.052243991241548077e-01 1.018697660459791793e-01 9.399060450968507729e-02 7.987999292952728536e-02 5.016220099794003323e-02 7.252764881235119684e-03 -2.332072177233660698e-02 -1.906330577184140243e-02 8.349582103232820740e-02 1.457190135215885585e-01 1.758559812163326130e-01 1.496549257675264255e-01 1.052174564747858920e-01 9.399169427997128290e-02 1.156678033667599692e-01 1.320643453498506203e-01 1.174197079864668924e-01 8.323421984586623634e-02 5.350904286843946589e-02 4.134360338193798778e-02
9.999999999999998890e-01 9.771510812100125953e-01 9.129406429162726377e-01 8.244099498681322080e-01 7.462670707417635718e-01 6.772863809073580432e-01 6.047508294821458685e-01 5.432143527761833512e-01 5.529380124054030787e-01 5.349805654616126560e-01 5.204593308411866737e-01 4.995254305670646100e-01 4.525496727246739459e-01 3.986346013472322203e-01 3.602319966793735562e-01 3.297919363194553588e-01 2.938276782310711988e-01 2.439633768509436584e-01 1.927214932829822147e-01 1.670296414770186255e-01 1.692405705400874538e-01 1.725108358690029542e-01 1.510016321269322392e-01 2.192675505099463684e-01 2.111167307281286987e-01 1.884045932691398584e-01 1.564060649929815139e-01 1.221597808418018044e-01 9.703061188146389071e-02 1.037997040054077502e-01 1.495128834405378693e-01 2.099167166455100375e-01 2.449631762846771754e-01 2.361813094541196090e-01 1.928660911185636206e-01 1.613033827101324202e-01 1.950547035709652710e-01 2.726063462117516156e-01 3.310285367480627627e-01 3.300455109070078996e-01 3.009822681589487403e-01 2.669099304615698554e-01 2.559793575448620073e-01 2.791756041355514251e-01 3.066950626305977035e-01 3.051051300467508831e-01 2.667664810763499261e-01 2.026848848143294746e-01 1.332012916202670871e-01 9.137673835599298411e-02 9.309504261312596951e-02 1.163299383063679387e-01 1.267151896422531454e-01 9.926699105355013542e-02 -2.468433976630268322e-03 -7.258444329943906925e-02 -1.077448233098977776e-01 -1.158661818679533745e-01 -1.134237378313587563e-01 -1.093575981302191275e-01 -1.091260271437268642e-01 -1.137218977668739278e-01 -1.214687682267407837e-01 -1.185902359317113075e-01 -8.996750302308662017e-02 -4.781399294121652793e-02 -2.874269743064594013e-02 -4.308153855960874384e-02 -6.176583656125109872e-02 -1.689817139523609457e-01 -1.316520501021349876e-01 -5.256831497597938552e-02 -1.216049033646700826e-02 -4.146646677843110473e-02 -9.858699662562316057e-02 -1.222411292734749688e-01 -9.618654199051680787e-02 -5.553389090155280011e-02 -4.473437930500286097e-02 -5.868824166876600301e-02 -6.484189012066501889e-02 -5.462991922616005497e-02 -4.594063338449344558e-02 -5.107301344314121860e-02 -1.043227890680412107e-02 -7.868891199690067687e-03 -7.227642668379056362e-03 -1.157573550706378004e-02 -2.395861661982076271e-02 -3.803090169854493607e-02 -4.362210217430504550e-02 -3.244884384788671722e-02 -7.200026494834642007e-03 8.658713807886618888e-03 -3.261628826454448203e-03 -3.580430454617395536e-02 -7.545260531236461232e-02 -1.117363907335633538e-01 -1.340466137428550086e-01 -8.414180644878782589e-02 -1.033511665557768355e-01 -1.280078434520195985e-01 -1.573129859707747824e-01 -1.859500238519987969e-01 -1.941026823484844066e-01 -1.711302667518680154e-01 -1.303178378620203914e-01 -9.369329834224561504e-02 -7.606434718612128942e-02 -8.195117873857934998e-02 -1.000999748271469425e-01
1.000000000000000000e+00 9.680411470172972654e-01 8.670275607546716889e-01 7.189725815196353897e-01 5.910411576749075024e-01 4.936210675086777910e-01 4.015452546318656335e-01 3.126669277928572077e-01 3.656383865406163669e-01 3.026272042483268976e-01 2.704741341698965740e-01 2.516921719362651966e-01 2.241299622339352482e-01 1.866540156204270773e-01 1.327250969542097814e-01 5.822122016327159477e-02 -6.102882282547804176e-03 -2.562500863446525237e-02 -1.320174566698401400e-02 6.428374116384215353e-04 -3.411916653053043581e-03 -2.550948903285515587e-02 -5.058828137352821414e-02 6.397740840647653249e-02 5.571968101780822025e-02 3.087291025369882577e-02 -4.631633448702608506e-03 -4.229884954267391223e-02 -6.474871583748657844e-02 -5.706946038074290489e-02 -2.913712358080940840e-02 5.471207955424124431e-04 2.436688568912329100e-02 4.662484834030911768e-02 6.541598732139609906e-02 7.247910211514563272e-02 8.179959606845661757e-02 1.148647163093825391e-01 2.338455711678275317e-01 2.414802635558465638e-01 2.038445158317256645e-01 1.521742455214377676e-01 1.292641515636377414e-01 1.528454868183291016e-01 1.977793867905704994e-01 2.300018584658282406e-01 2.466787159255729167e-01 2.491054356740788622e-01 2.368705417231863619e-01 2.142098157439419892e-01 1.868215342014990510e-01 1.613056848473014004e-01 1.399444732751643217e-01 1.388673552831009572e-01 1.371372397904530305e-01 1.932102430857914888e-01 2.280301826401376908e-01 2.055544686872362581e-01 1.369440610760041532e-01 8.777096447626868414e-02 1.007221189121515065e-01 1.575444685674533829e-01 2.194855599259223633e-01 2.598134221530953303e-01 2.674158526267711999e-01 2.485628279527325735e-01 2.189472332118887754e-01 1.837513377787667879e-01 1.438867047505266172e-01 4.099213561514696014e-02 4.341529899942189047e-02 6.277449780173831317e-02 7.907742718940199977e-02 8.142579130798666132e-02 8.245547824635332534e-02 9.513255734729315904e-02 1.138782055351213740e-01 1.235949830791704812e-01 1.174082976706988246e-01 9.749083435014299637e-02 7.798239765843631432e-02 8.024696978448445095e-02 1.028267442135087362e-01 1.293405872787821709e-01 3.060447750251577351e-02 4.135837678140261153e-02 5.578538925609169419e-02 7.354744103359091290e-02 8.847003377151556325e-02 9.128896918273742001e-02 8.236753030800943176e-02 6.325914782153700677e-02 3.371237721246302110e-02 1.040853374178004123e-02 8.622376726515444331e-03 2.164383736570981570e-02 2.570253847478027112e-02 3.965131445360969668e-03 -3.624525578476538168e-02 -2.225619422973688921e-01 -2.260450272939927563e-01 -2.045705326526823520e-01 -1.824512071012076853e-01 -1.824814059464814897e-01 -1.997955060423243223e-01 -2.128356790986876967e-01 -2.146382192426662117e-01 -2.137927449160756666e-01 -2.171336802392569432e-01 -2.282493532501033151e-01 -2.421181471182633216e-01
1.000000000000000000e+00 9.686064751768234116e-01 8.834001731426331938e-01 7.731719676038034672e-01 6.548841250788576263e-01 5.380595536337029472e-01 4.422477712222281365e-01 3.830499241147350964e-01 2.317499379467520271e-01 2.361922222030345964e-01 2.645620452696885172e-01 2.830535293143536246e-01 2.758492986850012985e-01 2.500645922669015309e-01 2.072248571776130477e-01 1.445968878139837488e-01 7.762570137676057247e-02 3.048834391161436841e-02 1.241429860281263384e-02 8.753477969847586748e-03 4.985108110416938861e-03 1.177165263133974661e-03 1.276544748186074680e-04 -9.530453865664730018e-02 -9.358132187962757420e-02 -9.690941840031148946e-02 -1.019066464951818435e-01 -9.587057454375802479e-02 -8.328267820152679413e-02 -7.169729076717856753e-02 -5.435216277383088379e-02 -3.704911811608339878e-02 -3.734054587720679608e-02 -4.188798591987436676e-02 -2.483770181338506439e-02 1.034467375156562785e-02 4.502054016526926827e-02 7.240918443953658912e-02 2.571140781330769065e-02 3.564275815126009828e-02 6.295538420797061607e-02 8.956404402072078164e-02 9.238752960281308713e-02 7.080226618912209557e-02 4.416751484113812243e-02 4.735884743291051552e-02 8.910044256134685980e-02 1.276099988571404442e-01 1.217355885748068467e-01 8.420849988613209047e-02 4.667130888547024042e-02 3.118487075121070470e-02 3.775217392455221255e-02 4.101670506427730623e-02 2.235984848446243012e-02 5.656529092395963694e-03 -3.517003393223340491e-02 -5.921282093303006228e-02 -3.531941938168393219e-02 2.475095434754598714e-02 8.845096333666489785e-02 1.181349336668670175e-01 1.028251862060443750e-01 5.084605025719820398e-02 2.262326501239836037e-04 -1.901546239671433880e-02 -2.291895109988116574e-02 -2.864463126657555703e-02 -2.742626797931504296e-02 7.762694281385368322e-02 1.092501655066657057e-01 1.452976491504084644e-01 1.741005339462532719e-01 1.711231541503138998e-01 1.507563705390922715e-01 1.477235961112354778e-01 1.637450703699973587e-01 1.752186192368615503e-01 1.705928674893253949e-01 1.586115648002455747e-01 1.581290967724219565e-01 1.792793820915420389e-01 2.065858781654996423e-01 2.137499825080533544e-01 1.916764157651894007e-01 1.841482822847637646e-01 1.914743998055117025e-01 1.897811793512605982e-01 1.626812516761473315e-01 1.211327418658109667e-01 8.270285434691516946e-02 5.675419500375164517e-02 4.094430390614443860e-02 2.622981024473307332e-02 4.560892154956224485e-03 -2.956108281602471896e-02 -7.247400499362581516e-02 -1.069554103889634317e-01 -1.216619628858523205e-01 -8.701591529775136447e-02 -1.094422351505976165e-01 -1.396563566484617658e-01 -1.645602372011837067e-01 -1.902892342419832683e-01 -2.180027607955057622e-01 -2.342837905415342536e-01 -2.293181230408196103e-01 -2.080032735736762894e-01 -1.830095345980080335e-01 -1.672443689451010296e-01 -1.671464254356124779e-01
