# Y/D TKE
-4.0000 0.1438
-3.9213 0.1395
-3.8425 0.1405
-3.7638 0.1453
-3.6850 0.1488
-3.6063 0.1534
-3.5276 0.1559
-3.4488 0.1546
-3.3701 0.1433
-3.2913 0.1360
-3.2126 0.1353
-3.1339 0.1366
-3.0551 0.1441
-2.9764 0.1500
-2.8976 0.1481
-2.8189 0.1442
-2.7402 0.1454
-2.6614 0.1532
-2.5827 0.1637
-2.5039 0.1676
-2.4252 0.1656
-2.3465 0.1749
-2.2677 0.1850
-2.1890 0.2001
-2.1102 0.2201
-2.0315 0.2465
-1.9528 0.2596
-1.8740 0.2717
-1.7953 0.2962
-1.7165 0.3174
-1.6378 0.3285
-1.5591 0.3524
-1.4803 0.3926
-1.4016 0.4242
-1.3228 0.4643
-1.2441 0.5063
-1.1654 0.5282
-1.0866 0.5187
-1.0079 0.5367
-0.9291 0.5667
-0.8504 0.5680
-0.7717 0.5621
-0.6929 0.5934
-0.6142 0.6623
-0.5354 0.8075
-0.4567 1.0367
-0.3780 1.1782
-0.2992 1.0847
-0.2205 0.8973
-0.1417 0.7948
-0.0630 0.7035
0.0157 0.7055
0.0945 0.7844
0.1732 0.8525
0.2520 0.8897
0.3307 0.7821
0.4094 0.7029
0.4882 0.7241
0.5669 0.8476
0.6457 0.9781
0.7244 1.0732
0.8031 1.0854
0.8819 0.9471
0.9606 0.7354
1.0394 0.4988
1.1181 0.2949
1.1969 0.2192
1.2756 0.2055
1.3543 0.2037
1.4331 0.1949
1.5118 0.1936
1.5906 0.2004
1.6693 0.2042
1.7480 0.2093
1.8268 0.2057
1.9055 0.1975
1.9843 0.2042
2.0630 0.2068
2.1417 0.2037
2.2205 0.2168
2.2992 0.2294
2.3780 0.2107
2.4567 0.1940
2.5354 0.1859
2.6142 0.1717
2.6929 0.1641
2.7717 0.1685
2.8504 0.1681
2.9291 0.1614
3.0079 0.1573
3.0866 0.1487
3.1654 0.1370
3.2441 0.1317
3.3228 0.1291
3.4016 0.1227
3.4803 0.1147
3.5591 0.1095
3.6378 0.1121
3.7165 0.1165
3.7953 0.1130
3.8740 0.1101
3.9528 0.1177
