# Y/D U V W
-4.0000 6.4558 -0.0251 -0.1069
-3.9213 6.5171 -0.0307 -0.0957
-3.8425 6.5433 -0.0333 -0.0826
-3.7638 6.5283 -0.0245 -0.0767
-3.6850 6.5077 -0.0055 -0.0874
-3.6063 6.5079 0.0240 -0.1310
-3.5276 6.5424 0.0602 -0.1798
-3.4488 6.5643 0.0894 -0.2027
-3.3701 6.5682 0.1057 -0.1936
-3.2913 6.5881 0.1188 -0.1747
-3.2126 6.6183 0.1426 -0.1527
-3.1339 6.6526 0.1672 -0.1480
-3.0551 6.6964 0.1829 -0.1543
-2.9764 6.7392 0.1947 -0.1511
-2.8976 6.7696 0.2076 -0.1471
-2.8189 6.7740 0.2284 -0.1466
-2.7402 6.7658 0.2539 -0.1489
-2.6614 6.7692 0.2765 -0.1640
-2.5827 6.7743 0.2948 -0.1828
-2.5039 6.7644 0.3066 -0.1846
-2.4252 6.7447 0.3124 -0.1737
-2.3465 6.7278 0.3199 -0.1609
-2.2677 6.7032 0.3330 -0.1651
-2.1890 6.6810 0.3528 -0.1682
-2.1102 6.6675 0.3748 -0.1498
-2.0315 6.6283 0.3909 -0.1216
-1.9528 6.5730 0.4087 -0.0966
-1.8740 6.5131 0.4294 -0.0814
-1.7953 6.4588 0.4400 -0.0694
-1.7165 6.4144 0.4412 -0.0519
-1.6378 6.3820 0.4365 -0.0263
-1.5591 6.3470 0.4338 0.0104
-1.4803 6.3116 0.4423 0.0436
-1.4016 6.3311 0.4560 0.0555
-1.3228 6.3810 0.4678 0.0539
-1.2441 6.3896 0.4683 0.0346
-1.1654 6.3290 0.4478 0.0271
-1.0866 6.2509 0.4145 0.0317
-1.0079 6.1847 0.3959 0.0440
-0.9291 6.1202 0.4051 0.0671
-0.8504 6.0571 0.4314 0.0996
-0.7717 5.9934 0.4644 0.1269
-0.6929 5.9635 0.4915 0.1360
-0.6142 5.9488 0.4986 0.1205
-0.5354 5.9403 0.4999 0.0935
-0.4567 5.9379 0.5110 0.0704
-0.3780 5.9108 0.5206 0.0638
-0.2992 5.8198 0.5272 0.1033
-0.2205 5.6740 0.5267 0.1696
-0.1417 5.5276 0.5031 0.1883
-0.0630 5.4053 0.4654 0.1672
0.0157 5.3052 0.4487 0.1300
0.0945 5.2740 0.4528 0.0804
0.1732 5.2377 0.4458 0.0207
0.2520 5.1529 0.4273 -0.0316
0.3307 5.0462 0.4087 -0.0918
0.4094 4.9387 0.3803 -0.1212
0.4882 4.8802 0.3413 -0.1242
0.5669 4.8907 0.3012 -0.1248
0.6457 4.9733 0.2674 -0.1193
0.7244 5.0803 0.2539 -0.1111
0.8031 5.1513 0.2654 -0.0931
0.8819 5.2457 0.2975 -0.0808
0.9606 5.3884 0.3435 -0.0658
1.0394 5.5189 0.3828 -0.0765
1.1181 5.6651 0.4097 -0.1203
1.1969 5.8377 0.4464 -0.1666
1.2756 5.9675 0.4921 -0.1855
1.3543 6.0634 0.5245 -0.2076
1.4331 6.1426 0.5379 -0.2308
1.5118 6.2239 0.5433 -0.2368
1.5906 6.3170 0.5567 -0.2298
1.6693 6.3787 0.5823 -0.2083
1.7480 6.4406 0.6105 -0.1719
1.8268 6.5354 0.6313 -0.1463
1.9055 6.6142 0.6386 -0.1356
1.9843 6.6369 0.6326 -0.1352
2.0630 6.6352 0.6244 -0.1349
2.1417 6.6103 0.6267 -0.1354
2.2205 6.5605 0.6391 -0.1254
2.2992 6.4879 0.6511 -0.0936
2.3780 6.4062 0.6609 -0.0676
2.4567 6.3684 0.6773 -0.0569
2.5354 6.3483 0.7068 -0.0316
2.6142 6.3356 0.7399 -0.0262
2.6929 6.3435 0.7616 -0.0788
2.7717 6.3738 0.7685 -0.1418
2.8504 6.4193 0.7693 -0.1638
2.9291 6.4934 0.7761 -0.1518
3.0079 6.5765 0.7925 -0.1559
3.0866 6.6077 0.8129 -0.1793
3.1654 6.5885 0.8281 -0.1886
3.2441 6.5602 0.8375 -0.1797
3.3228 6.5373 0.8486 -0.1680
3.4016 6.5214 0.8632 -0.1624
3.4803 6.5147 0.8788 -0.1652
3.5591 6.5138 0.8973 -0.1767
3.6378 6.5143 0.9179 -0.1836
3.7165 6.5161 0.9352 -0.1740
3.7953 6.5267 0.9464 -0.1553
3.8740 6.5410 0.9549 -0.1380
3.9528 6.5518 0.9664 -0.1240
