# Y/D U V W
-4.0000 6.5084 -0.0511 -0.1270
-3.9213 6.5348 -0.0430 -0.1276
-3.8425 6.5535 -0.0257 -0.1224
-3.7638 6.5683 -0.0064 -0.1228
-3.6850 6.5813 0.0108 -0.1240
-3.6063 6.5940 0.0289 -0.1388
-3.5276 6.6194 0.0514 -0.1668
-3.4488 6.6321 0.0695 -0.1817
-3.3701 6.6334 0.0787 -0.1700
-3.2913 6.6513 0.0915 -0.1546
-3.2126 6.6832 0.1157 -0.1433
-3.1339 6.7372 0.1450 -0.1498
-3.0551 6.7856 0.1687 -0.1711
-2.9764 6.8077 0.1847 -0.1765
-2.8976 6.8285 0.1989 -0.1833
-2.8189 6.8429 0.2122 -0.2023
-2.7402 6.8518 0.2243 -0.2146
-2.6614 6.8526 0.2395 -0.2266
-2.5827 6.8382 0.2530 -0.2278
-2.5039 6.8182 0.2571 -0.2250
-2.4252 6.7900 0.2675 -0.2152
-2.3465 6.7454 0.3009 -0.1976
-2.2677 6.6903 0.3421 -0.1733
-2.1890 6.6391 0.3669 -0.1388
-2.1102 6.6117 0.3750 -0.1040
-2.0315 6.5980 0.3752 -0.0976
-1.9528 6.5592 0.3743 -0.1255
-1.8740 6.4983 0.3839 -0.1278
-1.7953 6.4491 0.3981 -0.1101
-1.7165 6.4369 0.4044 -0.0943
-1.6378 6.4350 0.4035 -0.0866
-1.5591 6.4383 0.3995 -0.0813
-1.4803 6.4281 0.4007 -0.0496
-1.4016 6.3788 0.4129 -0.0226
-1.3228 6.3346 0.4302 -0.0160
-1.2441 6.3266 0.4406 0.0056
-1.1654 6.3204 0.4465 0.0498
-1.0866 6.2686 0.4593 0.1062
-1.0079 6.1745 0.4760 0.1489
-0.9291 6.0931 0.4953 0.1600
-0.8504 6.0789 0.5184 0.1477
-0.7717 6.0849 0.5326 0.1369
-0.6929 6.0536 0.5305 0.1244
-0.6142 5.9999 0.5163 0.0875
-0.5354 5.9804 0.5013 0.0738
-0.4567 5.9235 0.5011 0.1307
-0.3780 5.7859 0.5165 0.2073
-0.2992 5.6275 0.5393 0.2087
-0.2205 5.4332 0.5499 0.1666
-0.1417 5.1441 0.5373 0.1569
-0.0630 4.8591 0.5110 0.1299
0.0157 4.6544 0.4767 0.0950
0.0945 4.5146 0.4372 0.0767
0.1732 4.4085 0.3946 0.0379
0.2520 4.3134 0.3560 0.0123
0.3307 4.2594 0.3344 -0.0335
0.4094 4.3053 0.3221 -0.0660
0.4882 4.4272 0.3045 -0.0851
0.5669 4.6100 0.2915 -0.0991
0.6457 4.7923 0.2965 -0.1008
0.7244 4.9590 0.3128 -0.1471
0.8031 5.0932 0.3296 -0.1766
0.8819 5.2260 0.3462 -0.1620
0.9606 5.4057 0.3762 -0.1707
1.0394 5.6288 0.4339 -0.2485
1.1181 5.8528 0.5021 -0.2974
1.1969 6.0738 0.5533 -0.2616
1.2756 6.2828 0.5826 -0.2208
1.3543 6.4333 0.6057 -0.2191
1.4331 6.5393 0.6303 -0.2262
1.5118 6.6204 0.6440 -0.2109
1.5906 6.6695 0.6394 -0.1668
1.6693 6.6884 0.6265 -0.1175
1.7480 6.6815 0.6187 -0.0929
1.8268 6.6635 0.6222 -0.0919
1.9055 6.6447 0.6346 -0.0766
1.9843 6.6163 0.6487 -0.0377
2.0630 6.5695 0.6562 -0.0136
2.1417 6.5118 0.6545 -0.0117
2.2205 6.4672 0.6524 -0.0273
2.2992 6.4291 0.6553 -0.0517
2.3780 6.4004 0.6624 -0.0653
2.4567 6.3963 0.6780 -0.0746
2.5354 6.4172 0.7026 -0.1008
2.6142 6.4572 0.7274 -0.1390
2.6929 6.5091 0.7463 -0.1677
2.7717 6.5659 0.7592 -0.1756
2.8504 6.5944 0.7703 -0.1692
2.9291 6.5804 0.7877 -0.1601
3.0079 6.5529 0.8143 -0.1563
3.0866 6.5440 0.8438 -0.1583
3.1654 6.5494 0.8676 -0.1623
3.2441 6.5503 0.8830 -0.1712
3.3228 6.5479 0.8966 -0.1855
3.4016 6.5519 0.9139 -0.1951
3.4803 6.5564 0.9302 -0.1822
3.5591 6.5590 0.9391 -0.1516
3.6378 6.5650 0.9432 -0.1279
3.7165 6.5701 0.9484 -0.1202
3.7953 6.5751 0.9553 -0.1241
3.8740 6.5894 0.9627 -0.1313
3.9528 6.6033 0.9677 -0.1271
