# Y/D U V W
-4.0000 6.3580 0.0357 -0.0917
-3.9213 6.3884 0.0304 -0.0809
-3.8425 6.3976 0.0294 -0.0828
-3.7638 6.4032 0.0343 -0.0881
-3.6850 6.4002 0.0444 -0.0919
-3.6063 6.3864 0.0677 -0.1072
-3.5276 6.3796 0.0956 -0.1190
-3.4488 6.3700 0.1122 -0.1289
-3.3701 6.3666 0.1214 -0.1471
-3.2913 6.3726 0.1270 -0.1597
-3.2126 6.4099 0.1341 -0.1760
-3.1339 6.4731 0.1479 -0.1883
-3.0551 6.5270 0.1624 -0.1949
-2.9764 6.5613 0.1749 -0.1924
-2.8976 6.5897 0.1865 -0.1853
-2.8189 6.5977 0.1978 -0.1752
-2.7402 6.5830 0.2134 -0.1665
-2.6614 6.5566 0.2333 -0.1537
-2.5827 6.5367 0.2490 -0.1412
-2.5039 6.5358 0.2621 -0.1358
-2.4252 6.5547 0.2800 -0.1279
-2.3465 6.5876 0.2991 -0.1238
-2.2677 6.6010 0.3180 -0.1230
-2.1890 6.5838 0.3385 -0.1213
-2.1102 6.5651 0.3528 -0.1068
-2.0315 6.5633 0.3587 -0.0916
-1.9528 6.5541 0.3638 -0.0809
-1.8740 6.5356 0.3704 -0.0760
-1.7953 6.5226 0.3771 -0.0939
-1.7165 6.4939 0.3904 -0.1196
-1.6378 6.4564 0.4147 -0.1106
-1.5591 6.4236 0.4392 -0.0818
-1.4803 6.4113 0.4517 -0.0439
-1.4016 6.3728 0.4467 -0.0054
-1.3228 6.2885 0.4291 0.0204
-1.2441 6.1891 0.4069 0.0250
-1.1654 6.1478 0.3887 0.0404
-1.0866 6.1473 0.3776 0.0853
-1.0079 6.1384 0.3692 0.1014
-0.9291 6.1179 0.3623 0.0562
-0.8504 6.0703 0.3484 0.0323
-0.7717 6.0148 0.3368 0.0564
-0.6929 5.9581 0.3461 0.1053
-0.6142 5.8806 0.3644 0.1439
-0.5354 5.7995 0.3713 0.1439
-0.4567 5.7577 0.3707 0.1243
-0.3780 5.7404 0.3730 0.1201
-0.2992 5.7288 0.3748 0.1239
-0.2205 5.7027 0.3757 0.1301
-0.1417 5.6420 0.3770 0.1458
-0.0630 5.5554 0.3706 0.1652
0.0157 5.4934 0.3531 0.1591
0.0945 5.4869 0.3366 0.0961
0.1732 5.5067 0.3354 0.0239
0.2520 5.4828 0.3511 0.0141
0.3307 5.4331 0.3718 0.0450
0.4094 5.3962 0.3827 0.0394
0.4882 5.4026 0.3771 0.0037
0.5669 5.4456 0.3593 -0.0497
0.6457 5.5094 0.3358 -0.0990
0.7244 5.5817 0.3140 -0.1406
0.8031 5.6432 0.3034 -0.1578
0.8819 5.6994 0.3039 -0.1513
0.9606 5.7226 0.3092 -0.1551
1.0394 5.7679 0.3191 -0.1768
1.1181 5.8345 0.3423 -0.1774
1.1969 5.8910 0.3760 -0.1471
1.2756 5.9310 0.4035 -0.1266
1.3543 5.9716 0.4207 -0.1335
1.4331 6.0431 0.4395 -0.1475
1.5118 6.1225 0.4668 -0.1513
1.5906 6.1635 0.4921 -0.1485
1.6693 6.2025 0.5096 -0.1486
1.7480 6.2764 0.5276 -0.1576
1.8268 6.3508 0.5462 -0.1642
1.9055 6.4078 0.5592 -0.1775
1.9843 6.4522 0.5705 -0.1886
2.0630 6.4783 0.5906 -0.1800
2.1417 6.4941 0.6168 -0.1659
2.2205 6.5148 0.6356 -0.1645
2.2992 6.5342 0.6412 -0.1673
2.3780 6.5303 0.6375 -0.1595
2.4567 6.5203 0.6372 -0.1458
2.5354 6.5056 0.6494 -0.1369
2.6142 6.4694 0.6707 -0.1307
2.6929 6.4134 0.6886 -0.1180
2.7717 6.3782 0.6936 -0.1063
2.8504 6.4008 0.6958 -0.0893
2.9291 6.4106 0.7061 -0.0897
3.0079 6.3997 0.7200 -0.0929
3.0866 6.4042 0.7322 -0.0802
3.1654 6.4189 0.7445 -0.0692
3.2441 6.4388 0.7652 -0.0736
3.3228 6.4766 0.8002 -0.0948
3.4016 6.5308 0.8408 -0.1292
3.4803 6.5868 0.8744 -0.1701
3.5591 6.6245 0.8985 -0.2065
3.6378 6.6296 0.9160 -0.2179
3.7165 6.6041 0.9302 -0.1972
3.7953 6.5686 0.9443 -0.1729
3.8740 6.5482 0.9571 -0.1664
3.9528 6.5452 0.9649 -0.1632
