# Y/D U V W
-4.0000 6.1982 0.1331 -0.0187
-3.9213 6.2392 0.1311 -0.0657
-3.8425 6.2636 0.1364 -0.0903
-3.7638 6.2789 0.1420 -0.0996
-3.6850 6.3067 0.1470 -0.1007
-3.6063 6.3581 0.1601 -0.1087
-3.5276 6.4062 0.1823 -0.1240
-3.4488 6.4260 0.2065 -0.1450
-3.3701 6.4343 0.2306 -0.1440
-3.2913 6.4364 0.2502 -0.1286
-3.2126 6.4580 0.2581 -0.1263
-3.1339 6.4784 0.2546 -0.1442
-3.0551 6.4869 0.2533 -0.1742
-2.9764 6.5025 0.2571 -0.1836
-2.8976 6.5150 0.2557 -0.1704
-2.8189 6.5179 0.2485 -0.1564
-2.7402 6.5278 0.2450 -0.1532
-2.6614 6.5452 0.2456 -0.1794
-2.5827 6.5321 0.2415 -0.2257
-2.5039 6.5052 0.2317 -0.2354
-2.4252 6.4631 0.2253 -0.2149
-2.3465 6.4289 0.2263 -0.1886
-2.2677 6.4298 0.2339 -0.1642
-2.1890 6.4569 0.2543 -0.1787
-2.1102 6.4726 0.2875 -0.1891
-2.0315 6.4554 0.3201 -0.1556
-1.9528 6.4246 0.3441 -0.1089
-1.8740 6.4061 0.3592 -0.0854
-1.7953 6.4056 0.3720 -0.0785
-1.7165 6.3936 0.3872 -0.0553
-1.6378 6.3586 0.4005 -0.0400
-1.5591 6.3405 0.4041 -0.0362
-1.4803 6.3672 0.4050 -0.0518
-1.4016 6.3722 0.4114 -0.0582
-1.3228 6.3410 0.4139 -0.0191
-1.2441 6.2946 0.4129 0.0473
-1.1654 6.2666 0.4183 0.0863
-1.0866 6.2322 0.4272 0.1118
-1.0079 6.1729 0.4227 0.1401
-0.9291 6.1016 0.3971 0.1566
-0.8504 6.0208 0.3738 0.1347
-0.7717 5.9611 0.3752 0.1009
-0.6929 5.9322 0.3836 0.1083
-0.6142 5.9502 0.3921 0.0966
-0.5354 5.9886 0.4096 0.0572
-0.4567 5.9775 0.4204 0.0479
-0.3780 5.9463 0.4117 0.0424
-0.2992 5.9156 0.3840 0.0662
-0.2205 5.8677 0.3437 0.1213
-0.1417 5.8282 0.3004 0.1432
-0.0630 5.7699 0.2713 0.1399
0.0157 5.7028 0.2759 0.1587
0.0945 5.6416 0.3087 0.1579
0.1732 5.6051 0.3543 0.1320
0.2520 5.6161 0.4016 0.0978
0.3307 5.6746 0.4373 0.0629
0.4094 5.7434 0.4593 0.0311
0.4882 5.7623 0.4759 0.0062
0.5669 5.7301 0.4886 -0.0052
0.6457 5.7067 0.4852 -0.0175
0.7244 5.7360 0.4601 -0.0313
0.8031 5.7893 0.4232 -0.0416
0.8819 5.8214 0.3874 -0.0553
0.9606 5.8340 0.3688 -0.0788
1.0394 5.8559 0.3758 -0.1202
1.1181 5.9190 0.3973 -0.1781
1.1969 6.0060 0.4218 -0.2438
1.2756 6.0714 0.4438 -0.2851
1.3543 6.0914 0.4622 -0.2973
1.4331 6.0728 0.4725 -0.2904
1.5118 6.0366 0.4729 -0.2729
1.5906 6.0049 0.4705 -0.2558
1.6693 5.9785 0.4697 -0.2272
1.7480 5.9672 0.4793 -0.1872
1.8268 5.9711 0.5049 -0.1349
1.9055 5.9467 0.5382 -0.0872
1.9843 5.8941 0.5614 -0.0661
2.0630 5.8562 0.5665 -0.0646
2.1417 5.8462 0.5610 -0.0653
2.2205 5.8612 0.5501 -0.0558
2.2992 5.9145 0.5477 -0.0577
2.3780 5.9706 0.5711 -0.0742
2.4567 6.0027 0.6084 -0.0861
2.5354 6.0189 0.6399 -0.1000
2.6142 6.0526 0.6581 -0.1201
2.6929 6.1049 0.6696 -0.1092
2.7717 6.1645 0.6911 -0.0831
2.8504 6.2301 0.7218 -0.0987
2.9291 6.3170 0.7517 -0.1416
3.0079 6.4017 0.7736 -0.1686
3.0866 6.4377 0.7803 -0.1636
3.1654 6.4328 0.7771 -0.1482
3.2441 6.4170 0.7768 -0.1464
3.3228 6.4049 0.7856 -0.1514
3.4016 6.4023 0.8020 -0.1488
3.4803 6.4098 0.8194 -0.1434
3.5591 6.4233 0.8320 -0.1373
3.6378 6.4352 0.8348 -0.1314
3.7165 6.4360 0.8315 -0.1317
3.7953 6.4359 0.8295 -0.1181
3.8740 6.4467 0.8280 -0.0873
3.9528 6.4543 0.8295 -0.0552
