# Y/D TKE
-4.0000 0.3545
-3.9213 0.3588
-3.8425 0.3600
-3.7638 0.3530
-3.6850 0.3405
-3.6063 0.3210
-3.5276 0.3101
-3.4488 0.3065
-3.3701 0.3145
-3.2913 0.3234
-3.2126 0.3079
-3.1339 0.2967
-3.0551 0.3093
-2.9764 0.3404
-2.8976 0.3525
-2.8189 0.3172
-2.7402 0.2906
-2.6614 0.2839
-2.5827 0.2521
-2.5039 0.2300
-2.4252 0.2334
-2.3465 0.2503
-2.2677 0.2649
-2.1890 0.2774
-2.1102 0.2808
-2.0315 0.3028
-1.9528 0.3256
-1.8740 0.3230
-1.7953 0.3051
-1.7165 0.3000
-1.6378 0.3142
-1.5591 0.3367
-1.4803 0.3392
-1.4016 0.3347
-1.3228 0.3215
-1.2441 0.3065
-1.1654 0.2889
-1.0866 0.2778
-1.0079 0.2807
-0.9291 0.2909
-0.8504 0.2866
-0.7717 0.2754
-0.6929 0.2823
-0.6142 0.3082
-0.5354 0.3376
-0.4567 0.3500
-0.3780 0.3556
-0.2992 0.3980
-0.2205 0.4634
-0.1417 0.5336
-0.0630 0.5949
0.0157 0.6075
0.0945 0.5716
0.1732 0.5728
0.2520 0.5964
0.3307 0.6064
0.4094 0.6247
0.4882 0.6508
0.5669 0.6433
0.6457 0.6198
0.7244 0.5785
0.8031 0.5400
0.8819 0.5272
0.9606 0.5094
1.0394 0.5010
1.1181 0.5380
1.1969 0.5849
1.2756 0.5892
1.3543 0.5821
1.4331 0.5715
1.5118 0.5385
1.5906 0.4767
1.6693 0.4048
1.7480 0.3502
1.8268 0.3137
1.9055 0.2776
1.9843 0.2444
2.0630 0.2259
2.1417 0.2158
2.2205 0.2202
2.2992 0.2335
2.3780 0.2457
2.4567 0.2610
2.5354 0.2995
2.6142 0.3238
2.6929 0.3086
2.7717 0.2970
2.8504 0.2802
2.9291 0.2597
3.0079 0.2403
3.0866 0.2270
3.1654 0.2257
3.2441 0.2322
3.3228 0.2335
3.4016 0.2367
3.4803 0.2405
3.5591 0.2390
3.6378 0.2363
3.7165 0.2408
3.7953 0.2543
3.8740 0.2669
3.9528 0.2728
