# Y/D U V W
-4.0000 6.2492 0.3325 0.0481
-3.9213 6.3207 0.3191 0.0200
-3.8425 6.3978 0.3129 -0.0037
-3.7638 6.4789 0.3128 -0.0306
-3.6850 6.5778 0.3126 -0.0647
-3.6063 6.6705 0.3164 -0.0816
-3.5276 6.7138 0.3314 -0.0830
-3.4488 6.7367 0.3549 -0.0777
-3.3701 6.7527 0.3796 -0.0507
-3.2913 6.7693 0.3956 -0.0278
-3.2126 6.8102 0.3986 -0.0466
-3.1339 6.8823 0.3989 -0.0919
-3.0551 6.9183 0.4066 -0.1170
-2.9764 6.9035 0.4213 -0.1025
-2.8976 6.8769 0.4377 -0.0777
-2.8189 6.8411 0.4534 -0.0685
-2.7402 6.8089 0.4685 -0.0678
-2.6614 6.7754 0.4761 -0.0681
-2.5827 6.7269 0.4741 -0.0653
-2.5039 6.6572 0.4682 -0.0597
-2.4252 6.5833 0.4618 -0.0442
-2.3465 6.5420 0.4668 -0.0370
-2.2677 6.5502 0.4848 -0.0365
-2.1890 6.5730 0.5021 -0.0285
-2.1102 6.5766 0.5099 -0.0189
-2.0315 6.5748 0.5059 -0.0117
-1.9528 6.5781 0.5000 -0.0122
-1.8740 6.5970 0.5036 -0.0321
-1.7953 6.6215 0.5185 -0.0553
-1.7165 6.6206 0.5415 -0.0537
-1.6378 6.5852 0.5594 -0.0135
-1.5591 6.5345 0.5619 0.0525
-1.4803 6.4824 0.5575 0.1058
-1.4016 6.4641 0.5590 0.0881
-1.3228 6.4800 0.5637 0.0245
-1.2441 6.5192 0.5628 -0.0222
-1.1654 6.5493 0.5588 -0.0473
-1.0866 6.5579 0.5589 -0.0670
-1.0079 6.5711 0.5673 -0.0665
-0.9291 6.5811 0.5802 -0.0451
-0.8504 6.5838 0.5974 -0.0361
-0.7717 6.5795 0.6204 -0.0418
-0.6929 6.5852 0.6464 -0.0544
-0.6142 6.5883 0.6752 -0.0626
-0.5354 6.5758 0.7037 -0.0625
-0.4567 6.5350 0.7323 -0.0587
-0.3780 6.4102 0.7670 -0.0354
-0.2992 6.1954 0.7839 -0.0199
-0.2205 5.8119 0.7585 -0.0095
-0.1417 5.3370 0.7010 0.1097
-0.0630 4.9228 0.6161 0.3496
0.0157 4.5173 0.4919 0.5048
0.0945 4.1139 0.3473 0.4689
0.1732 3.8107 0.2368 0.3229
0.2520 3.6195 0.1883 0.2181
0.3307 3.5579 0.1789 0.1656
0.4094 3.5602 0.1704 0.1353
0.4882 3.6337 0.1526 0.0947
0.5669 3.7664 0.1425 0.0032
0.6457 3.9681 0.1690 -0.0485
0.7244 4.2918 0.2346 -0.0611
0.8031 4.6948 0.2972 -0.1064
0.8819 5.0355 0.3249 -0.1659
0.9606 5.3442 0.3382 -0.1983
1.0394 5.6125 0.3682 -0.1618
1.1181 5.8186 0.4076 -0.1025
1.1969 5.9786 0.4339 -0.0738
1.2756 6.0765 0.4413 -0.0716
1.3543 6.1324 0.4450 -0.0805
1.4331 6.1492 0.4583 -0.0846
1.5118 6.1407 0.4808 -0.0767
1.5906 6.1363 0.5069 -0.0509
1.6693 6.1180 0.5316 0.0036
1.7480 6.0799 0.5556 0.0571
1.8268 6.0313 0.5720 0.0745
1.9055 5.9969 0.5711 0.0664
1.9843 5.9618 0.5619 0.0440
2.0630 5.9127 0.5556 0.0414
2.1417 5.8478 0.5504 0.0621
2.2205 5.7909 0.5406 0.0811
2.2992 5.7656 0.5229 0.0969
2.3780 5.7215 0.5056 0.0973
2.4567 5.6609 0.4944 0.0812
2.5354 5.6345 0.4842 0.0491
2.6142 5.6248 0.4728 0.0300
2.6929 5.5854 0.4645 0.0480
2.7717 5.5070 0.4594 0.0891
2.8504 5.4323 0.4535 0.1097
2.9291 5.3879 0.4515 0.1046
3.0079 5.3900 0.4578 0.0861
3.0866 5.4378 0.4686 0.0441
3.1654 5.4786 0.4772 0.0074
3.2441 5.4787 0.4766 0.0139
3.3228 5.4520 0.4646 0.0563
3.4016 5.4018 0.4495 0.0839
3.4803 5.3208 0.4311 0.0698
3.5591 5.2565 0.4036 0.0607
3.6378 5.2305 0.3716 0.0601
3.7165 5.2234 0.3405 0.0558
3.7953 5.2203 0.3207 0.0546
3.8740 5.2155 0.3161 0.0572
3.9528 5.2534 0.3220 0.0572
