# Y/D TKE
-4.0000 0.4439
-3.9213 0.4038
-3.8425 0.3603
-3.7638 0.3099
-3.6850 0.2762
-3.6063 0.2852
-3.5276 0.3204
-3.4488 0.3432
-3.3701 0.3510
-3.2913 0.3647
-3.2126 0.3588
-3.1339 0.3418
-3.0551 0.3267
-2.9764 0.3343
-2.8976 0.3229
-2.8189 0.2866
-2.7402 0.2541
-2.6614 0.2360
-2.5827 0.2370
-2.5039 0.2540
-2.4252 0.2747
-2.3465 0.2932
-2.2677 0.2938
-2.1890 0.2941
-2.1102 0.2963
-2.0315 0.2996
-1.9528 0.3059
-1.8740 0.3006
-1.7953 0.2925
-1.7165 0.3054
-1.6378 0.3322
-1.5591 0.3456
-1.4803 0.3599
-1.4016 0.3699
-1.3228 0.3450
-1.2441 0.3105
-1.1654 0.2849
-1.0866 0.2806
-1.0079 0.2770
-0.9291 0.2682
-0.8504 0.2711
-0.7717 0.2803
-0.6929 0.2979
-0.6142 0.3194
-0.5354 0.3463
-0.4567 0.4094
-0.3780 0.5046
-0.2992 0.5744
-0.2205 0.5989
-0.1417 0.6565
-0.0630 0.7669
0.0157 0.8391
0.0945 0.8807
0.1732 0.8718
0.2520 0.7923
0.3307 0.6618
0.4094 0.5950
0.4882 0.6129
0.5669 0.6992
0.6457 0.7622
0.7244 0.8355
0.8031 0.8155
0.8819 0.7616
0.9606 0.7426
1.0394 0.6753
1.1181 0.5980
1.1969 0.5843
1.2756 0.5272
1.3543 0.4468
1.4331 0.3743
1.5118 0.3045
1.5906 0.2729
1.6693 0.2427
1.7480 0.2284
1.8268 0.2448
1.9055 0.2718
1.9843 0.2823
2.0630 0.2923
2.1417 0.2968
2.2205 0.2920
2.2992 0.2918
2.3780 0.2776
2.4567 0.2452
2.5354 0.2191
2.6142 0.2076
2.6929 0.1951
2.7717 0.1918
2.8504 0.2036
2.9291 0.2220
3.0079 0.2349
3.0866 0.2382
3.1654 0.2367
3.2441 0.2415
3.3228 0.2383
3.4016 0.2334
3.4803 0.2296
3.5591 0.2250
3.6378 0.2088
3.7165 0.1992
3.7953 0.2031
3.8740 0.2185
3.9528 0.2383
