# Y/D U V W
-4.0000 6.2869 0.3428 0.0506
-3.9213 6.3094 0.3460 0.0148
-3.8425 6.3506 0.3517 -0.0141
-3.7638 6.4158 0.3521 -0.0421
-3.6850 6.5075 0.3468 -0.0658
-3.6063 6.6043 0.3389 -0.0758
-3.5276 6.6736 0.3328 -0.0876
-3.4488 6.7109 0.3418 -0.0898
-3.3701 6.7280 0.3694 -0.0403
-3.2913 6.7472 0.3952 -0.0016
-3.2126 6.7687 0.4012 -0.0151
-3.1339 6.8120 0.3959 -0.0535
-3.0551 6.8556 0.3952 -0.0849
-2.9764 6.8587 0.4034 -0.0944
-2.8976 6.8334 0.4150 -0.0838
-2.8189 6.8006 0.4264 -0.0680
-2.7402 6.7886 0.4402 -0.0552
-2.6614 6.7929 0.4570 -0.0629
-2.5827 6.7890 0.4753 -0.0765
-2.5039 6.7629 0.4859 -0.0775
-2.4252 6.6961 0.4794 -0.0701
-2.3465 6.6022 0.4644 -0.0603
-2.2677 6.5520 0.4624 -0.0589
-2.1890 6.5610 0.4745 -0.0444
-2.1102 6.5780 0.4815 -0.0304
-2.0315 6.5772 0.4879 -0.0217
-1.9528 6.5636 0.4970 -0.0090
-1.8740 6.5470 0.4985 -0.0046
-1.7953 6.5456 0.5011 -0.0179
-1.7165 6.5633 0.5162 -0.0415
-1.6378 6.5820 0.5417 -0.0501
-1.5591 6.5384 0.5623 -0.0213
-1.4803 6.4449 0.5662 0.0369
-1.4016 6.4092 0.5607 0.0865
-1.3228 6.4528 0.5564 0.0833
-1.2441 6.5050 0.5533 0.0332
-1.1654 6.5349 0.5518 -0.0316
-1.0866 6.5498 0.5555 -0.0802
-1.0079 6.5617 0.5633 -0.0991
-0.9291 6.5726 0.5744 -0.0919
-0.8504 6.5864 0.5887 -0.0773
-0.7717 6.5861 0.6026 -0.0569
-0.6929 6.5520 0.6181 -0.0394
-0.6142 6.5224 0.6465 -0.0326
-0.5354 6.5100 0.6908 -0.0264
-0.4567 6.4766 0.7308 -0.0346
-0.3780 6.3785 0.7457 -0.0575
-0.2992 6.2533 0.7383 -0.0642
-0.2205 6.1065 0.7222 -0.0150
-0.1417 5.8798 0.7066 0.0709
-0.0630 5.5873 0.6864 0.1665
0.0157 5.2433 0.6467 0.2359
0.0945 4.9302 0.5720 0.2935
0.1732 4.5755 0.4661 0.2990
0.2520 4.2583 0.3768 0.2520
0.3307 4.0305 0.3348 0.1970
0.4094 3.8723 0.3203 0.1532
0.4882 3.8295 0.3195 0.1313
0.5669 3.8907 0.3223 0.1232
0.6457 4.0375 0.3296 0.1020
0.7244 4.2185 0.3548 0.0672
0.8031 4.4675 0.3813 0.0052
0.8819 4.7718 0.3772 -0.0624
0.9606 5.0937 0.3431 -0.1366
1.0394 5.4206 0.3293 -0.2042
1.1181 5.6843 0.3647 -0.1918
1.1969 5.8526 0.4178 -0.1167
1.2756 5.9476 0.4537 -0.0640
1.3543 6.0155 0.4682 -0.0603
1.4331 6.0605 0.4705 -0.0774
1.5118 6.0818 0.4726 -0.0847
1.5906 6.0920 0.4868 -0.0755
1.6693 6.0802 0.5098 -0.0372
1.7480 6.0538 0.5269 0.0177
1.8268 6.0147 0.5377 0.0598
1.9055 5.9702 0.5438 0.0873
1.9843 5.9262 0.5458 0.0833
2.0630 5.8712 0.5476 0.0545
2.1417 5.8314 0.5437 0.0470
2.2205 5.7921 0.5340 0.0694
2.2992 5.7508 0.5229 0.0926
2.3780 5.7186 0.5107 0.0924
2.4567 5.6613 0.4983 0.0879
2.5354 5.6121 0.4888 0.0691
2.6142 5.5956 0.4836 0.0364
2.6929 5.5977 0.4841 0.0258
2.7717 5.5687 0.4900 0.0441
2.8504 5.4898 0.4893 0.0823
2.9291 5.4150 0.4821 0.1132
3.0079 5.3860 0.4799 0.1188
3.0866 5.4034 0.4816 0.0989
3.1654 5.4396 0.4828 0.0628
3.2441 5.4445 0.4823 0.0365
3.3228 5.4265 0.4781 0.0302
3.4016 5.4080 0.4703 0.0380
3.4803 5.3744 0.4607 0.0408
3.5591 5.3276 0.4489 0.0292
3.6378 5.2931 0.4310 0.0306
3.7165 5.2670 0.3984 0.0300
3.7953 5.2503 0.3581 0.0387
3.8740 5.2073 0.3292 0.0626
3.9528 5.1954 0.3179 0.0743
