# Y/D U V W
-4.0000 6.4181 0.3817 0.0483
-3.9213 6.4502 0.3888 0.0297
-3.8425 6.4670 0.3938 0.0146
-3.7638 6.4541 0.3948 -0.0036
-3.6850 6.4586 0.3956 -0.0254
-3.6063 6.4938 0.3900 -0.0405
-3.5276 6.5349 0.3751 -0.0416
-3.4488 6.5804 0.3580 -0.0441
-3.3701 6.6421 0.3425 -0.0375
-3.2913 6.7023 0.3331 -0.0276
-3.2126 6.7616 0.3384 -0.0180
-3.1339 6.8054 0.3636 -0.0065
-3.0551 6.8051 0.3950 -0.0089
-2.9764 6.7862 0.4118 -0.0364
-2.8976 6.7610 0.4098 -0.0593
-2.8189 6.7318 0.4009 -0.0389
-2.7402 6.7065 0.4011 -0.0007
-2.6614 6.7006 0.4139 -0.0003
-2.5827 6.7164 0.4292 -0.0159
-2.5039 6.7488 0.4470 -0.0457
-2.4252 6.7697 0.4704 -0.0825
-2.3465 6.7815 0.4910 -0.0987
-2.2677 6.7756 0.4986 -0.0778
-2.1890 6.7422 0.4923 -0.0534
-2.1102 6.7012 0.4891 -0.0616
-2.0315 6.6536 0.4984 -0.0738
-1.9528 6.5976 0.5004 -0.0580
-1.8740 6.5391 0.4868 -0.0207
-1.7953 6.5150 0.4713 0.0230
-1.7165 6.5012 0.4613 0.0379
-1.6378 6.4769 0.4581 0.0295
-1.5591 6.4519 0.4637 0.0229
-1.4803 6.4585 0.4758 0.0207
-1.4016 6.4682 0.4927 0.0137
-1.3228 6.4360 0.5046 0.0075
-1.2441 6.3777 0.4991 0.0088
-1.1654 6.3406 0.4856 0.0309
-1.0866 6.3374 0.4808 0.0652
-1.0079 6.3598 0.4958 0.0598
-0.9291 6.4182 0.5296 -0.0040
-0.8504 6.4876 0.5695 -0.0749
-0.7717 6.5313 0.6028 -0.1048
-0.6929 6.5443 0.6212 -0.0873
-0.6142 6.5376 0.6194 -0.0686
-0.5354 6.5211 0.5999 -0.0600
-0.4567 6.4745 0.5715 -0.0612
-0.3780 6.3930 0.5485 -0.0425
-0.2992 6.2749 0.5316 0.0221
-0.2205 6.1130 0.5190 0.0762
-0.1417 5.9747 0.5104 0.1039
-0.0630 5.8402 0.5055 0.0979
0.0157 5.7289 0.5123 0.0765
0.0945 5.6503 0.5380 0.0634
0.1732 5.5883 0.5708 0.0587
0.2520 5.4849 0.5782 0.0627
0.3307 5.3216 0.5611 0.0785
0.4094 5.1478 0.5466 0.1021
0.4882 5.0321 0.5447 0.0948
0.5669 4.9810 0.5473 0.0654
0.6457 4.9457 0.5526 0.0094
0.7244 4.9146 0.5605 -0.0471
0.8031 4.8618 0.5590 -0.0818
0.8819 4.8130 0.5433 -0.0833
0.9606 4.8109 0.5121 -0.0593
1.0394 4.8479 0.4634 -0.0193
1.1181 4.9383 0.4134 0.0181
1.1969 5.1302 0.3863 0.0259
1.2756 5.3479 0.3781 0.0029
1.3543 5.5135 0.3692 -0.0178
1.4331 5.6543 0.3707 -0.0234
1.5118 5.7896 0.4010 -0.0627
1.5906 5.8870 0.4445 -0.0976
1.6693 5.9426 0.4737 -0.0913
1.7480 5.9549 0.4768 -0.0713
1.8268 5.9382 0.4631 -0.0518
1.9055 5.9036 0.4490 -0.0164
1.9843 5.8535 0.4466 0.0332
2.0630 5.8154 0.4615 0.0819
2.1417 5.8092 0.4868 0.0991
2.2205 5.8010 0.5043 0.0958
2.2992 5.7489 0.5074 0.1024
2.3780 5.6599 0.4988 0.1197
2.4567 5.5670 0.4826 0.1366
2.5354 5.5208 0.4738 0.1328
2.6142 5.5326 0.4799 0.1037
2.6929 5.5407 0.4937 0.0577
2.7717 5.5332 0.5010 0.0257
2.8504 5.5020 0.4885 0.0187
2.9291 5.4619 0.4579 0.0233
3.0079 5.4372 0.4251 0.0375
3.0866 5.4055 0.4032 0.0654
3.1654 5.3710 0.3878 0.0896
3.2441 5.3741 0.3687 0.0959
3.3228 5.4177 0.3537 0.0909
3.4016 5.4539 0.3493 0.0875
3.4803 5.4451 0.3437 0.0884
3.5591 5.3921 0.3410 0.0655
3.6378 5.3435 0.3513 0.0274
3.7165 5.3237 0.3666 0.0050
3.7953 5.3076 0.3773 -0.0039
3.8740 5.2872 0.3783 -0.0095
3.9528 5.2882 0.3763 0.0019
