# Y/D U V W
-4.0000 6.6384 0.3505 -0.0477
-3.9213 6.6175 0.3533 -0.0259
-3.8425 6.5902 0.3764 -0.0007
-3.7638 6.5783 0.4088 0.0100
-3.6850 6.5723 0.4282 0.0169
-3.6063 6.5417 0.4245 0.0187
-3.5276 6.4951 0.4202 0.0229
-3.4488 6.4950 0.4358 0.0477
-3.3701 6.5128 0.4595 0.0623
-3.2913 6.5224 0.4769 0.0442
-3.2126 6.5702 0.4898 0.0046
-3.1339 6.6409 0.5030 -0.0348
-3.0551 6.7207 0.5118 -0.0802
-2.9764 6.7942 0.5131 -0.1231
-2.8976 6.8314 0.5060 -0.1451
-2.8189 6.8490 0.4857 -0.1404
-2.7402 6.8318 0.4575 -0.1065
-2.6614 6.7980 0.4309 -0.0865
-2.5827 6.7674 0.4067 -0.0759
-2.5039 6.7298 0.3897 -0.0431
-2.4252 6.6907 0.3869 -0.0038
-2.3465 6.6520 0.3941 0.0284
-2.2677 6.6236 0.4042 0.0328
-2.1890 6.6069 0.4147 0.0211
-2.1102 6.5945 0.4290 0.0085
-2.0315 6.5931 0.4496 -0.0051
-1.9528 6.5861 0.4650 -0.0112
-1.8740 6.5934 0.4665 0.0010
-1.7953 6.6269 0.4602 0.0093
-1.7165 6.6388 0.4533 -0.0008
-1.6378 6.6127 0.4439 -0.0161
-1.5591 6.5684 0.4286 -0.0239
-1.4803 6.5267 0.4142 0.0008
-1.4016 6.4741 0.4091 0.0336
-1.3228 6.4026 0.4052 0.0303
-1.2441 6.3787 0.3968 0.0145
-1.1654 6.4110 0.3939 0.0055
-1.0866 6.4320 0.3999 0.0058
-1.0079 6.4294 0.4095 0.0070
-0.9291 6.4188 0.4186 0.0137
-0.8504 6.4038 0.4274 0.0378
-0.7717 6.3785 0.4352 0.0737
-0.6929 6.3407 0.4432 0.0949
-0.6142 6.3148 0.4641 0.0914
-0.5354 6.3236 0.5020 0.0520
-0.4567 6.3566 0.5393 -0.0048
-0.3780 6.3980 0.5632 -0.0411
-0.2992 6.4349 0.5818 -0.0533
-0.2205 6.4540 0.6028 -0.0569
-0.1417 6.4470 0.6239 -0.0508
-0.0630 6.4048 0.6424 -0.0326
0.0157 6.3354 0.6533 -0.0180
0.0945 6.2734 0.6546 -0.0292
0.1732 6.2051 0.6450 -0.0438
0.2520 6.1184 0.6226 -0.0343
0.3307 6.0736 0.5912 -0.0296
0.4094 6.0949 0.5612 -0.0159
0.4882 6.0989 0.5401 -0.0083
0.5669 6.0402 0.5261 -0.0178
0.6457 5.9287 0.5112 0.0032
0.7244 5.7939 0.4958 0.0739
0.8031 5.6721 0.4892 0.1319
0.8819 5.5682 0.4846 0.1203
0.9606 5.4396 0.4743 0.0919
1.0394 5.3352 0.4642 0.0695
1.1181 5.2839 0.4614 0.0562
1.1969 5.2839 0.4697 0.0254
1.2756 5.3051 0.4826 -0.0140
1.3543 5.3205 0.4837 -0.0167
1.4331 5.3106 0.4671 0.0124
1.5118 5.2657 0.4409 0.0356
1.5906 5.2470 0.4202 0.0646
1.6693 5.2782 0.4134 0.0940
1.7480 5.3274 0.4169 0.0968
1.8268 5.3820 0.4206 0.0599
1.9055 5.4423 0.4149 0.0397
1.9843 5.4970 0.4011 0.0379
2.0630 5.5457 0.3855 0.0230
2.1417 5.5644 0.3711 -0.0076
2.2205 5.5577 0.3567 -0.0256
2.2992 5.5511 0.3454 -0.0335
2.3780 5.5562 0.3462 -0.0430
2.4567 5.5693 0.3654 -0.0361
2.5354 5.5470 0.3908 -0.0005
2.6142 5.5035 0.4035 0.0212
2.6929 5.4578 0.4010 0.0216
2.7717 5.4114 0.3826 0.0306
2.8504 5.3841 0.3643 0.0527
2.9291 5.3722 0.3635 0.0923
3.0079 5.3378 0.3683 0.1358
3.0866 5.2852 0.3666 0.1567
3.1654 5.2713 0.3569 0.1567
3.2441 5.2778 0.3452 0.1326
3.3228 5.2995 0.3331 0.1049
3.4016 5.3185 0.3168 0.0829
3.4803 5.3228 0.2973 0.0631
3.5591 5.3214 0.2826 0.0458
3.6378 5.3198 0.2732 0.0471
3.7165 5.3286 0.2685 0.0652
3.7953 5.3464 0.2822 0.0770
3.8740 5.3625 0.3159 0.0857
3.9528 5.3616 0.3453 0.0807
