# Y/D U V W
-4.0000 6.3865 0.4008 0.0393
-3.9213 6.4085 0.4008 0.0282
-3.8425 6.3774 0.3954 0.0163
-3.7638 6.3644 0.3853 -0.0049
-3.6850 6.4095 0.3763 -0.0319
-3.6063 6.4845 0.3717 -0.0426
-3.5276 6.5391 0.3687 -0.0446
-3.4488 6.6051 0.3562 -0.0594
-3.3701 6.6622 0.3369 -0.0506
-3.2913 6.6958 0.3334 -0.0177
-3.2126 6.7434 0.3549 0.0041
-3.1339 6.7833 0.3851 -0.0034
-3.0551 6.7968 0.4029 -0.0324
-2.9764 6.7946 0.4024 -0.0573
-2.8976 6.7828 0.3952 -0.0616
-2.8189 6.7653 0.3931 -0.0533
-2.7402 6.7550 0.3980 -0.0333
-2.6614 6.7379 0.4069 -0.0255
-2.5827 6.7376 0.4216 -0.0408
-2.5039 6.7567 0.4456 -0.0788
-2.4252 6.7710 0.4747 -0.0996
-2.3465 6.7585 0.4949 -0.0826
-2.2677 6.7164 0.4963 -0.0587
-2.1890 6.6634 0.4902 -0.0617
-2.1102 6.6187 0.4903 -0.0724
-2.0315 6.5733 0.4916 -0.0595
-1.9528 6.5333 0.4861 -0.0261
-1.8740 6.5039 0.4782 0.0194
-1.7953 6.4913 0.4789 0.0479
-1.7165 6.4831 0.4886 0.0350
-1.6378 6.4641 0.4937 0.0179
-1.5591 6.4494 0.4944 0.0141
-1.4803 6.4492 0.5027 0.0010
-1.4016 6.4315 0.5145 -0.0040
-1.3228 6.3856 0.5215 0.0173
-1.2441 6.3480 0.5260 0.0517
-1.1654 6.3602 0.5302 0.0647
-1.0866 6.4078 0.5352 0.0406
-1.0079 6.4469 0.5454 -0.0098
-0.9291 6.4846 0.5683 -0.0637
-0.8504 6.5396 0.5968 -0.0991
-0.7717 6.5890 0.6142 -0.1118
-0.6929 6.5836 0.6226 -0.1036
-0.6142 6.5350 0.6228 -0.0818
-0.5354 6.4837 0.6114 -0.0536
-0.4567 6.4168 0.5954 -0.0420
-0.3780 6.3372 0.5783 -0.0312
-0.2992 6.2161 0.5627 -0.0143
-0.2205 6.0581 0.5668 0.0187
-0.1417 5.9226 0.5862 0.0779
-0.0630 5.8025 0.6022 0.1012
0.0157 5.6963 0.6248 0.0863
0.0945 5.5813 0.6529 0.0587
0.1732 5.4400 0.6594 0.0674
0.2520 5.2600 0.6329 0.1121
0.3307 5.0822 0.5906 0.1379
0.4094 4.9466 0.5446 0.1228
0.4882 4.7934 0.5153 0.0912
0.5669 4.6700 0.5084 0.0467
0.6457 4.6278 0.5040 0.0007
0.7244 4.5847 0.4910 -0.0407
0.8031 4.5866 0.4676 -0.0391
0.8819 4.6611 0.4442 0.0067
0.9606 4.7583 0.4321 0.0041
1.0394 4.8951 0.4301 -0.0229
1.1181 5.0852 0.4240 -0.0309
1.1969 5.2847 0.4181 -0.0157
1.2756 5.4826 0.4221 -0.0157
1.3543 5.6728 0.4267 -0.0466
1.4331 5.8188 0.4342 -0.0995
1.5118 5.8954 0.4572 -0.1276
1.5906 5.9356 0.4869 -0.1149
1.6693 5.9496 0.5024 -0.0758
1.7480 5.9328 0.4983 -0.0341
1.8268 5.9201 0.4837 -0.0001
1.9055 5.9028 0.4737 0.0312
1.9843 5.8709 0.4806 0.0615
2.0630 5.8534 0.5011 0.0836
2.1417 5.8299 0.5150 0.0915
2.2205 5.7865 0.5126 0.0928
2.2992 5.7247 0.5030 0.0921
2.3780 5.6542 0.4948 0.0990
2.4567 5.6138 0.4924 0.1080
2.5354 5.6010 0.4935 0.0978
2.6142 5.5888 0.4930 0.0610
2.6929 5.5556 0.4887 0.0186
2.7717 5.5234 0.4781 -0.0011
2.8504 5.4818 0.4566 0.0071
2.9291 5.4233 0.4293 0.0433
3.0079 5.3775 0.4155 0.0919
3.0866 5.3718 0.4197 0.1212
3.1654 5.3899 0.4234 0.1223
3.2441 5.4047 0.4143 0.1043
3.3228 5.4192 0.4000 0.0753
3.4016 5.4161 0.3900 0.0689
3.4803 5.3842 0.3860 0.0672
3.5591 5.3563 0.3894 0.0274
3.6378 5.3387 0.3944 -0.0123
3.7165 5.3267 0.3965 -0.0049
3.7953 5.3061 0.3966 0.0102
3.8740 5.2828 0.3922 0.0195
3.9528 5.2654 0.3829 0.0314
