# Y/D TKE
-4.0000 0.3772
-3.9213 0.3920
-3.8425 0.4124
-3.7638 0.4112
-3.6850 0.3885
-3.6063 0.3691
-3.5276 0.3626
-3.4488 0.3540
-3.3701 0.3559
-3.2913 0.3698
-3.2126 0.3771
-3.1339 0.3733
-3.0551 0.3531
-2.9764 0.3228
-2.8976 0.2648
-2.8189 0.2232
-2.7402 0.2211
-2.6614 0.2588
-2.5827 0.3073
-2.5039 0.3430
-2.4252 0.3481
-2.3465 0.3267
-2.2677 0.3054
-2.1890 0.2843
-2.1102 0.2640
-2.0315 0.2571
-1.9528 0.2692
-1.8740 0.2757
-1.7953 0.2739
-1.7165 0.2994
-1.6378 0.3295
-1.5591 0.3263
-1.4803 0.2932
-1.4016 0.2659
-1.3228 0.2646
-1.2441 0.2719
-1.1654 0.2690
-1.0866 0.2497
-1.0079 0.2450
-0.9291 0.2587
-0.8504 0.2683
-0.7717 0.2684
-0.6929 0.2608
-0.6142 0.2624
-0.5354 0.2665
-0.4567 0.2597
-0.3780 0.2714
-0.2992 0.2984
-0.2205 0.3384
-0.1417 0.3843
-0.0630 0.3984
0.0157 0.4022
0.0945 0.4426
0.1732 0.4888
0.2520 0.5103
0.3307 0.5177
0.4094 0.5207
0.4882 0.5201
0.5669 0.5411
0.6457 0.5488
0.7244 0.5103
0.8031 0.4441
0.8819 0.4022
0.9606 0.4037
1.0394 0.4257
1.1181 0.4390
1.1969 0.4361
1.2756 0.4193
1.3543 0.4251
1.4331 0.4498
1.5118 0.4441
1.5906 0.4196
1.6693 0.4049
1.7480 0.4032
1.8268 0.4077
1.9055 0.4027
1.9843 0.4040
2.0630 0.4057
2.1417 0.3921
2.2205 0.3807
2.2992 0.3715
2.3780 0.3619
2.4567 0.3488
2.5354 0.3142
2.6142 0.2627
2.6929 0.2389
2.7717 0.2550
2.8504 0.2938
2.9291 0.3173
3.0079 0.3075
3.0866 0.2692
3.1654 0.2312
3.2441 0.2108
3.3228 0.2125
3.4016 0.2279
3.4803 0.2370
3.5591 0.2259
3.6378 0.2171
3.7165 0.2263
3.7953 0.2428
3.8740 0.2451
3.9528 0.2337
