# Y/D U V W
-4.0000 6.6233 0.3542 -0.0918
-3.9213 6.7165 0.3494 -0.1009
-3.8425 6.8001 0.3586 -0.1008
-3.7638 6.8737 0.3808 -0.0976
-3.6850 6.9262 0.4006 -0.1008
-3.6063 6.9594 0.4130 -0.0844
-3.5276 6.9778 0.4197 -0.0491
-3.4488 6.9643 0.4226 -0.0230
-3.3701 6.9211 0.4250 -0.0239
-3.2913 6.8656 0.4297 -0.0443
-3.2126 6.8200 0.4337 -0.0543
-3.1339 6.7799 0.4324 -0.0515
-3.0551 6.7517 0.4290 -0.0484
-2.9764 6.7505 0.4265 -0.0511
-2.8976 6.7604 0.4269 -0.0546
-2.8189 6.7522 0.4376 -0.0498
-2.7402 6.7509 0.4584 -0.0445
-2.6614 6.7577 0.4781 -0.0416
-2.5827 6.7519 0.4901 -0.0371
-2.5039 6.7459 0.4911 -0.0337
-2.4252 6.7337 0.4840 -0.0179
-2.3465 6.7087 0.4737 0.0001
-2.2677 6.6841 0.4644 0.0006
-2.1890 6.6607 0.4596 0.0046
-2.1102 6.6279 0.4578 0.0260
-2.0315 6.6051 0.4608 0.0401
-1.9528 6.5799 0.4675 0.0358
-1.8740 6.5445 0.4701 0.0040
-1.7953 6.5171 0.4723 -0.0380
-1.7165 6.5187 0.4771 -0.0461
-1.6378 6.5094 0.4733 -0.0315
-1.5591 6.4957 0.4638 -0.0022
-1.4803 6.4817 0.4656 0.0454
-1.4016 6.4707 0.4796 0.0813
-1.3228 6.4621 0.4953 0.0875
-1.2441 6.4712 0.5098 0.0680
-1.1654 6.4929 0.5264 0.0302
-1.0866 6.5261 0.5417 -0.0035
-1.0079 6.5532 0.5487 -0.0201
-0.9291 6.5343 0.5384 -0.0188
-0.8504 6.5014 0.5103 -0.0025
-0.7717 6.4549 0.4845 0.0113
-0.6929 6.4462 0.4772 0.0113
-0.6142 6.4750 0.4847 0.0083
-0.5354 6.4709 0.4977 0.0228
-0.4567 6.4535 0.5137 0.0505
-0.3780 6.4107 0.5422 0.0568
-0.2992 6.3583 0.5794 0.0311
-0.2205 6.3261 0.5983 0.0039
-0.1417 6.2844 0.5916 0.0000
-0.0630 6.2470 0.5769 0.0089
0.0157 6.2413 0.5688 0.0285
0.0945 6.2666 0.5651 0.0442
0.1732 6.2828 0.5522 0.0551
0.2520 6.2778 0.5285 0.0517
0.3307 6.2581 0.5036 0.0446
0.4094 6.2147 0.4900 0.0493
0.4882 6.1803 0.4965 0.0603
0.5669 6.1791 0.5137 0.0707
0.6457 6.1769 0.5243 0.0581
0.7244 6.1392 0.5228 0.0280
0.8031 6.1158 0.5152 0.0121
0.8819 6.1202 0.5164 0.0033
0.9606 6.1467 0.5299 -0.0120
1.0394 6.1822 0.5474 -0.0314
1.1181 6.2165 0.5666 -0.0453
1.1969 6.2457 0.5833 -0.0607
1.2756 6.2560 0.5958 -0.0725
1.3543 6.2378 0.5975 -0.0648
1.4331 6.1982 0.5836 -0.0433
1.5118 6.1508 0.5633 -0.0092
1.5906 6.0736 0.5401 0.0333
1.6693 5.9442 0.5178 0.0735
1.7480 5.8280 0.5019 0.1087
1.8268 5.7416 0.4946 0.1550
1.9055 5.6939 0.4952 0.1834
1.9843 5.6704 0.4985 0.1519
2.0630 5.6821 0.5032 0.1078
2.1417 5.7111 0.5083 0.0807
2.2205 5.7217 0.5073 0.0696
2.2992 5.7022 0.4943 0.0521
2.3780 5.6757 0.4768 0.0249
2.4567 5.6581 0.4659 0.0079
2.5354 5.6352 0.4588 0.0089
2.6142 5.6132 0.4539 0.0241
2.6929 5.6032 0.4590 0.0545
2.7717 5.5764 0.4744 0.0752
2.8504 5.5448 0.4886 0.0753
2.9291 5.4793 0.4941 0.0795
3.0079 5.3749 0.4933 0.1151
3.0866 5.2926 0.4928 0.1503
3.1654 5.2713 0.4898 0.1363
3.2441 5.3009 0.4769 0.0968
3.3228 5.3423 0.4603 0.0627
3.4016 5.3757 0.4465 0.0278
3.4803 5.3801 0.4350 0.0032
3.5591 5.3978 0.4280 0.0207
3.6378 5.4434 0.4276 0.0515
3.7165 5.4619 0.4329 0.0616
3.7953 5.4618 0.4446 0.0593
3.8740 5.4720 0.4534 0.0398
3.9528 5.4806 0.4436 0.0035
