# Y/D TKE
-4.0000 0.4312
-3.9213 0.4188
-3.8425 0.3850
-3.7638 0.3418
-3.6850 0.3022
-3.6063 0.2817
-3.5276 0.2978
-3.4488 0.3375
-3.3701 0.3581
-3.2913 0.3585
-3.2126 0.3556
-3.1339 0.3551
-3.0551 0.3470
-2.9764 0.3350
-2.8976 0.3185
-2.8189 0.2898
-2.7402 0.2649
-2.6614 0.2438
-2.5827 0.2293
-2.5039 0.2366
-2.4252 0.2671
-2.3465 0.2848
-2.2677 0.2802
-2.1890 0.2758
-2.1102 0.2881
-2.0315 0.3128
-1.9528 0.3192
-1.8740 0.3236
-1.7953 0.3239
-1.7165 0.3235
-1.6378 0.3406
-1.5591 0.3670
-1.4803 0.3690
-1.4016 0.3562
-1.3228 0.3449
-1.2441 0.3285
-1.1654 0.3115
-1.0866 0.3061
-1.0079 0.2987
-0.9291 0.2889
-0.8504 0.2796
-0.7717 0.2798
-0.6929 0.3016
-0.6142 0.3472
-0.5354 0.4015
-0.4567 0.4771
-0.3780 0.5406
-0.2992 0.5907
-0.2205 0.6216
-0.1417 0.6280
-0.0630 0.6251
0.0157 0.6515
0.0945 0.7229
0.1732 0.8178
0.2520 0.9077
0.3307 0.9146
0.4094 0.8211
0.4882 0.6895
0.5669 0.5784
0.6457 0.6050
0.7244 0.6687
0.8031 0.7516
0.8819 0.7907
0.9606 0.7768
1.0394 0.7767
1.1181 0.7429
1.1969 0.6648
1.2756 0.6201
1.3543 0.5730
1.4331 0.5181
1.5118 0.4476
1.5906 0.3547
1.6693 0.2858
1.7480 0.2546
1.8268 0.2559
1.9055 0.2726
1.9843 0.2903
2.0630 0.2936
2.1417 0.2908
2.2205 0.2904
2.2992 0.2943
2.3780 0.3023
2.4567 0.3043
2.5354 0.2849
2.6142 0.2580
2.6929 0.2397
2.7717 0.2270
2.8504 0.2118
2.9291 0.2074
3.0079 0.2165
3.0866 0.2309
3.1654 0.2358
3.2441 0.2345
3.3228 0.2313
3.4016 0.2323
3.4803 0.2419
3.5591 0.2477
3.6378 0.2348
3.7165 0.2109
3.7953 0.2046
3.8740 0.2098
3.9528 0.2283
