# Y/D TKE
-4.0000 0.3793
-3.9213 0.3487
-3.8425 0.3176
-3.7638 0.3205
-3.6850 0.3512
-3.6063 0.3487
-3.5276 0.3183
-3.4488 0.2995
-3.3701 0.3009
-3.2913 0.3172
-3.2126 0.3199
-3.1339 0.2937
-3.0551 0.2671
-2.9764 0.2679
-2.8976 0.2732
-2.8189 0.2720
-2.7402 0.2617
-2.6614 0.2568
-2.5827 0.2870
-2.5039 0.3185
-2.4252 0.3140
-2.3465 0.3112
-2.2677 0.3131
-2.1890 0.3087
-2.1102 0.3168
-2.0315 0.3253
-1.9528 0.3278
-1.8740 0.3387
-1.7953 0.3471
-1.7165 0.3593
-1.6378 0.3611
-1.5591 0.3364
-1.4803 0.3111
-1.4016 0.2975
-1.3228 0.2829
-1.2441 0.2647
-1.1654 0.2663
-1.0866 0.2771
-1.0079 0.2865
-0.9291 0.2916
-0.8504 0.2957
-0.7717 0.2964
-0.6929 0.3130
-0.6142 0.3461
-0.5354 0.4402
-0.4567 0.5453
-0.3780 0.6925
-0.2992 0.8107
-0.2205 0.7913
-0.1417 0.6872
-0.0630 0.5158
0.0157 0.4603
0.0945 0.4667
0.1732 0.4944
0.2520 0.5014
0.3307 0.4919
0.4094 0.4972
0.4882 0.5735
0.5669 0.8002
0.6457 0.9660
0.7244 1.0167
0.8031 0.9312
0.8819 0.7659
0.9606 0.5488
1.0394 0.3743
1.1181 0.2851
1.1969 0.2515
1.2756 0.2351
1.3543 0.2226
1.4331 0.2252
1.5118 0.2388
1.5906 0.2454
1.6693 0.2439
1.7480 0.2541
1.8268 0.2602
1.9055 0.2587
1.9843 0.2662
2.0630 0.2668
2.1417 0.2635
2.2205 0.2573
2.2992 0.2503
2.3780 0.2391
2.4567 0.2273
2.5354 0.2120
2.6142 0.2047
2.6929 0.2083
2.7717 0.2199
2.8504 0.2254
2.9291 0.2359
3.0079 0.2488
3.0866 0.2445
3.1654 0.2398
3.2441 0.2535
3.3228 0.2551
3.4016 0.2573
3.4803 0.2492
3.5591 0.2420
3.6378 0.2348
3.7165 0.2330
3.7953 0.2247
3.8740 0.2128
3.9528 0.2192
