# Y/D TKE
-4.0000 0.3144
-3.9213 0.2865
-3.8425 0.2757
-3.7638 0.2811
-3.6850 0.2808
-3.6063 0.2760
-3.5276 0.2859
-3.4488 0.2879
-3.3701 0.2734
-3.2913 0.2506
-3.2126 0.2361
-3.1339 0.2387
-3.0551 0.2305
-2.9764 0.2385
-2.8976 0.2334
-2.8189 0.2363
-2.7402 0.2584
-2.6614 0.3027
-2.5827 0.3456
-2.5039 0.3450
-2.4252 0.3342
-2.3465 0.3349
-2.2677 0.3507
-2.1890 0.3489
-2.1102 0.3377
-2.0315 0.3365
-1.9528 0.3407
-1.8740 0.3397
-1.7953 0.3326
-1.7165 0.3116
-1.6378 0.3004
-1.5591 0.2973
-1.4803 0.2828
-1.4016 0.2651
-1.3228 0.2612
-1.2441 0.2784
-1.1654 0.3021
-1.0866 0.3126
-1.0079 0.3125
-0.9291 0.2888
-0.8504 0.2620
-0.7717 0.2656
-0.6929 0.2932
-0.6142 0.3051
-0.5354 0.3165
-0.4567 0.3141
-0.3780 0.2654
-0.2992 0.1935
-0.2205 0.1614
-0.1417 0.2060
-0.0630 0.2392
0.0157 0.2633
0.0945 0.2776
0.1732 0.2100
0.2520 0.1705
0.3307 0.2018
0.4094 0.2760
0.4882 0.3431
0.5669 0.3479
0.6457 0.3358
0.7244 0.3362
0.8031 0.3253
0.8819 0.2900
0.9606 0.2610
1.0394 0.2692
1.1181 0.2806
1.1969 0.2685
1.2756 0.2473
1.3543 0.2259
1.4331 0.2165
1.5118 0.2197
1.5906 0.2248
1.6693 0.2315
1.7480 0.2475
1.8268 0.2582
1.9055 0.2564
1.9843 0.2560
2.0630 0.2697
2.1417 0.2724
2.2205 0.2515
2.2992 0.2471
2.3780 0.2494
2.4567 0.2301
2.5354 0.2015
2.6142 0.2002
2.6929 0.2202
2.7717 0.2518
2.8504 0.2764
2.9291 0.2700
3.0079 0.2502
3.0866 0.2467
3.1654 0.2404
3.2441 0.2511
3.3228 0.2628
3.4016 0.2534
3.4803 0.2356
3.5591 0.2116
3.6378 0.1931
3.7165 0.1948
3.7953 0.2069
3.8740 0.2203
3.9528 0.2279
