# Y/D TKE
-4.0000 0.3454
-3.9213 0.3366
-3.8425 0.3258
-3.7638 0.3270
-3.6850 0.3214
-3.6063 0.2934
-3.5276 0.2786
-3.4488 0.2775
-3.3701 0.2754
-3.2913 0.2721
-3.2126 0.2698
-3.1339 0.2561
-3.0551 0.2417
-2.9764 0.2418
-2.8976 0.2516
-2.8189 0.2516
-2.7402 0.2442
-2.6614 0.2602
-2.5827 0.2979
-2.5039 0.3131
-2.4252 0.3146
-2.3465 0.3155
-2.2677 0.3170
-2.1890 0.3376
-2.1102 0.3567
-2.0315 0.3497
-1.9528 0.3475
-1.8740 0.3432
-1.7953 0.3386
-1.7165 0.3381
-1.6378 0.3201
-1.5591 0.3034
-1.4803 0.2946
-1.4016 0.2746
-1.3228 0.2553
-1.2441 0.2551
-1.1654 0.2756
-1.0866 0.2933
-1.0079 0.3055
-0.9291 0.3170
-0.8504 0.2980
-0.7717 0.2831
-0.6929 0.2806
-0.6142 0.3457
-0.5354 0.5331
-0.4567 0.6119
-0.3780 0.5638
-0.2992 0.4072
-0.2205 0.2994
-0.1417 0.3878
-0.0630 0.6294
0.0157 0.7417
0.0945 0.7274
0.1732 0.6515
0.2520 0.5157
0.3307 0.3100
0.4094 0.2514
0.4882 0.4355
0.5669 0.7510
0.6457 0.9033
0.7244 0.6789
0.8031 0.4152
0.8819 0.3249
0.9606 0.2895
1.0394 0.2553
1.1181 0.2326
1.1969 0.2295
1.2756 0.2345
1.3543 0.2383
1.4331 0.2414
1.5118 0.2435
1.5906 0.2464
1.6693 0.2514
1.7480 0.2567
1.8268 0.2642
1.9055 0.2705
1.9843 0.2683
2.0630 0.2682
2.1417 0.2737
2.2205 0.2769
2.2992 0.2588
2.3780 0.2449
2.4567 0.2414
2.5354 0.2248
2.6142 0.2030
2.6929 0.1981
2.7717 0.2205
2.8504 0.2403
2.9291 0.2592
3.0079 0.2604
3.0866 0.2500
3.1654 0.2554
3.2441 0.2524
3.3228 0.2555
3.4016 0.2618
3.4803 0.2553
3.5591 0.2356
3.6378 0.2135
3.7165 0.2060
3.7953 0.2088
3.8740 0.2133
3.9528 0.2272
