# Y/D TKE
-4.0000 0.3411
-3.9213 0.3343
-3.8425 0.3297
-3.7638 0.3427
-3.6850 0.3740
-3.6063 0.4064
-3.5276 0.4012
-3.4488 0.3638
-3.3701 0.3285
-3.2913 0.3123
-3.2126 0.3146
-3.1339 0.3060
-3.0551 0.2920
-2.9764 0.2850
-2.8976 0.2751
-2.8189 0.2706
-2.7402 0.2584
-2.6614 0.2393
-2.5827 0.2360
-2.5039 0.2636
-2.4252 0.3074
-2.3465 0.3487
-2.2677 0.3728
-2.1890 0.3742
-2.1102 0.3837
-2.0315 0.3722
-1.9528 0.3359
-1.8740 0.3189
-1.7953 0.3317
-1.7165 0.3372
-1.6378 0.3401
-1.5591 0.3594
-1.4803 0.3751
-1.4016 0.3584
-1.3228 0.3224
-1.2441 0.2813
-1.1654 0.2589
-1.0866 0.2543
-1.0079 0.2442
-0.9291 0.2433
-0.8504 0.2591
-0.7717 0.2664
-0.6929 0.2695
-0.6142 0.2751
-0.5354 0.2712
-0.4567 0.2642
-0.3780 0.2623
-0.2992 0.2701
-0.2205 0.2801
-0.1417 0.2912
-0.0630 0.2948
0.0157 0.3065
0.0945 0.3398
0.1732 0.3646
0.2520 0.3836
0.3307 0.3858
0.4094 0.3756
0.4882 0.3647
0.5669 0.3789
0.6457 0.4207
0.7244 0.4512
0.8031 0.4580
0.8819 0.4438
0.9606 0.4361
1.0394 0.4159
1.1181 0.3940
1.1969 0.3825
1.2756 0.3528
1.3543 0.3435
1.4331 0.3572
1.5118 0.3699
1.5906 0.3570
1.6693 0.3277
1.7480 0.3308
1.8268 0.3576
1.9055 0.3768
1.9843 0.3795
2.0630 0.3848
2.1417 0.3823
2.2205 0.3595
2.2992 0.3188
2.3780 0.2967
2.4567 0.3014
2.5354 0.3036
2.6142 0.2974
2.6929 0.2946
2.7717 0.2883
2.8504 0.2952
2.9291 0.3047
3.0079 0.3173
3.0866 0.3164
3.1654 0.3058
3.2441 0.2907
3.3228 0.2922
3.4016 0.2695
3.4803 0.2429
3.5591 0.2315
3.6378 0.2337
3.7165 0.2326
3.7953 0.2376
3.8740 0.2524
3.9528 0.2664
