# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -2.079479789422019470e-03
-3.949999999999999734e+00 6.264999999999999680e+00 -2.123595226918851588e-03
-3.899999999999999467e+00 6.264999999999999680e+00 -2.169124981634154743e-03
-3.849999999999999645e+00 6.264999999999999680e+00 -2.216086730952029731e-03
-3.799999999999999378e+00 6.264999999999999680e+00 -2.264513819763163717e-03
-3.749999999999999112e+00 6.264999999999999680e+00 -2.314482217871362095e-03
-3.699999999999998845e+00 6.264999999999999680e+00 -2.366126009743294359e-03
-3.649999999999998579e+00 6.264999999999999680e+00 -2.419403022529468400e-03
-3.599999999999998757e+00 6.264999999999999680e+00 -2.474445913046182527e-03
-3.549999999999998490e+00 6.264999999999999680e+00 -2.531300616435607637e-03
-3.499999999999998224e+00 6.264999999999999680e+00 -2.590133677775257465e-03
-3.449999999999997957e+00 6.264999999999999680e+00 -2.650865136342002437e-03
-3.399999999999997691e+00 6.264999999999999680e+00 -2.713687487313333133e-03
-3.349999999999997868e+00 6.264999999999999680e+00 -2.778674976233854246e-03
-3.299999999999997602e+00 6.264999999999999680e+00 -2.845979480901981648e-03
-3.249999999999997335e+00 6.264999999999999680e+00 -2.915584674473463769e-03
-3.199999999999997069e+00 6.264999999999999680e+00 -2.987622605732649476e-03
-3.149999999999996803e+00 6.264999999999999680e+00 -3.062228776450772773e-03
-3.099999999999996980e+00 6.264999999999999680e+00 -3.139582776391347183e-03
-3.049999999999996714e+00 6.264999999999999680e+00 -3.219714632526955549e-03
-2.999999999999996447e+00 6.264999999999999680e+00 -3.302742367117868227e-03
-2.949999999999996181e+00 6.264999999999999680e+00 -3.388838370901256676e-03
-2.899999999999995914e+00 6.264999999999999680e+00 -3.478241907032184575e-03
-2.849999999999996092e+00 6.264999999999999680e+00 -3.570834541012640230e-03
-2.799999999999995826e+00 6.264999999999999680e+00 -3.667008932553861636e-03
-2.749999999999995559e+00 6.264999999999999680e+00 -3.766817533138818244e-03
-2.699999999999995293e+00 6.264999999999999680e+00 -3.870572955236998083e-03
-2.649999999999995026e+00 6.264999999999999680e+00 -3.978232481134238302e-03
-2.599999999999995204e+00 6.264999999999999680e+00 -4.090024309819072570e-03
-2.549999999999994937e+00 6.264999999999999680e+00 -4.206335340419579093e-03
-2.499999999999994671e+00 6.264999999999999680e+00 -4.327276294460186828e-03
-2.449999999999994404e+00 6.264999999999999680e+00 -4.452986934769321767e-03
-2.399999999999994138e+00 6.264999999999999680e+00 -4.583687167101613280e-03
-2.349999999999993872e+00 6.264999999999999680e+00 -4.719803406340148874e-03
-2.299999999999994049e+00 6.264999999999999680e+00 -4.861484646233983978e-03
-2.249999999999993783e+00 6.264999999999999680e+00 -5.008856989567950918e-03
-2.199999999999993516e+00 6.264999999999999680e+00 -5.162157340430363270e-03
-2.149999999999993250e+00 6.264999999999999680e+00 -5.321988694015813287e-03
-2.099999999999992983e+00 6.264999999999999680e+00 -5.488453798749289708e-03
-2.049999999999993161e+00 6.264999999999999680e+00 -5.661877957652314275e-03
-1.999999999999992895e+00 6.264999999999999680e+00 -5.842349053724210997e-03
-1.949999999999992628e+00 6.264999999999999680e+00 -6.030710839823198721e-03
-1.899999999999992584e+00 6.264999999999999680e+00 -6.226867064669816890e-03
-1.849999999999992317e+00 6.264999999999999680e+00 -6.431196896342587094e-03
-1.799999999999992051e+00 6.264999999999999680e+00 -6.644043301628099751e-03
-1.749999999999992006e+00 6.264999999999998792e+00 -6.866118017996096848e-03
-1.699999999999991740e+00 6.264999999999985469e+00 -7.097465594745897347e-03
-1.649999999999991696e+00 6.264999999999862901e+00 -7.338497740828425764e-03
-1.599999999999991429e+00 6.264999999998594582e+00 -7.589281073582152329e-03
-1.549999999999991163e+00 6.264999999985164436e+00 -7.850758574262747813e-03
-1.499999999999991118e+00 6.264999999880815906e+00 -8.122856842399354613e-03
-1.449999999999990852e+00 6.264999999216209758e+00 -8.405968783478521417e-03
-1.399999999999990585e+00 6.264999995189997506e+00 -8.700404527697554180e-03
-1.349999999999990541e+00 6.264999972080294910e+00 -9.006796006860079418e-03
-1.299999999999990274e+00 6.264999849239666574e+00 -9.324616264803466462e-03
-1.249999999999990230e+00 6.264999318607082479e+00 -9.654497055185637042e-03
-1.199999999999989964e+00 6.264997107212141536e+00 -9.996489439929968218e-03
-1.149999999999989697e+00 6.264988516355968429e+00 -1.035095638275360108e-02
-1.099999999999989653e+00 6.264959517054976779e+00 -1.071740652322543397e-02
-1.049999999999989386e+00 6.264870344322270412e+00 -1.109561425396517025e-02
-9.999999999999892308e-01 6.264609101451783957e+00 -1.148544364624647617e-02
-9.499999999999890754e-01 6.263908137225392636e+00 -1.188670368268960817e-02
-8.999999999999889200e-01 6.262260333226333131e+00 -1.229894772052786758e-02
-8.499999999999887645e-01 6.258564036247319606e+00 -1.272043194739208918e-02
-7.999999999999884981e-01 6.250807584558130792e+00 -1.315094465852720274e-02
-7.499999999999883427e-01 6.235816922885173419e+00 -1.358946417555021227e-02
-6.999999999999881872e-01 6.208975445853871733e+00 -1.403370012146053572e-02
-6.499999999999880318e-01 6.164325229532362727e+00 -1.448230991614658444e-02
-5.999999999999878764e-01 6.093641200294160676e+00 -1.493342920966712895e-02
-5.499999999999876099e-01 5.989414083174393610e+00 -1.538435032238138697e-02
-4.999999999999874545e-01 5.845814638938160002e+00 -1.583275466651771352e-02
-4.499999999999872990e-01 5.659224042117257270e+00 -1.627555736123547855e-02
-3.999999999999870881e-01 5.428557946249165767e+00 -1.670917408764241788e-02
-3.499999999999869327e-01 5.160465252429419003e+00 -1.713048044662646499e-02
-2.999999999999867772e-01 4.865889812271861459e+00 -1.753588368050267715e-02
-2.499999999999865663e-01 4.558879991177346547e+00 -1.792160809159400875e-02
-1.999999999999863831e-01 4.256510466754288124e+00 -1.828241753381968163e-02
-1.499999999999862277e-01 3.974456345112376887e+00 -1.861554830014397477e-02
-9.999999999998603062e-02 3.726723040620183447e+00 -1.891673532090977147e-02
-4.999999999998585437e-02 3.522076876638108978e+00 -1.918268056784758202e-02
1.432275120902249174e-14 3.367561258876862418e+00 -1.940793982182924260e-02
5.000000000001450506e-02 3.260334946278639734e+00 -1.959130387384224944e-02
1.000000000000146744e-01 3.195433931514854553e+00 -1.973037530699783479e-02
1.500000000000148714e-01 3.164636989185460436e+00 -1.982309255453191046e-02
2.000000000000150269e-01 3.157204173506966249e+00 -1.986615685209951535e-02
2.500000000000152101e-01 3.159016274019942117e+00 -1.986112333954407477e-02
3.000000000000154210e-01 3.172120359419612790e+00 -1.980801902949553758e-02
3.500000000000155764e-01 3.209938316491698806e+00 -1.970706758721240889e-02
4.000000000000157319e-01 3.284780430045639577e+00 -1.955807013416166473e-02
4.500000000000159428e-01 3.403198990178131655e+00 -1.936493993666711655e-02
5.000000000000160982e-01 3.569014233694403515e+00 -1.913028288453521089e-02
