# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -5.977880278346882521e-04
-3.949999999999999734e+00 6.264999999999999680e+00 -6.083788278579888888e-04
-3.899999999999999467e+00 6.264999999999999680e+00 -6.192517446273661935e-04
-3.849999999999999645e+00 6.264999999999999680e+00 -6.304039888135675677e-04
-3.799999999999999378e+00 6.264999999999999680e+00 -6.418549836569801669e-04
-3.749999999999999112e+00 6.264999999999999680e+00 -6.536203717680555154e-04
-3.699999999999998845e+00 6.264999999999999680e+00 -6.657058037620850431e-04
-3.649999999999998579e+00 6.264999999999999680e+00 -6.781158978051214474e-04
-3.599999999999998757e+00 6.264999999999999680e+00 -6.908631372807968671e-04
-3.549999999999998490e+00 6.264999999999999680e+00 -7.039758716977967574e-04
-3.499999999999998224e+00 6.264999999999999680e+00 -7.174550764365659333e-04
-3.449999999999997957e+00 6.264999999999999680e+00 -7.313108810325821656e-04
-3.399999999999997691e+00 6.264999999999999680e+00 -7.455571837536795806e-04
-3.349999999999997868e+00 6.264999999999999680e+00 -7.602214841707769823e-04
-3.299999999999997602e+00 6.264999999999999680e+00 -7.753111607298672318e-04
-3.249999999999997335e+00 6.264999999999999680e+00 -7.908371703912652970e-04
-3.199999999999997069e+00 6.264999999999999680e+00 -8.068149730303710021e-04
-3.149999999999996803e+00 6.264999999999998792e+00 -8.232849844432709070e-04
-3.099999999999996980e+00 6.264999999999997016e+00 -8.402423047752100027e-04
-3.049999999999996714e+00 6.264999999999995239e+00 -8.576989150276990645e-04
-2.999999999999996447e+00 6.264999999999989022e+00 -8.756905088381661956e-04
-2.949999999999996181e+00 6.264999999999973035e+00 -8.942537939707682730e-04
-2.899999999999995914e+00 6.264999999999934843e+00 -9.133826246993559557e-04
-2.849999999999996092e+00 6.264999999999842473e+00 -9.331029091343323763e-04
-2.799999999999995826e+00 6.264999999999635527e+00 -9.534427458582207630e-04
-2.749999999999995559e+00 6.264999999999149694e+00 -9.744508558477767320e-04
-2.699999999999995293e+00 6.264999999998065228e+00 -9.961257290441319703e-04
-2.649999999999995026e+00 6.264999999995661817e+00 -1.018487808835935073e-03
-2.599999999999995204e+00 6.264999999990483737e+00 -1.041586338111297801e-03
-2.549999999999994937e+00 6.264999999978950740e+00 -1.065459245979780319e-03
-2.499999999999994671e+00 6.264999999955321641e+00 -1.090128806339706481e-03
-2.449999999999994404e+00 6.264999999905694672e+00 -1.115603447714109443e-03
-2.399999999999994138e+00 6.264999999803797515e+00 -1.141948293239428234e-03
-2.349999999999993872e+00 6.264999999594889957e+00 -1.169212700412998202e-03
-2.299999999999994049e+00 6.264999999174289513e+00 -1.197395194690504573e-03
-2.249999999999993783e+00 6.264999998363888878e+00 -1.226553717416188540e-03
-2.199999999999993516e+00 6.264999996775353353e+00 -1.256742431383747229e-03
-2.149999999999993250e+00 6.264999993697811576e+00 -1.288014005905854450e-03
-2.099999999999992983e+00 6.264999987958800531e+00 -1.320391562194731493e-03
-2.049999999999993161e+00 6.264999977353426175e+00 -1.353914987822719355e-03
-1.999999999999992895e+00 6.264999957678894837e+00 -1.388674306671762101e-03
-1.949999999999992628e+00 6.264999921544855077e+00 -1.424710232151125185e-03
-1.899999999999992584e+00 6.264999857962815000e+00 -1.462070314242171556e-03
-1.849999999999992317e+00 6.264999747493800619e+00 -1.500807057372674155e-03
-1.799999999999992051e+00 6.264999553090786932e+00 -1.541026732964274806e-03
-1.749999999999992006e+00 6.264999216145379357e+00 -1.582762112612532291e-03
-1.699999999999991740e+00 6.264998656026235402e+00 -1.626088980023804656e-03
-1.649999999999991696e+00 6.264997723221138237e+00 -1.671045919027976025e-03
-1.599999999999991429e+00 6.264996170164694789e+00 -1.717801353627095191e-03
-1.549999999999991163e+00 6.264993649412377685e+00 -1.766381837168319938e-03
-1.499999999999991118e+00 6.264989628292837232e+00 -1.816848700807596230e-03
-1.449999999999990852e+00 6.264983308673812701e+00 -1.869290256886377635e-03
-1.399999999999990585e+00 6.264973302498270336e+00 -1.923901195059790799e-03
-1.349999999999990541e+00 6.264957917619934591e+00 -1.980694830957255986e-03
-1.299999999999990274e+00 6.264934612410507420e+00 -2.039756840417091162e-03
-1.249999999999990230e+00 6.264899692638067563e+00 -2.101182324910256735e-03
-1.199999999999989964e+00 6.264847076069440135e+00 -2.165224416967735828e-03
-1.149999999999989697e+00 6.264770261379188021e+00 -2.231876061420184736e-03
-1.099999999999989653e+00 6.264660129075268813e+00 -2.301279805929181722e-03
-1.049999999999989386e+00 6.264502591841933921e+00 -2.373527381238083912e-03
-9.999999999999892308e-01 6.264277512544251358e+00 -2.448893150754040057e-03
-9.499999999999890754e-01 6.263965206240299288e+00 -2.527396766907260249e-03
-8.999999999999889200e-01 6.263535879443181464e+00 -2.609146933667237829e-03
-8.499999999999887645e-01 6.262951799361622385e+00 -2.694341445161368108e-03
-7.999999999999884981e-01 6.262159679748983798e+00 -2.783236787002141971e-03
-7.499999999999883427e-01 6.261109933400629046e+00 -2.875843324931808345e-03
-6.999999999999881872e-01 6.259733734003654071e+00 -2.972292257291336316e-03
-6.499999999999880318e-01 6.257945573028370845e+00 -3.072831425166944880e-03
-5.999999999999878764e-01 6.255636100847093317e+00 -3.177674632523472958e-03
-5.499999999999876099e-01 6.252715969972852506e+00 -3.286865963780505849e-03
-4.999999999999874545e-01 6.249064469304059344e+00 -3.400545386901089769e-03
-4.499999999999872990e-01 6.244525608061850086e+00 -3.518951179079314942e-03
-3.999999999999870881e-01 6.238945402877714486e+00 -3.642295794678955707e-03
-3.499999999999869327e-01 6.232189660924786878e+00 -3.770508384750170632e-03
-2.999999999999867772e-01 6.224110603523500984e+00 -3.903751321237890030e-03
-2.499999999999865663e-01 6.214510142876664922e+00 -4.042273493003438294e-03
-1.999999999999863831e-01 6.203238438000620469e+00 -4.186139453218107320e-03
-1.499999999999862277e-01 6.190196266863646990e+00 -4.335279873006234186e-03
-9.999999999998603062e-02 6.175270159355601862e+00 -4.489735359902422875e-03
-4.999999999998585437e-02 6.158302763439460925e+00 -4.649637540754807986e-03
1.432275120902249174e-14 6.139270222460770476e+00 -4.814843151028197835e-03
5.000000000001450506e-02 6.118188349593594033e+00 -4.985255863958838567e-03
1.000000000000146744e-01 6.095101687250584099e+00 -5.160532673348978798e-03
1.500000000000148714e-01 6.070005059132522085e+00 -5.340764556239118582e-03
2.000000000000150269e-01 6.043095340998213771e+00 -5.525442137699600187e-03
2.500000000000152101e-01 6.014611120959904689e+00 -5.714004617729376290e-03
3.000000000000154210e-01 5.984739927684856298e+00 -5.906150997541725206e-03
3.500000000000155764e-01 5.953764712357735078e+00 -6.101250749736938234e-03
4.000000000000157319e-01 5.922050881143100298e+00 -6.298494305024960119e-03
4.500000000000159428e-01 5.889987180128359867e+00 -6.496964942373962756e-03
5.000000000000160982e-01 5.857942482921108862e+00 -6.695735781933978906e-03
5.500000000000162537e-01 5.826352509346367725e+00 -6.893619818266470342e-03
6.000000000000165201e-01 5.795611796651309433e+00 -7.089371285292531480e-03
6.500000000000166755e-01 5.766107282086468722e+00 -7.281637159522721947e-03
7.000000000000168310e-01 5.738235491392909005e+00 -7.468878917288940961e-03
7.500000000000169864e-01 5.712401681350486982e+00 -7.649223096744517045e-03
8.000000000000171418e-01 5.688802743186884392e+00 -7.821285045199743990e-03
8.500000000000174083e-01 5.667656114136662815e+00 -7.983403529488355965e-03
9.000000000000175637e-01 5.649214312902270940e+00 -8.133625754801690130e-03
9.500000000000177192e-01 5.633645180323015644e+00 -8.269807962341203800e-03
1.000000000000017986e+00 5.620873743831643843e+00 -8.390821784889772664e-03
1.050000000000018030e+00 5.610865300409330736e+00 -8.495158356138121647e-03
1.100000000000018296e+00 5.603547594803494292e+00 -8.581189986145973392e-03
1.150000000000018341e+00 5.598779002480564593e+00 -8.647294992913136941e-03
1.200000000000018607e+00 5.596173938054536556e+00 -8.693280022369244756e-03
1.250000000000018874e+00 5.595319079641600801e+00 -8.718535363240260266e-03
1.300000000000018918e+00 5.595565436699658335e+00 -8.722290455818553639e-03
1.350000000000019185e+00 5.597035139768849810e+00 -8.704271810955923477e-03
1.400000000000019229e+00 5.600328016903154627e+00 -8.665367144217060377e-03
1.450000000000019496e+00 5.605831652896457129e+00 -8.606042457438617746e-03
1.500000000000019762e+00 5.613860767820043840e+00 -8.526613672074127848e-03
1.550000000000019806e+00 5.624613880161795088e+00 -8.428137968175590522e-03
1.600000000000020073e+00 5.638068826699159430e+00 -8.312485930004375259e-03
1.650000000000020339e+00 5.654296989337987966e+00 -8.180974609183959065e-03
1.700000000000020384e+00 5.673296619649494943e+00 -8.034862622848838731e-03
1.750000000000020650e+00 5.694914889319020013e+00 -7.876074635958140585e-03
1.800000000000020695e+00 5.718893613317467484e+00 -7.706639039676241830e-03
1.850000000000020961e+00 5.745015731563527517e+00 -7.528216818401307561e-03
1.900000000000021227e+00 5.773032197601767557e+00 -7.342302487000856512e-03
1.950000000000021272e+00 5.802562592506276040e+00 -7.150728792484331922e-03
2.000000000000021316e+00 5.833215506764258151e+00 -6.955112926858432291e-03
2.050000000000021583e+00 5.864583810089837534e+00 -6.756916422894175371e-03
2.100000000000021849e+00 5.896327817401723514e+00 -6.557308709980601627e-03
2.150000000000022116e+00 5.928009597197027247e+00 -6.357594736272233552e-03
2.200000000000022382e+00 5.959222426005990059e+00 -6.158904629995276200e-03
2.250000000000022204e+00 5.989691972517150909e+00 -5.961948797164978026e-03
2.300000000000022471e+00 6.019009700492513382e+00 -5.767739038328549561e-03
2.350000000000022737e+00 6.046932387236569895e+00 -5.576890049126704586e-03
2.400000000000023004e+00 6.073252011985741383e+00 -5.389914094772770350e-03
2.450000000000023270e+00 6.097807277449163621e+00 -5.207181781890161953e-03
2.500000000000023093e+00 6.120368827363094510e+00 -5.029343942471132742e-03
2.550000000000023359e+00 6.140958747646026339e+00 -4.856438788180605232e-03
2.600000000000023626e+00 6.159554321403673427e+00 -4.688620458356239362e-03
2.650000000000023892e+00 6.176157350974654570e+00 -4.526132526450774018e-03
2.700000000000024158e+00 6.190757458537810010e+00 -4.369156967709983234e-03
2.750000000000023981e+00 6.203528980047007479e+00 -4.217530100098826513e-03
2.800000000000024247e+00 6.214589339374559707e+00 -4.071290929411481782e-03
2.850000000000024514e+00 6.224040484775996696e+00 -3.930359280906050613e-03
2.900000000000024780e+00 6.232001611565502586e+00 -3.794851098153581744e-03
2.950000000000025047e+00 6.238677324338675056e+00 -3.664445589712787832e-03
3.000000000000024869e+00 6.244214022626843885e+00 -3.539019927671087536e-03
3.050000000000025135e+00 6.248740983039055230e+00 -3.418542011610797501e-03
3.100000000000025402e+00 6.252393566269705438e+00 -3.302949380166802888e-03
3.150000000000025668e+00 6.255327909623527916e+00 -3.191921479825841727e-03
3.200000000000025935e+00 6.257659172658224911e+00 -3.085309324872475764e-03
3.250000000000025757e+00 6.259482767570596629e+00 -2.983078518097476498e-03
3.300000000000026024e+00 6.260890130306369983e+00 -2.885045289333630116e-03
3.350000000000026290e+00 6.261972475812771499e+00 -2.790948555851402793e-03
3.400000000000026557e+00 6.262795368373553551e+00 -2.700636190441894208e-03
3.450000000000026823e+00 6.263408982759744781e+00 -2.614059432632992973e-03
3.500000000000026645e+00 6.263863811150255145e+00 -2.531062381166615353e-03
3.550000000000026912e+00 6.264197746135093503e+00 -2.451375915969020679e-03
3.600000000000027178e+00 6.264440267793606409e+00 -2.374870927298199444e-03
3.650000000000027445e+00 6.264612887395696106e+00 -2.301531221293752309e-03
3.700000000000027711e+00 6.264735062998598281e+00 -2.231154699118119249e-03
3.750000000000027534e+00 6.264820846256936804e+00 -2.163553650663800100e-03
3.800000000000027800e+00 6.264880568713474318e+00 -2.098628590612844173e-03
3.850000000000028066e+00 6.264920902423855686e+00 -2.036341813942926619e-03
3.900000000000028333e+00 6.264948188708154397e+00 -1.976505602896123578e-03
3.950000000000028599e+00 6.264966551321061061e+00 -1.918995317385514300e-03
4.000000000000028422e+00 6.264978688386967143e+00 -1.863691912759023531e-03
