# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -1.107129046423824519e-03
-3.949999999999999734e+00 6.264999999999999680e+00 -1.128854485640513362e-03
-3.899999999999999467e+00 6.264999999999999680e+00 -1.151190304344966182e-03
-3.849999999999999645e+00 6.264999999999999680e+00 -1.174165831909884748e-03
-3.799999999999999378e+00 6.264999999999999680e+00 -1.197849429962926770e-03
-3.749999999999999112e+00 6.264999999999999680e+00 -1.222227234847011838e-03
-3.699999999999998845e+00 6.264999999999999680e+00 -1.247313220527241327e-03
-3.649999999999998579e+00 6.264999999999999680e+00 -1.273165160452623991e-03
-3.599999999999998757e+00 6.264999999999999680e+00 -1.299830842871480159e-03
-3.549999999999998490e+00 6.264999999999999680e+00 -1.327300372557809697e-03
-3.499999999999998224e+00 6.264999999999999680e+00 -1.355616522056382091e-03
-3.449999999999997957e+00 6.264999999999999680e+00 -1.384808020214058251e-03
-3.399999999999997691e+00 6.264999999999999680e+00 -1.414945731475151635e-03
-3.349999999999997868e+00 6.264999999999999680e+00 -1.446049426860585106e-03
-3.299999999999997602e+00 6.264999999999999680e+00 -1.478124030390676018e-03
-3.249999999999997335e+00 6.264999999999999680e+00 -1.511231737808948518e-03
-3.199999999999997069e+00 6.264999999999999680e+00 -1.545446506151128187e-03
-3.149999999999996803e+00 6.264999999999999680e+00 -1.580798973510091562e-03
-3.099999999999996980e+00 6.264999999999999680e+00 -1.617288764985149591e-03
-3.049999999999996714e+00 6.264999999999999680e+00 -1.655013131086783672e-03
-2.999999999999996447e+00 6.264999999999999680e+00 -1.694034456328962976e-03
-2.949999999999996181e+00 6.264999999999999680e+00 -1.734377241840060618e-03
-2.899999999999995914e+00 6.264999999999999680e+00 -1.776092788559310680e-03
-2.849999999999996092e+00 6.264999999999999680e+00 -1.819272541709476138e-03
-2.799999999999995826e+00 6.264999999999999680e+00 -1.863991303758963033e-03
-2.749999999999995559e+00 6.264999999999999680e+00 -1.910273119862211828e-03
-2.699999999999995293e+00 6.264999999999999680e+00 -1.958176861966842361e-03
-2.649999999999995026e+00 6.264999999999999680e+00 -2.007819116953368961e-03
-2.599999999999995204e+00 6.264999999999999680e+00 -2.059284244650078609e-03
-2.549999999999994937e+00 6.264999999999998792e+00 -2.112648986628756949e-03
-2.499999999999994671e+00 6.264999999999998792e+00 -2.167909061574570945e-03
-2.449999999999994404e+00 6.264999999999993463e+00 -2.225298134626795508e-03
-2.399999999999994138e+00 6.264999999999975699e+00 -2.284821546504232741e-03
-2.349999999999993872e+00 6.264999999999915303e+00 -2.346585351162226024e-03
-2.299999999999994049e+00 6.264999999999725233e+00 -2.410690061772886340e-03
-2.249999999999993783e+00 6.264999999999088409e+00 -2.477315739167183090e-03
-2.199999999999993516e+00 6.264999999997050040e+00 -2.546514017775155202e-03
-2.149999999999993250e+00 6.264999999990946478e+00 -2.618394705788004012e-03
-2.099999999999992983e+00 6.264999999973144718e+00 -2.693058720334900145e-03
-2.049999999999993161e+00 6.264999999918794416e+00 -2.770759247964302112e-03
-1.999999999999992895e+00 6.264999999768197547e+00 -2.851568521898324542e-03
-1.949999999999992628e+00 6.264999999374250450e+00 -2.935620137153009332e-03
-1.899999999999992584e+00 6.264999998328896424e+00 -3.022971748022013419e-03
-1.849999999999992317e+00 6.264999995523591991e+00 -3.114018954775525649e-03
-1.799999999999992051e+00 6.264999988530564501e+00 -3.208759667797185001e-03
-1.749999999999992006e+00 6.264999971834731340e+00 -3.307369443942807102e-03
-1.699999999999991740e+00 6.264999933104984819e+00 -3.410040306320433028e-03
-1.649999999999991696e+00 6.264999840555739219e+00 -3.517103666358475933e-03
-1.599999999999991429e+00 6.264999635491826702e+00 -3.628604019930165708e-03
-1.549999999999991163e+00 6.264999190800339512e+00 -3.744695814117420321e-03
-1.499999999999991118e+00 6.264998250923873968e+00 -3.865659266047245454e-03
-1.449999999999990852e+00 6.264996263493845419e+00 -3.991876329305305351e-03
-1.399999999999990585e+00 6.264992283214747104e+00 -4.123356301425145157e-03
-1.349999999999990541e+00 6.264984522314533066e+00 -4.260301062900789804e-03
-1.299999999999990274e+00 6.264969594386197826e+00 -4.403006826206971869e-03
-1.249999999999990230e+00 6.264941115430672447e+00 -4.551836557852817836e-03
-1.199999999999989964e+00 6.264890289232298848e+00 -4.706957527732603605e-03
-1.149999999999989697e+00 6.264799729266582240e+00 -4.868354331516576428e-03
-1.099999999999989653e+00 6.264642060025330750e+00 -5.036505795222509518e-03
-1.049999999999989386e+00 6.264372490697184048e+00 -5.211709952660644948e-03
-9.999999999999892308e-01 6.263931197421560348e+00 -5.394015562341949316e-03
-9.499999999999890754e-01 6.263221670922919593e+00 -5.583493882153655816e-03
