# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -6.866031256269940902e-04
-3.949999999999999734e+00 6.264999999999999680e+00 -6.990675756064568605e-04
-3.899999999999999467e+00 6.264999999999999680e+00 -7.118758711270158426e-04
-3.849999999999999645e+00 6.264999999999999680e+00 -7.250300482362261999e-04
-3.799999999999999378e+00 6.264999999999999680e+00 -7.385394139789070063e-04
-3.749999999999999112e+00 6.264999999999999680e+00 -7.524166909232037417e-04
-3.699999999999998845e+00 6.264999999999999680e+00 -7.666909258582490019e-04
-3.649999999999998579e+00 6.264999999999999680e+00 -7.813638199305893324e-04
-3.599999999999998757e+00 6.264999999999999680e+00 -7.964464340817984170e-04
-3.549999999999998490e+00 6.264999999999999680e+00 -8.119548870265782051e-04
-3.499999999999998224e+00 6.264999999999999680e+00 -8.279256635359603066e-04
-3.449999999999997957e+00 6.264999999999999680e+00 -8.443510622323322640e-04
-3.399999999999997691e+00 6.264999999999999680e+00 -8.612439942177556838e-04
-3.349999999999997868e+00 6.264999999999999680e+00 -8.786404195667281251e-04
-3.299999999999997602e+00 6.264999999999999680e+00 -8.965686593381348019e-04
-3.249999999999997335e+00 6.264999999999999680e+00 -9.150222042974965990e-04
-3.199999999999997069e+00 6.264999999999999680e+00 -9.340298121835138682e-04
-3.149999999999996803e+00 6.264999999999999680e+00 -9.536174569258143788e-04
-3.099999999999996980e+00 6.264999999999999680e+00 -9.738225209938132509e-04
-3.049999999999996714e+00 6.264999999999999680e+00 -9.946469701563498585e-04
-2.999999999999996447e+00 6.264999999999998792e+00 -1.016108719606934746e-03
-2.949999999999996181e+00 6.264999999999997904e+00 -1.038258023711135722e-03
-2.899999999999995914e+00 6.264999999999994351e+00 -1.061126213391537423e-03
-2.849999999999996092e+00 6.264999999999982805e+00 -1.084707950046140141e-03
-2.799999999999995826e+00 6.264999999999958824e+00 -1.109054807603455407e-03
-2.749999999999995559e+00 6.264999999999894875e+00 -1.134208348330591198e-03
-2.699999999999995293e+00 6.264999999999730562e+00 -1.160192741376236437e-03
-2.649999999999995026e+00 6.264999999999336211e+00 -1.187034488806194745e-03
-2.599999999999995204e+00 6.264999999998410729e+00 -1.214768747443206037e-03
-2.549999999999994937e+00 6.264999999996185842e+00 -1.243455725123000788e-03
-2.499999999999994671e+00 6.264999999990956248e+00 -1.273129015574371668e-03
-2.449999999999994404e+00 6.264999999979165679e+00 -1.303813903149553862e-03
-2.399999999999994138e+00 6.264999999952888921e+00 -1.335545963909824402e-03
-2.349999999999993872e+00 6.264999999894169669e+00 -1.368421902893115615e-03
-2.299999999999994049e+00 6.264999999766614813e+00 -1.402464107043764445e-03
-2.249999999999993783e+00 6.264999999496279059e+00 -1.437702464076035316e-03
-2.199999999999993516e+00 6.264999998930754543e+00 -1.474183359835087078e-03
-2.149999999999993250e+00 6.264999997739312931e+00 -1.512032010467238147e-03
-2.099999999999992983e+00 6.264999995316413717e+00 -1.551261059114193101e-03
-2.049999999999993161e+00 6.264999990525710771e+00 -1.591921628131898539e-03
-1.999999999999992895e+00 6.264999981299245846e+00 -1.634084327640912722e-03
-1.949999999999992628e+00 6.264999963058600407e+00 -1.677883254605468458e-03
-1.899999999999992584e+00 6.264999928163233811e+00 -1.723313995012128001e-03
-1.849999999999992317e+00 6.264999863632692900e+00 -1.770464482194224025e-03
-1.799999999999992051e+00 6.264999745601694592e+00 -1.819406310076875609e-03
-1.749999999999992006e+00 6.264999527108672694e+00 -1.870319816659258075e-03
-1.699999999999991740e+00 6.264999136272689562e+00 -1.923187356690998599e-03
-1.649999999999991696e+00 6.264998461156327636e+00 -1.978132278481713018e-03
-1.599999999999991429e+00 6.264997286639608198e+00 -2.035219135593901996e-03
-1.549999999999991163e+00 6.264995247962372282e+00 -2.094660486939004668e-03
-1.499999999999991118e+00 6.264991841607549183e+00 -2.156466198496631570e-03
-1.449999999999990852e+00 6.264986290641196831e+00 -2.220767312932439737e-03
-1.399999999999990585e+00 6.264977192853420362e+00 -2.287661012151302395e-03
-1.349999999999990541e+00 6.264962403955282255e+00 -2.357370741196036963e-03
-1.299999999999990274e+00 6.264939122900554658e+00 -2.429920553343123402e-03
-1.249999999999990230e+00 6.264903122494434484e+00 -2.505446781225763482e-03
-1.199999999999989964e+00 6.264847635151765459e+00 -2.584125302153498886e-03
-1.149999999999989697e+00 6.264762860531230437e+00 -2.666161967330460750e-03
-1.099999999999989653e+00 6.264636697791075015e+00 -2.751590360880656026e-03
-1.049999999999989386e+00 6.264452509381380096e+00 -2.840585969889842556e-03
