# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -7.383077969221711612e-04
-3.949999999999999734e+00 6.264999999999999680e+00 -7.518908768297638111e-04
-3.899999999999999467e+00 6.264999999999999680e+00 -7.658360148339099158e-04
-3.849999999999999645e+00 6.264999999999999680e+00 -7.801629144948704978e-04
-3.799999999999999378e+00 6.264999999999999680e+00 -7.948881968513643072e-04
-3.749999999999999112e+00 6.264999999999999680e+00 -8.100349578967444043e-04
-3.699999999999998845e+00 6.264999999999999680e+00 -8.255924435796048975e-04
-3.649999999999998579e+00 6.264999999999999680e+00 -8.415943438430310668e-04
-3.599999999999998757e+00 6.264999999999999680e+00 -8.580624610812436458e-04
-3.549999999999998490e+00 6.264999999999999680e+00 -8.750013539769101005e-04
-3.499999999999998224e+00 6.264999999999999680e+00 -8.924304550910395518e-04
-3.449999999999997957e+00 6.264999999999999680e+00 -9.103670509942041189e-04
-3.399999999999997691e+00 6.264999999999999680e+00 -9.288472173179141041e-04
-3.349999999999997868e+00 6.264999999999999680e+00 -9.478758141803771305e-04
-3.299999999999997602e+00 6.264999999999999680e+00 -9.674728302178918667e-04
-3.249999999999997335e+00 6.264999999999999680e+00 -9.876533088888131938e-04
-3.199999999999997069e+00 6.264999999999999680e+00 -1.008470252748316660e-03
-3.149999999999996803e+00 6.264999999999999680e+00 -1.029936167340374589e-03
-3.099999999999996980e+00 6.264999999999999680e+00 -1.052048313707810035e-03
-3.049999999999996714e+00 6.264999999999999680e+00 -1.074854542812822555e-03
-2.999999999999996447e+00 6.264999999999999680e+00 -1.098412146632487402e-03
-2.949999999999996181e+00 6.264999999999999680e+00 -1.122701014111828280e-03
-2.899999999999995914e+00 6.264999999999997904e+00 -1.147778560235786921e-03
-2.849999999999996092e+00 6.264999999999996128e+00 -1.173657773947419866e-03
-2.799999999999995826e+00 6.264999999999989022e+00 -1.200417520687026545e-03
-2.749999999999995559e+00 6.264999999999968594e+00 -1.228044972977411064e-03
-2.699999999999995293e+00 6.264999999999918856e+00 -1.256588916596588015e-03
