# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -5.594840976916120277e-04
-3.949999999999999734e+00 6.264999999999999680e+00 -5.692743747944374946e-04
-3.899999999999999467e+00 6.264999999999999680e+00 -5.793143845185615669e-04
-3.849999999999999645e+00 6.264999999999999680e+00 -5.896267316445973333e-04
-3.799999999999999378e+00 6.264999999999999680e+00 -6.002066132291252951e-04
-3.749999999999999112e+00 6.264999999999999680e+00 -6.110670196672893587e-04
-3.699999999999998845e+00 6.264999999999999680e+00 -6.222149755492315144e-04
-3.649999999999998579e+00 6.264999999999999680e+00 -6.336735312806088781e-04
-3.599999999999998757e+00 6.264999999999999680e+00 -6.454406305658050291e-04
-3.549999999999998490e+00 6.264999999999999680e+00 -6.575275985805776637e-04
-3.499999999999998224e+00 6.264999999999999680e+00 -6.699482806889454651e-04
-3.449999999999997957e+00 6.264999999999999680e+00 -6.827259457906579426e-04
-3.399999999999997691e+00 6.264999999999999680e+00 -6.958569033032682444e-04
-3.349999999999997868e+00 6.264999999999999680e+00 -7.093561635094533351e-04
-3.299999999999997602e+00 6.264999999999999680e+00 -7.232405223335991104e-04
-3.249999999999997335e+00 6.264999999999999680e+00 -7.375385267126728650e-04
-3.199999999999997069e+00 6.264999999999998792e+00 -7.522469914439337130e-04
-3.149999999999996803e+00 6.264999999999997016e+00 -7.673776116280468969e-04
-3.099999999999996980e+00 6.264999999999993463e+00 -7.829610075030671648e-04
-3.049999999999996714e+00 6.264999999999985469e+00 -7.990154248853158746e-04
-2.999999999999996447e+00 6.264999999999965929e+00 -8.155493661061124881e-04
-2.949999999999996181e+00 6.264999999999920632e+00 -8.325808550231576094e-04
-2.899999999999995914e+00 6.264999999999818492e+00 -8.501389184287578074e-04
-2.849999999999996092e+00 6.264999999999586677e+00 -8.682468529930178341e-04
-2.799999999999995826e+00 6.264999999999066205e+00 -8.869060171491560327e-04
-2.749999999999995559e+00 6.264999999997953317e+00 -9.061482028163677163e-04
-2.699999999999995293e+00 6.264999999995546354e+00 -9.260101651242876215e-04
-2.649999999999995026e+00 6.264999999990348734e+00 -9.465120633136659897e-04
-2.599999999999995204e+00 6.264999999979554701e+00 -9.676674169105006600e-04
-2.549999999999994937e+00 6.264999999957670873e+00 -9.895042813876302017e-04
-2.499999999999994671e+00 6.264999999912291173e+00 -1.012069222254029840e-03
-2.449999999999994404e+00 6.264999999821021071e+00 -1.035388243344434380e-03
-2.399999999999994138e+00 6.264999999641167605e+00 -1.059474581218838602e-03
-2.349999999999993872e+00 6.264999999290994381e+00 -1.084357572233212840e-03
-2.299999999999994049e+00 6.264999998609169118e+00 -1.110113147696387484e-03
-2.249999999999993783e+00 6.264999997308932755e+00 -1.136752266021529446e-03
-2.199999999999993516e+00 6.264999994869858035e+00 -1.164296478582238937e-03
-2.149999999999993250e+00 6.264999990391155293e+00 -1.192788941170317210e-03
-2.099999999999992983e+00 6.264999982098807152e+00 -1.222321765295258759e-03
-2.049999999999993161e+00 6.264999967038852091e+00 -1.252891742431335928e-03
-1.999999999999992895e+00 6.264999940489674124e+00 -1.284547306430116990e-03
-1.949999999999992628e+00 6.264999894166523475e+00 -1.317330155804829345e-03
-1.899999999999992584e+00 6.264999811717693490e+00 -1.351347824295899905e-03
-1.849999999999992317e+00 6.264999672307264511e+00 -1.386615529553784400e-03
-1.799999999999992051e+00 6.264999436911068642e+00 -1.423166560322942139e-03
-1.749999999999992006e+00 6.264999044332598466e+00 -1.461064321667775515e-03
-1.699999999999991740e+00 6.264998388367748916e+00 -1.500450815878283731e-03
-1.649999999999991696e+00 6.264997323076327618e+00 -1.541314210606488638e-03
-1.599999999999991429e+00 6.264995611612951265e+00 -1.583715290476793956e-03
-1.549999999999991163e+00 6.264992900491081151e+00 -1.627750187184980046e-03
-1.499999999999991118e+00 6.264988577355316224e+00 -1.673548334095951821e-03
-1.449999999999990852e+00 6.264981903973807498e+00 -1.721123985794510008e-03
-1.399999999999990585e+00 6.264971736774561428e+00 -1.770557003204557139e-03
-1.349999999999990541e+00 6.264956343767192237e+00 -1.821962302987378129e-03
