# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -1.644291542816019545e-03
-3.949999999999999734e+00 6.264999999999999680e+00 -1.678278242800881892e-03
-3.899999999999999467e+00 6.264999999999999680e+00 -1.713324078442680747e-03
-3.849999999999999645e+00 6.264999999999999680e+00 -1.749398876240443150e-03
-3.799999999999999378e+00 6.264999999999999680e+00 -1.786616456730063911e-03
-3.749999999999999112e+00 6.264999999999999680e+00 -1.825006399958591097e-03
-3.699999999999998845e+00 6.264999999999999680e+00 -1.864596390225223277e-03
-3.649999999999998579e+00 6.264999999999999680e+00 -1.905453859474926653e-03
-3.599999999999998757e+00 6.264999999999999680e+00 -1.947583667598892961e-03
-3.549999999999998490e+00 6.264999999999999680e+00 -1.991123127727347820e-03
-3.499999999999998224e+00 6.264999999999999680e+00 -2.036082969717216071e-03
-3.449999999999997957e+00 6.264999999999999680e+00 -2.082518828608438156e-03
-3.399999999999997691e+00 6.264999999999999680e+00 -2.130459012987582709e-03
-3.349999999999997868e+00 6.264999999999999680e+00 -2.180041335563861170e-03
-3.299999999999997602e+00 6.264999999999999680e+00 -2.231306857337553989e-03
-3.249999999999997335e+00 6.264999999999999680e+00 -2.284309503749037268e-03
-3.199999999999997069e+00 6.264999999999999680e+00 -2.339114825717754365e-03
-3.149999999999996803e+00 6.264999999999999680e+00 -2.395868741090564566e-03
-3.099999999999996980e+00 6.264999999999999680e+00 -2.454594682498168270e-03
-3.049999999999996714e+00 6.264999999999999680e+00 -2.515400076595527765e-03
-2.999999999999996447e+00 6.264999999999999680e+00 -2.578312836378451878e-03
-2.949999999999996181e+00 6.264999999999999680e+00 -2.643589278313856344e-03
-2.899999999999995914e+00 6.264999999999999680e+00 -2.711180753323667869e-03
-2.849999999999996092e+00 6.264999999999999680e+00 -2.781233035224745138e-03
-2.799999999999995826e+00 6.264999999999999680e+00 -2.853845001588814836e-03
-2.749999999999995559e+00 6.264999999999999680e+00 -2.929229253352075638e-03
-2.699999999999995293e+00 6.264999999999999680e+00 -3.007463472486740855e-03
-2.649999999999995026e+00 6.264999999999999680e+00 -3.088575130282654110e-03
-2.599999999999995204e+00 6.264999999999999680e+00 -3.172763297309190607e-03
-2.549999999999994937e+00 6.264999999999999680e+00 -3.260258995624799004e-03
-2.499999999999994671e+00 6.264999999999999680e+00 -3.351187835090139663e-03
-2.449999999999994404e+00 6.264999999999999680e+00 -3.445540796673824541e-03
-2.399999999999994138e+00 6.264999999999999680e+00 -3.543628456182144199e-03
-2.349999999999993872e+00 6.264999999999999680e+00 -3.645730114393418153e-03
-2.299999999999994049e+00 6.264999999999999680e+00 -3.751781207524724007e-03
-2.249999999999993783e+00 6.264999999999999680e+00 -3.862084658977145424e-03
-2.199999999999993516e+00 6.264999999999999680e+00 -3.976900006638369768e-03
-2.149999999999993250e+00 6.264999999999999680e+00 -4.096469140683323649e-03
-2.099999999999992983e+00 6.264999999999998792e+00 -4.220840507222401242e-03
-2.049999999999993161e+00 6.264999999999996128e+00 -4.350291313902954898e-03
-1.999999999999992895e+00 6.264999999999975699e+00 -4.485158462352071065e-03
-1.949999999999992628e+00 6.264999999999875335e+00 -4.625769491280804294e-03
-1.899999999999992584e+00 6.264999999999347757e+00 -4.772115997630992090e-03
-1.849999999999992317e+00 6.264999999996731184e+00 -4.924438141801996960e-03
-1.799999999999992051e+00 6.264999999984746104e+00 -5.083401271787546874e-03
-1.749999999999992006e+00 6.264999999931476715e+00 -5.249062028716736106e-03
-1.699999999999991740e+00 6.264999999709250922e+00 -5.421555767905688467e-03
-1.649999999999991696e+00 6.264999998862323061e+00 -5.601231290688051673e-03
-1.599999999999991429e+00 6.264999995637329455e+00 -5.788721103150580236e-03
-1.549999999999991163e+00 6.264999984027594060e+00 -5.984030008064640527e-03
-1.499999999999991118e+00 6.264999946163033684e+00 -6.187468737965898247e-03
-1.449999999999990852e+00 6.264999828444758556e+00 -6.399253054486249426e-03
-1.399999999999990585e+00 6.264999460609480764e+00 -6.620110980478242230e-03
-1.349999999999990541e+00 6.264998411864378447e+00 -6.850005117159840146e-03
-1.299999999999990274e+00 6.264995580900306393e+00 -7.089094273463710655e-03
-1.249999999999990230e+00 6.264988277322726340e+00 -7.337560682857501362e-03
-1.199999999999989964e+00 6.264969750408147853e+00 -7.596345942226415821e-03
-1.149999999999989697e+00 6.264925157502006847e+00 -7.864803535361248460e-03
-1.099999999999989653e+00 6.264826953641087215e+00 -8.143483919833450699e-03
-1.049999999999989386e+00 6.264618358078911875e+00 -8.432403351164269312e-03
-9.999999999999892308e-01 6.264177611281169789e+00 -8.731948355037526949e-03
-9.499999999999890754e-01 6.263308171883593012e+00 -9.041510009628644234e-03
-8.999999999999889200e-01 6.261678821696821551e+00 -9.361064781454623770e-03
-8.499999999999887645e-01 6.258741318158125289e+00 -9.690556160627399745e-03
-7.999999999999884981e-01 6.253564972121738563e+00 -1.002989538956598412e-02
-7.499999999999883427e-01 6.244985848181341836e+00 -1.037815195929380624e-02
-6.999999999999881872e-01 6.231315121715750749e+00 -1.073454942740087806e-02
-6.499999999999880318e-01 6.210311945948324031e+00 -1.109866084022569262e-02
-5.999999999999878764e-01 6.178985263872110778e+00 -1.146945025469378598e-02
-5.499999999999876099e-01 6.134591059695516435e+00 -1.184539037964124630e-02
-4.999999999999874545e-01 6.074003442923134877e+00 -1.222492597977578588e-02
-4.499999999999872990e-01 5.993907793999263767e+00 -1.260665109011232035e-02
-3.999999999999870881e-01 5.891681530890515717e+00 -1.298851930624951578e-02
-3.499999999999869327e-01 5.766806097360829497e+00 -1.336806733317152593e-02
-2.999999999999867772e-01 5.619563689762209435e+00 -1.374306765317059170e-02
-2.499999999999865663e-01 5.451479356172534096e+00 -1.411062447244734383e-02
-1.999999999999863831e-01 5.266719477607328059e+00 -1.446770477131390994e-02
-1.499999999999862277e-01 5.071355011971546922e+00 -1.481147132443638541e-02
-9.999999999998603062e-02 4.872250500029792875e+00 -1.513867914306519374e-02
-4.999999999998585437e-02 4.677478646198854229e+00 -1.544521301667088967e-02
1.432275120902249174e-14 4.494245324915271844e+00 -1.572819839937819250e-02
5.000000000001450506e-02 4.329845312260715673e+00 -1.598445070247363556e-02
1.000000000000146744e-01 4.189675560255091469e+00 -1.621087446528283321e-02
1.500000000000148714e-01 4.078172969797808634e+00 -1.640342238310511791e-02
2.000000000000150269e-01 3.996169099120725043e+00 -1.656022461141466035e-02
2.500000000000152101e-01 3.942361286444711954e+00 -1.667970295021204211e-02
3.000000000000154210e-01 3.913869992459726888e+00 -1.676010198946050953e-02
3.500000000000155764e-01 3.905618090572431811e+00 -1.679869241900221882e-02
4.000000000000157319e-01 3.908140593911484828e+00 -1.679630400885044617e-02
4.500000000000159428e-01 3.923420737201678499e+00 -1.675326283912375799e-02
5.000000000000160982e-01 3.959589949190748470e+00 -1.667011352957705611e-02
5.500000000000162537e-01 4.022851738118144560e+00 -1.654607157799308642e-02
