# Y/D U V
-4.000000000000000000e+00 6.264999999999999680e+00 -6.399806522313397465e-04
-3.949999999999999734e+00 6.264999999999999680e+00 -6.514632794651861476e-04
-3.899999999999999467e+00 6.264999999999999680e+00 -6.632403095446408412e-04
-3.849999999999999645e+00 6.264999999999999680e+00 -6.753375844459220262e-04
-3.799999999999999378e+00 6.264999999999999680e+00 -6.877684486128652318e-04
-3.749999999999999112e+00 6.264999999999999680e+00 -7.005350122940385768e-04
-3.699999999999998845e+00 6.264999999999999680e+00 -7.136459217311368931e-04
-3.649999999999998579e+00 6.264999999999999680e+00 -7.271225156396357754e-04
-3.599999999999998757e+00 6.264999999999999680e+00 -7.409816096815425961e-04
-3.549999999999998490e+00 6.264999999999999680e+00 -7.552271204042174373e-04
-3.499999999999998224e+00 6.264999999999999680e+00 -7.698719718713755746e-04
-3.449999999999997957e+00 6.264999999999999680e+00 -7.849389149274577961e-04
-3.399999999999997691e+00 6.264999999999999680e+00 -8.004512361670956290e-04
-3.349999999999997868e+00 6.264999999999999680e+00 -8.164056267588042266e-04
-3.299999999999997602e+00 6.264999999999999680e+00 -8.328177147200817483e-04
-3.249999999999997335e+00 6.264999999999999680e+00 -8.497271768115829439e-04
-3.199999999999997069e+00 6.264999999999999680e+00 -8.671448992568866511e-04
-3.149999999999996803e+00 6.264999999999999680e+00 -8.850806279642599132e-04
-3.099999999999996980e+00 6.264999999999998792e+00 -9.035560263952312904e-04
-3.049999999999996714e+00 6.264999999999998792e+00 -9.226064392635750268e-04
-2.999999999999996447e+00 6.264999999999997016e+00 -9.422479512075881795e-04
-2.949999999999996181e+00 6.264999999999990798e+00 -9.624936323241145390e-04
-2.899999999999995914e+00 6.264999999999979252e+00 -9.833687029297409794e-04
-2.849999999999996092e+00 6.264999999999945501e+00 -1.004917422255606919e-03
-2.799999999999995826e+00 6.264999999999869118e+00 -1.027164760897839643e-03
-2.749999999999995559e+00 6.264999999999683489e+00 -1.050114044195202181e-03
-2.699999999999995293e+00 6.264999999999247393e+00 -1.073795324200373363e-03
-2.649999999999995026e+00 6.264999999998206448e+00 -1.098281237163359261e-03
-2.599999999999995204e+00 6.264999999995882085e+00 -1.123581537293972133e-03
-2.549999999999994937e+00 6.264999999990627622e+00 -1.149706009360321884e-03
-2.499999999999994671e+00 6.264999999979172784e+00 -1.176699621641401350e-03
-2.449999999999994404e+00 6.264999999953465348e+00 -1.204646912419986109e-03
-2.399999999999994138e+00 6.264999999898685168e+00 -1.233542123774092336e-03
-2.349999999999993872e+00 6.264999999784510720e+00 -1.263425131067671785e-03
-2.299999999999994049e+00 6.264999999549106136e+00 -1.294341444760077793e-03
-2.249999999999993783e+00 6.264999999052410118e+00 -1.326379669574798310e-03
-2.199999999999993516e+00 6.264999998072124043e+00 -1.359552855460753433e-03
-2.149999999999993250e+00 6.264999996117833092e+00 -1.393884859820184851e-03
-2.099999999999992983e+00 6.264999992346145241e+00 -1.429462997942277692e-03
-2.049999999999993161e+00 6.264999984972758007e+00 -1.466376265213983291e-03
-1.999999999999992895e+00 6.264999970829690845e+00 -1.504611310349783515e-03
-1.949999999999992628e+00 6.264999944998263182e+00 -1.544263829134300860e-03
-1.899999999999992584e+00 6.264999897462392831e+00 -1.585401367296773896e-03
-1.849999999999992317e+00 6.264999810503145028e+00 -1.628129773940540856e-03
-1.799999999999992051e+00 6.264999654959165554e+00 -1.672450213212938429e-03
-1.749999999999992006e+00 6.264999382800849226e+00 -1.718444133311240914e-03
-1.699999999999991740e+00 6.264998911174378016e+00 -1.766240155448019558e-03
-1.649999999999991696e+00 6.264998095214808771e+00 -1.815926329920109286e-03
-1.599999999999991429e+00 6.264996724133435890e+00 -1.867533433971722487e-03
-1.549999999999991163e+00 6.264994466187098432e+00 -1.921158021643272311e-03
-1.499999999999991118e+00 6.264990745726481514e+00 -1.976949348611160319e-03
-1.449999999999990852e+00 6.264984702001799022e+00 -2.035006548760927118e-03
-1.399999999999990585e+00 6.264975049176922717e+00 -2.095354692578344294e-03
-1.349999999999990541e+00 6.264960065729312966e+00 -2.158145066149873975e-03
-1.299999999999990274e+00 6.264936601175718600e+00 -2.223544670567964045e-03
-1.249999999999990230e+00 6.264900563156109214e+00 -2.291646753911061665e-03
-1.199999999999989964e+00 6.264846683076151557e+00 -2.362548481616896442e-03
-1.149999999999989697e+00 6.264766656386393961e+00 -2.436334874873984958e-03
-1.099999999999989653e+00 6.264648210589694344e+00 -2.513288774296233707e-03
-1.049999999999989386e+00 6.264476038934530422e+00 -2.593456939171603394e-03
-9.999999999999892308e-01 6.264230840982353499e+00 -2.676953788571782671e-03
-9.499999999999890754e-01 6.263886567115405590e+00 -2.763928461127549904e-03
-8.999999999999889200e-01 6.263400897980250903e+00 -2.854667231441121444e-03
-8.499999999999887645e-01 6.262734208692627647e+00 -2.949237136577688781e-03
-7.999999999999884981e-01 6.261832246492430087e+00 -3.047753009423271459e-03
-7.499999999999883427e-01 6.260627943933206652e+00 -3.150374467351047675e-03
-6.999999999999881872e-01 6.259014615796123948e+00 -3.257448272426527111e-03
-6.499999999999880318e-01 6.256915053235656110e+00 -3.369017493380272593e-03
-5.999999999999878764e-01 6.254201908660649067e+00 -3.485099879564034636e-03
-5.499999999999876099e-01 6.250757504310983315e+00 -3.606000989750184418e-03
-4.999999999999874545e-01 6.246381253614217144e+00 -3.732042028679794302e-03
-4.499999999999872990e-01 6.240939967249094167e+00 -3.863083076064321303e-03
-3.999999999999870881e-01 6.234271008155992888e+00 -3.999333592106349942e-03
-3.499999999999869327e-01 6.226175970039125929e+00 -4.140927495983483426e-03
-2.999999999999867772e-01 6.216404779727257690e+00 -4.288145625676606162e-03
-2.499999999999865663e-01 6.204839871982945176e+00 -4.440838106664239844e-03
-1.999999999999863831e-01 6.191312035513028889e+00 -4.599042599476764470e-03
-1.499999999999862277e-01 6.175639526036367677e+00 -4.762815753257057527e-03
-9.999999999998603062e-02 6.157646856157896309e+00 -4.932261425390353435e-03
-4.999999999998585437e-02 6.137330715548202420e+00 -5.107211748167007903e-03
1.432275120902249174e-14 6.114658844309163399e+00 -5.287320262108841443e-03
5.000000000001450506e-02 6.089602238133808854e+00 -5.472592349600655798e-03
1.000000000000146744e-01 6.062222790553856377e+00 -5.662733652757642733e-03
1.500000000000148714e-01 6.032731273559149621e+00 -5.857260133995378579e-03
2.000000000000150269e-01 6.001327720252208842e+00 -6.055720099820695659e-03
2.500000000000152101e-01 5.968262645865069160e+00 -6.257549528479060263e-03
3.000000000000154210e-01 5.933893757126446289e+00 -6.462008855082624487e-03
3.500000000000155764e-01 5.898637772807131086e+00 -6.668229957423339738e-03
4.000000000000157319e-01 5.862910451328314565e+00 -6.875289421159965983e-03
4.500000000000159428e-01 5.827221467307430736e+00 -7.081980641280035890e-03
5.000000000000160982e-01 5.792003653756736981e+00 -7.287163780833768451e-03
5.500000000000162537e-01 5.757817348941856928e+00 -7.489323121632680477e-03
6.000000000000165201e-01 5.725041092677292554e+00 -7.687151281962876365e-03
6.500000000000166755e-01 5.694253548997986414e+00 -7.878675179070810178e-03
7.000000000000168310e-01 5.665794395857885135e+00 -8.062306510356997968e-03
7.500000000000169864e-01 5.639960888327821387e+00 -8.236403432658063670e-03
8.000000000000171418e-01 5.617013156089371684e+00 -8.399199435681599726e-03
8.500000000000174083e-01 5.597288110846949216e+00 -8.548284410853670273e-03
9.000000000000175637e-01 5.580820378397686632e+00 -8.682202228557934706e-03
9.500000000000177192e-01 5.567577329399130193e+00 -8.799490051067076005e-03
1.000000000000017986e+00 5.557483449815429744e+00 -8.898674941916566092e-03
1.050000000000018030e+00 5.550514941857932705e+00 -8.977489714859452838e-03
1.100000000000018296e+00 5.546267269669833411e+00 -9.035652000081740090e-03
1.150000000000018341e+00 5.544326738284635070e+00 -9.072498706250608363e-03
1.200000000000018607e+00 5.544073469334928284e+00 -9.087513253067471680e-03
1.250000000000018874e+00 5.544972185088695049e+00 -9.079410533834602823e-03
